ClustID	SigLvl	Count	MFE	AvgDist	Members
519	**	5	-	0.44	RF00020_10_21-26,RF00020_25_42-47,RF00020_35_12-13,RF00020_68_11-40,RF00020_69_15-45
1837	no	2	-	0.44	RF00004_14_38-13,RF00004_42_31-28
218	no	2	-	0.44	RF00010_68_49-14,RF00010_86_41-28
681	no	2	-	0.44	RF00010_78_15-42,RF00010_85_49-36
1726	**	7	-	0.44	RF00018_1_17-46,RF00018_2_18-46,RF00018_3_48-32,RF00018_4_50-23,RF00018_5_16-43,RF00018_6_44-30,RF00018_7_30-28
1833	**	3	-	0.44	RF00009_13_21-20,RF00009_20_35-10,RF00009_51_36-34
719	**	6	-	0.45	RF00020_21_16-37,RF00020_55_23-40,RF00020_61_34-15,RF00020_62_31-36,RF00020_6_18-46,RF00020_73_20-20
611	no	2	-	0.45	RF00013_27_49-30,RF00013_55_19-31
504	no	2	-	0.45	RF00010_36_32-29,RF00010_52_21-43
1722	no	2	-	0.45	RF00011_13_43-11,RF00011_2_38-10
113	**	4	-	0.45	RF00010_11_50-34,RF00010_63_43-29,RF00010_79_31-10,RF00010_8_27-50
302	**	3	-	0.45	RF00010_18_49-16,RF00010_68_49-14,RF00010_86_41-28
1147	**	4	-	0.46	RF00004_23_49-35,RF00004_25_19-33,RF00004_39_11-20,RF00004_66_16-39
346	no	2	-	0.46	RF00010_33_33-25,RF00010_87_39-33
667	no	2	-	0.46	RF00011_3_19-22,RF00011_41_43-44
846	no	2	-	0.46	RF00012_28_26-47,RF00012_33_12-13
1418	**	3	-	0.46	RF00010_40_38-39,RF00010_94_48-11,RF00010_98_45-15
148	no	2	-	0.46	RF00004_21_38-43,RF00004_33_19-31
15	**	3	-	0.46	RF00010_13_34-24,RF00010_53_50-28,RF00011_10_17-39
1419	no	2	-	0.46	RF00020_18_24-36,RF00020_64_39-44
465	no	2	-	0.46	RF00013_24_29-25,RF00013_86_10-39
271	**	5	-	0.46	RF00010_16_30-40,RF00010_3_16-19,RF00010_49_18-27,RF00010_57_14-11,RF00010_67_27-28
662	**	6	-	0.46	RF00010_18_49-16,RF00010_44_28-26,RF00010_68_49-14,RF00010_86_41-28,RF00010_97_29-13,RF00010_99_30-49
1357	**	3	-	0.46	RF00010_27_31-24,RF00010_47_42-48,RF00010_48_37-24
1734	no	2	-	0.47	RF00011_1_12-27,RF00011_5_49-15
695	**	7	-	0.47	RF00020_21_16-37,RF00020_37_47-42,RF00020_55_23-40,RF00020_61_34-15,RF00020_62_31-36,RF00020_6_18-46,RF00020_73_20-20
99	**	3	-	0.47	RF00012_22_24-36,RF00012_23_17-44,RF00012_8_16-40
1579	**	7	-	0.47	RF00010_12_24-30,RF00010_54_30-36,RF00010_55_25-28,RF00010_66_35-25,RF00010_73_32-26,RF00010_82_37-34,RF00010_96_22-36
891	**	3	-	0.47	RF00011_11_33-36,RF00011_27_27-27,RF00011_8_37-44
1636	**	3	-	0.47	RF00010_41_50-25,RF00010_78_15-42,RF00010_85_49-36
1785	no	2	-	0.47	RF00012_38_18-30,RF00012_9_17-48
608	no	2	-	0.47	RF00020_29_39-13,RF00020_9_34-25
1897	**	3	-	0.47	RF00019_13_14-19,RF00019_24_15-38,RF00019_2_27-29
1488	no	2	-	0.47	RF00012_21_19-12,RF00012_4_19-30
968	**	3	-	0.47	RF00004_14_38-13,RF00004_2_38-15,RF00004_42_31-28
1260	no	2	-	0.48	RF00010_100_31-15,RF00010_21_17-19
1494	**	3	-	0.48	RF00011_20_15-48,RF00011_3_19-22,RF00011_41_43-44
1704	no	2	-	0.48	RF00006_2_21-41,RF00032_41_25-30
1346	no	2	-	0.48	RF00019_22_34-38,RF00019_23_13-20
1830	**	3	-	0.48	RF00011_13_43-11,RF00011_2_38-10,RF00011_40_33-31
571	**	8	-	0.48	RF00010_18_49-16,RF00010_35_31-10,RF00010_44_28-26,RF00010_4_45-35,RF00010_68_49-14,RF00010_86_41-28,RF00010_97_29-13,RF00010_99_30-49
84	no	2	-	0.48	RF00015_12_15-33,RF00015_56_27-21
1799	no	2	-	0.48	RF00010_61_30-47,RF00010_83_28-31
590	no	2	-	0.48	RF00020_26_30-11,RF00020_48_36-13
1634	no	2	-	0.48	RF00004_12_12-36,RF00004_57_25-20
557	no	2	-	0.49	RF00010_19_44-14,RF00010_7_30-14
1464	no	2	-	0.49	RF00010_5_44-43,RF00010_64_48-42
982	**	7	-	0.49	RF00020_10_21-26,RF00020_25_42-47,RF00020_29_39-13,RF00020_35_12-13,RF00020_68_11-40,RF00020_69_15-45,RF00020_9_34-25
1484	no	2	-	0.49	RF00013_31_23-32,RF00013_9_45-32
1382	no	2	-	0.49	RF00008_4_17-35,RF00008_6_16-17
1873	**	6	-	0.49	RF00010_16_30-40,RF00010_3_16-19,RF00010_49_18-27,RF00010_57_14-11,RF00010_67_27-28,RF00010_9_40-23
761	**	4	-	0.49	RF00010_33_33-25,RF00010_51_14-47,RF00010_87_39-33,RF00010_95_49-13
1699	no	2	-	0.49	RF00020_15_29-43,RF00020_47_34-21
1664	no	2	-	0.49	RF00020_17_36-22,RF00020_74_19-47
1477	**	3	-	0.49	RF00020_18_24-36,RF00020_24_29-22,RF00020_64_39-44
1776	**	4	-	0.49	RF00009_13_21-20,RF00009_20_35-10,RF00009_3_20-48,RF00009_51_36-34
1627	no	2	-	0.49	RF00001_15_44-16,RF00001_74_33-39
1941	**	8	-	0.49	RF00020_21_16-37,RF00020_27_49-40,RF00020_37_47-42,RF00020_55_23-40,RF00020_61_34-15,RF00020_62_31-36,RF00020_6_18-46,RF00020_73_20-20
226	no	2	-	0.49	RF00001_14_22-22,RF00001_4_22-20
663	no	2	-	0.49	RF00002_9_38-47,RF00015_31_32-20
618	**	10	-	0.50	RF00010_12_24-30,RF00010_27_31-24,RF00010_47_42-48,RF00010_48_37-24,RF00010_54_30-36,RF00010_55_25-28,RF00010_66_35-25,RF00010_73_32-26,RF00010_82_37-34,RF00010_96_22-36
1624	no	2	-	0.50	RF00005_46_32-24,RF00005_86_24-12
1479	**	3	-	0.50	RF00020_14_29-29,RF00020_71_22-46,RF00020_72_49-49
1667	no	2	-	0.50	RF00015_1_31-11,RF00015_28_12-20
412	**	3	-	0.50	RF00019_20_47-21,RF00019_3_45-37,RF00019_9_24-24
284	no	2	-	0.50	RF00001_39_45-20,RF00001_85_49-23
785	**	4	-	0.50	RF00010_13_34-24,RF00010_53_50-28,RF00010_80_33-40,RF00011_10_17-39
70	no	2	-	0.50	RF00010_2_19-42,RF00010_32_46-18
397	no	2	-	0.50	RF00020_16_43-24,RF00020_46_50-31
819	no	2	-	0.50	RF00010_46_32-46,RF00010_60_43-36
1885	no	2	-	0.50	RF00004_18_36-35,RF00004_9_13-31
561	no	2	-	0.50	RF00015_29_22-39,RF00015_44_26-18
910	**	3	-	0.50	RF00002_21_48-26,RF00002_3_12-42,RF00002_6_14-44
1925	no	2	-	0.50	RF00010_89_22-30,RF00010_93_19-48
1922	no	2	-	0.50	RF00005_100_31-28,RF00005_20_18-19
1137	no	2	-	0.50	RF00010_23_10-43,RF00010_75_12-12
635	no	2	-	0.50	RF00010_39_40-31,RF00010_88_30-13
398	no	2	-	0.50	RF00013_51_40-13,RF00013_82_42-38
91	no	2	-	0.50	RF00009_19_43-29,RF00009_55_34-39
850	no	2	-	0.50	RF00005_64_50-29,RF00011_32_10-46
1503	**	3	-	0.50	RF00013_11_38-18,RF00013_37_15-41,RF00013_70_41-37
5	no	2	-	0.51	RF00019_18_25-12,RF00019_6_35-35
30	**	4	-	0.51	RF00020_18_24-36,RF00020_24_29-22,RF00020_49_13-31,RF00020_64_39-44
1696	no	2	-	0.51	RF00004_16_16-44,RF00004_64_24-13
237	no	2	-	0.51	RF00004_45_11-25,RF00004_56_33-27
1478	no	2	-	0.51	RF00004_11_41-40,RF00004_4_19-44
1264	no	2	-	0.51	RF00005_56_23-22,RF00005_69_43-24
297	no	2	-	0.51	RF00020_13_47-13,RF00020_32_42-36
1055	no	2	-	0.51	RF00002_12_24-28,RF00002_18_45-29
604	no	2	-	0.51	RF00020_34_27-34,RF00020_57_23-33
1686	no	2	-	0.51	RF00020_19_42-14,RF00020_20_26-23
696	**	12	-	0.51	RF00010_11_50-34,RF00010_18_49-16,RF00010_35_31-10,RF00010_44_28-26,RF00010_4_45-35,RF00010_63_43-29,RF00010_68_49-14,RF00010_79_31-10,RF00010_86_41-28,RF00010_8_27-50,RF00010_97_29-13,RF00010_99_30-49
110	no	2	-	0.51	RF00013_2_27-41,RF00013_79_10-12
401	**	3	-	0.51	RF00001_14_22-22,RF00001_4_22-20,RF00001_98_20-25
198	**	4	-	0.51	RF00010_40_38-39,RF00010_92_23-18,RF00010_94_48-11,RF00010_98_45-15
871	**	6	-	0.51	RF00011_11_33-36,RF00011_20_15-48,RF00011_27_27-27,RF00011_3_19-22,RF00011_41_43-44,RF00011_8_37-44
780	no	2	-	0.51	RF00004_32_24-36,RF00004_55_36-20
1127	**	4	-	0.51	RF00019_10_21-27,RF00019_22_34-38,RF00019_23_13-20,RF00019_7_18-49
882	no	2	-	0.51	RF00009_15_48-29,RF00009_43_40-13
794	**	3	-	0.51	RF00004_29_15-14,RF00004_43_41-34,RF00004_6_37-46
1206	no	2	-	0.51	RF00003_19_32-21,RF00003_1_49-34
319	no	2	-	0.51	RF00013_23_38-28,RF00013_43_43-46
743	no	2	-	0.52	RF00010_38_24-33,RF00010_65_20-30
1362	**	3	-	0.52	RF00004_21_38-43,RF00004_33_19-31,RF00004_48_20-46
1230	**	3	-	0.52	RF00004_51_33-24,RF00004_58_28-40,RF00004_69_12-18
806	no	2	-	0.52	RF00020_11_38-38,RF00020_31_37-36
1522	no	2	-	0.52	RF00032_20_24-19,RF00032_37_48-16
1302	**	3	-	0.52	RF00007_12_47-36,RF00007_17_12-32,RF00007_9_11-10
1724	no	2	-	0.52	RF00017_16_34-28,RF00017_17_28-15
1317	**	3	-	0.52	RF00010_50_46-16,RF00010_5_44-43,RF00010_64_48-42
1385	no	2	-	0.52	RF00007_19_28-30,RF00007_23_12-12
387	no	2	-	0.52	RF00010_10_48-42,RF00010_59_38-48
17	no	2	-	0.52	RF00032_33_31-26,RF00032_5_44-12
895	**	5	-	0.52	RF00009_13_21-20,RF00009_20_35-10,RF00009_27_14-32,RF00009_3_20-48,RF00009_51_36-34
420	no	2	-	0.52	RF00005_67_36-45,RF00005_89_45-26
795	no	2	-	0.52	RF00004_53_46-11,RF00004_70_45-48
1128	no	2	-	0.52	RF00009_29_21-16,RF00009_5_39-39
446	no	2	-	0.52	RF00010_28_50-47,RF00011_33_32-27
996	*	3	-	0.52	RF00012_30_13-18,RF00012_38_18-30,RF00012_9_17-48
431	no	2	-	0.52	RF00004_37_18-41,RF00004_68_13-20
1576	no	2	-	0.52	RF00015_20_21-34,RF00015_57_40-29
254	**	5	-	0.52	RF00011_13_43-11,RF00011_1_12-27,RF00011_2_38-10,RF00011_40_33-31,RF00011_5_49-15
1050	no	2	-	0.53	RF00011_19_18-30,RF00011_30_27-13
517	no	2	-	0.53	RF00020_22_13-13,RF00020_30_17-31
1577	no	2	-	0.53	RF00015_39_15-17,RF00015_41_10-42
1082	no	2	-	0.53	RF00020_28_23-29,RF00020_3_13-49
621	no	2	-	0.53	RF00007_2_13-42,RF00007_8_27-43
26	no	2	-	0.53	RF00004_22_26-37,RF00004_28_18-35
1582	no	2	-	0.53	RF00020_1_43-42,RF00020_38_41-49
1810	no	2	-	0.53	RF00006_3_21-28,RF00006_8_39-15
1526	no	2	-	0.53	RF00010_1_36-15,RF00011_14_43-11
1530	**	4	-	0.53	RF00020_16_43-24,RF00020_26_30-11,RF00020_46_50-31,RF00020_48_36-13
1485	*	3	-	0.53	RF00007_22_18-46,RF00007_26_48-27,RF00007_7_50-18
334	**	22	-	0.53	RF00010_11_50-34,RF00010_12_24-30,RF00010_18_49-16,RF00010_27_31-24,RF00010_35_31-10,RF00010_44_28-26,RF00010_47_42-48,RF00010_48_37-24,RF00010_4_45-35,RF00010_54_30-36,RF00010_55_25-28,RF00010_63_43-29,RF00010_66_35-25,RF00010_68_49-14,RF00010_73_32-26,RF00010_79_31-10,RF00010_82_37-34,RF00010_86_41-28,RF00010_8_27-50,RF00010_96_22-36,RF00010_97_29-13,RF00010_99_30-49
1809	*	3	-	0.53	RF00013_23_38-28,RF00013_43_43-46,RF00013_52_44-45
931	no	2	-	0.53	RF00004_36_33-24,RF00004_67_23-20
932	**	10	-	0.53	RF00010_16_30-40,RF00010_33_33-25,RF00010_3_16-19,RF00010_49_18-27,RF00010_51_14-47,RF00010_57_14-11,RF00010_67_27-28,RF00010_87_39-33,RF00010_95_49-13,RF00010_9_40-23
1236	no	2	-	0.53	RF00010_69_18-49,RF00010_74_35-26
76	**	4	-	0.54	RF00010_2_19-42,RF00010_32_46-18,RF00010_36_32-29,RF00010_52_21-43
1758	no	2	-	0.54	RF00015_10_41-50,RF00015_27_19-30
1376	no	2	-	0.54	RF00005_92_47-33,RF00006_13_18-41
657	no	2	-	0.54	RF00009_46_23-50,RF00013_47_24-22
74	no	2	-	0.54	RF00010_72_50-24,RF00011_38_17-18
41	*	3	-	0.54	RF00012_28_26-47,RF00012_31_13-41,RF00012_33_12-13
1660	*	3	-	0.54	RF00001_71_44-12,RF00010_61_30-47,RF00010_83_28-31
1518	no	2	-	0.54	RF00015_40_17-42,RF00015_4_49-42
1756	no	2	-	0.54	RF00032_34_46-14,RF00032_8_10-16
1675	no	2	-	0.54	RF00006_28_45-19,RF00015_22_50-10
735	*	3	-	0.54	RF00006_1_10-20,RF00006_29_10-50,RF00006_36_25-24
1900	*	3	-	0.54	RF00001_15_44-16,RF00001_2_36-45,RF00001_74_33-39
40	no	2	-	0.54	RF00003_2_43-42,RF00015_38_13-14
1583	no	2	-	0.54	RF00013_29_17-10,RF00013_32_46-12
1435	no	2	-	0.54	RF00009_16_15-20,RF00009_38_29-44
558	*	3	-	0.54	RF00013_13_40-15,RF00013_48_45-17,RF00013_54_38-14
1393	no	2	-	0.54	RF00008_11_44-32,RF00032_36_27-31
330	no	2	-	0.54	RF00004_10_27-39,RF00004_30_32-17
1073	no	2	-	0.54	RF00015_15_33-18,RF00015_53_25-40
32	**	11	-	0.55	RF00020_14_29-29,RF00020_21_16-37,RF00020_27_49-40,RF00020_37_47-42,RF00020_55_23-40,RF00020_61_34-15,RF00020_62_31-36,RF00020_6_18-46,RF00020_71_22-46,RF00020_72_49-49,RF00020_73_20-20
443	no	2	-	0.55	RF00032_2_34-34,RF00032_3_41-16
861	*	3	-	0.55	RF00013_29_17-10,RF00013_32_46-12,RF00013_68_29-46
1356	*	3	-	0.55	RF00013_27_49-30,RF00013_33_42-28,RF00013_55_19-31
1738	no	2	-	0.55	RF00013_7_47-25,RF00013_85_16-10
494	**	26	-	0.55	RF00010_11_50-34,RF00010_12_24-30,RF00010_18_49-16,RF00010_27_31-24,RF00010_35_31-10,RF00010_40_38-39,RF00010_44_28-26,RF00010_47_42-48,RF00010_48_37-24,RF00010_4_45-35,RF00010_54_30-36,RF00010_55_25-28,RF00010_63_43-29,RF00010_66_35-25,RF00010_68_49-14,RF00010_73_32-26,RF00010_79_31-10,RF00010_82_37-34,RF00010_86_41-28,RF00010_8_27-50,RF00010_92_23-18,RF00010_94_48-11,RF00010_96_22-36,RF00010_97_29-13,RF00010_98_45-15,RF00010_99_30-49
1905	no	2	-	0.55	RF00001_64_33-15,RF00015_47_12-44
1389	**	4	-	0.55	RF00013_24_29-25,RF00013_56_19-33,RF00013_74_46-10,RF00013_86_10-39
1909	no	2	-	0.55	RF00013_56_19-33,RF00013_74_46-10
1426	no	2	-	0.55	RF00017_11_37-36,RF00017_5_39-14
1703	no	2	-	0.55	RF00003_5_24-18,RF00003_9_40-45
296	*	3	-	0.55	RF00013_31_23-32,RF00013_63_38-44,RF00013_9_45-32
981	**	11	-	0.55	RF00020_10_21-26,RF00020_16_43-24,RF00020_25_42-47,RF00020_26_30-11,RF00020_29_39-13,RF00020_35_12-13,RF00020_46_50-31,RF00020_48_36-13,RF00020_68_11-40,RF00020_69_15-45,RF00020_9_34-25
1710	no	2	-	0.55	RF00005_61_16-19,RF00005_79_32-24
947	**	4	-	0.55	RF00019_11_19-25,RF00019_18_25-12,RF00019_1_32-22,RF00019_6_35-35
1784	no	2	-	0.55	RF00001_50_32-38,RF00001_8_14-19
1292	*	3	-	0.55	RF00004_3_46-15,RF00004_46_24-47,RF00004_62_31-25
1049	no	2	-	0.55	RF00005_15_38-50,RF00005_33_35-23
34	**	6	-	0.55	RF00009_13_21-20,RF00009_20_35-10,RF00009_27_14-32,RF00009_28_33-34,RF00009_3_20-48,RF00009_51_36-34
417	**	8	-	0.55	RF00010_72_50-24,RF00011_11_33-36,RF00011_20_15-48,RF00011_27_27-27,RF00011_38_17-18,RF00011_3_19-22,RF00011_41_43-44,RF00011_8_37-44
272	**	4	-	0.55	RF00001_14_22-22,RF00001_4_22-20,RF00001_56_14-12,RF00001_98_20-25
314	no	2	-	0.55	RF00008_10_11-37,RF00008_13_23-46
68	**	4	-	0.55	RF00012_30_13-18,RF00012_37_11-44,RF00012_38_18-30,RF00012_9_17-48
1005	*	3	-	0.55	RF00004_12_12-36,RF00004_20_49-44,RF00004_57_25-20
1016	*	3	-	0.55	RF00002_9_38-47,RF00015_31_32-20,RF00015_43_10-46
1806	*	3	-	0.55	RF00004_24_25-17,RF00004_32_24-36,RF00004_55_36-20
304	*	3	-	0.55	RF00005_1_35-42,RF00005_46_32-24,RF00005_86_24-12
763	*	3	-	0.55	RF00020_11_38-38,RF00020_31_37-36,RF00020_52_16-23
1623	no	2	-	0.56	RF00005_29_27-32,RF00005_80_38-11
679	no	2	-	0.56	RF00005_21_29-10,RF00005_90_11-12
1401	no	3	-	0.56	RF00012_21_19-12,RF00012_32_33-43,RF00012_4_19-30
1700	no	2	-	0.56	RF00013_16_29-47,RF00013_26_49-12
577	no	2	-	0.56	RF00011_17_27-38,RF00011_31_13-28
909	no	3	-	0.56	RF00002_12_24-28,RF00002_18_45-29,RF00002_19_41-42
1495	**	4	-	0.56	RF00019_12_32-19,RF00019_20_47-21,RF00019_3_45-37,RF00019_9_24-24
1043	no	2	-	0.56	RF00006_20_29-17,RF00006_47_44-45
370	no	2	-	0.56	RF00010_43_24-36,RF00010_77_41-30
1237	no	3	-	0.56	RF00005_15_38-50,RF00005_33_35-23,RF00005_98_30-36
1211	no	2	-	0.56	RF00007_13_14-30,RF00007_25_22-40
213	no	2	-	0.56	RF00032_29_29-12,RF00032_6_36-15
1649	no	2	-	0.56	RF00009_41_11-18,RF00009_7_27-30
1616	**	5	-	0.56	RF00019_10_21-27,RF00019_22_34-38,RF00019_23_13-20,RF00019_7_18-49,RF00019_8_15-14
381	**	7	-	0.56	RF00010_13_34-24,RF00010_50_46-16,RF00010_53_50-28,RF00010_5_44-43,RF00010_64_48-42,RF00010_80_33-40,RF00011_10_17-39
827	no	2	-	0.56	RF00010_45_20-48,RF00010_56_16-17
687	no	2	-	0.56	RF00001_73_25-19,RF00001_89_44-29
1772	**	10	-	0.56	RF00009_62_50-39,RF00017_13_17-21,RF00017_3_18-32,RF00018_1_17-46,RF00018_2_18-46,RF00018_3_48-32,RF00018_4_50-23,RF00018_5_16-43,RF00018_6_44-30,RF00018_7_30-28
1194	**	12	-	0.56	RF00020_10_21-26,RF00020_16_43-24,RF00020_25_42-47,RF00020_26_30-11,RF00020_29_39-13,RF00020_35_12-13,RF00020_46_50-31,RF00020_48_36-13,RF00020_68_11-40,RF00020_69_15-45,RF00020_70_35-16,RF00020_9_34-25
1065	no	2	-	0.56	RF00001_38_33-46,RF00007_15_10-44
14	no	2	-	0.57	RF00001_86_25-25,RF00003_7_39-40
1476	no	2	-	0.57	RF00006_45_19-13,RF00006_4_12-34
498	no	2	-	0.57	RF00003_4_14-45,RF00009_53_43-13
1200	no	3	-	0.57	RF00015_1_31-11,RF00015_28_12-20,RF00015_8_47-45
606	no	2	-	0.57	RF00013_4_23-41,RF00013_53_21-33
1591	no	2	-	0.57	RF00009_18_27-33,RF00009_6_25-37
595	**	36	-	0.57	RF00010_11_50-34,RF00010_12_24-30,RF00010_16_30-40,RF00010_18_49-16,RF00010_27_31-24,RF00010_33_33-25,RF00010_35_31-10,RF00010_3_16-19,RF00010_40_38-39,RF00010_44_28-26,RF00010_47_42-48,RF00010_48_37-24,RF00010_49_18-27,RF00010_4_45-35,RF00010_51_14-47,RF00010_54_30-36,RF00010_55_25-28,RF00010_57_14-11,RF00010_63_43-29,RF00010_66_35-25,RF00010_67_27-28,RF00010_68_49-14,RF00010_73_32-26,RF00010_79_31-10,RF00010_82_37-34,RF00010_86_41-28,RF00010_87_39-33,RF00010_8_27-50,RF00010_92_23-18,RF00010_94_48-11,RF00010_95_49-13,RF00010_96_22-36,RF00010_97_29-13,RF00010_98_45-15,RF00010_99_30-49,RF00010_9_40-23
1821	no	2	-	0.57	RF00020_4_44-49,RF00020_80_42-23
491	no	2	-	0.57	RF00004_40_38-27,RF00004_7_21-16
112	*	4	-	0.57	RF00010_19_44-14,RF00010_23_10-43,RF00010_75_12-12,RF00010_7_30-14
766	no	2	-	0.57	RF00015_25_48-26,RF00015_33_31-37
201	no	2	-	0.57	RF00005_47_37-28,RF00010_76_38-18
1735	no	2	-	0.57	RF00006_21_45-19,RF00017_7_21-16
1228	no	2	-	0.57	RF00010_42_47-32,RF00010_70_28-36
1354	no	2	-	0.57	RF00010_17_41-38,RF00011_25_38-18
1251	no	2	-	0.57	RF00005_66_29-46,RF00005_72_28-39
429	**	5	-	0.57	RF00012_22_24-36,RF00012_23_17-44,RF00012_8_16-40,RF00015_12_15-33,RF00015_56_27-21
1858	**	5	-	0.57	RF00004_21_38-43,RF00004_33_19-31,RF00004_45_11-25,RF00004_48_20-46,RF00004_56_33-27
202	no	3	-	0.57	RF00005_5_26-29,RF00005_64_50-29,RF00011_32_10-46
1895	**	5	-	0.57	RF00001_14_22-22,RF00001_4_22-20,RF00001_56_14-12,RF00001_98_20-25,RF00001_99_42-10
1924	no	2	-	0.57	RF00004_63_25-19,RF00005_18_35-45
1326	no	2	-	0.57	RF00032_24_42-30,RF00032_27_35-26
872	no	2	-	0.57	RF00011_34_45-13,RF00011_4_44-34
1602	no	2	-	0.57	RF00001_6_20-36,RF00001_94_32-33
749	no	2	-	0.57	RF00002_2_10-25,RF00002_5_11-14
349	no	2	-	0.57	RF00013_30_39-36,RF00013_64_25-44
1913	no	2	-	0.57	RF00007_14_45-50,RF00007_20_38-29
713	*	4	-	0.57	RF00007_12_47-36,RF00007_17_12-32,RF00007_21_34-49,RF00007_9_11-10
518	no	2	-	0.57	RF00002_22_14-34,RF00012_36_31-41
345	no	2	-	0.57	RF00010_26_14-45,RF00010_84_38-46
1454	no	2	-	0.57	RF00001_75_42-25,RF00001_81_18-29
1054	no	2	-	0.57	RF00011_24_26-19,RF00011_26_20-22
251	no	2	-	0.57	RF00001_22_10-45,RF00010_30_12-33
952	no	2	-	0.57	RF00004_5_22-35,RF00015_36_40-30
1651	no	2	-	0.57	RF00004_13_28-39,RF00004_26_15-29
500	**	6	-	0.58	RF00004_23_49-35,RF00004_25_19-33,RF00004_39_11-20,RF00004_66_16-39,RF00015_19_42-28,RF00015_48_48-36
1133	no	2	-	0.58	RF00005_62_10-41,RF00005_65_18-50
673	no	3	-	0.58	RF00010_22_37-37,RF00010_89_22-30,RF00010_93_19-48
1790	no	2	-	0.58	RF00006_31_33-38,RF00006_34_29-42
926	no	2	-	0.58	RF00013_41_42-42,RF00013_73_40-30
1691	no	2	-	0.58	RF00017_6_35-43,RF00017_8_22-24
