ClustID	SigLvl	Count	MFE	AvgDist	Members
366	**	5	-	0.00	QRF02012_AAJT02000104.1,QRF02012_AB011549.2,QRF02012_ABHT01000073.1,QRF02012_ABKY02000010.1,QRF02012_ADAZ01000087.1
37	**	4	-	0.00	QRF01725_CP002079.1,QRF01725_CP002460.1,QRF01725_CP002932.1,QRF01725_CP002998.1
1337	**	10	-	0.00	QRF01998_AEYS01000047.1,QRF01998_AEYS01000059.1,QRF01998_AEYS01000076.1,QRF01998_AEYS01000087.1,QRF01998_AEYS01000117.1,QRF01998_CP000924.1,QRF01998_CP001936.1,QRF01998_CP002210.1,QRF01998_CP002466.1,QRF01998_CP002991.1
39	**	3	-	0.00	QRF01419_ACYN01013578.1,QRF01419_ACYN01015695.1,QRF01419_AJ970307.1
1068	**	3	-	0.00	QRF01419_CACC01012117.1,QRF01419_HQ244500.2,QRF01419_HQ336404.2
881	**	3	-	0.00	QRF00174_ACXP02000002.1,QRF00174_CP000923.1,QRF00174_CP002210.1
729	**	4	-	0.00	QRF02001_ACXP02000002.1,QRF02001_CP000923.1,QRF02001_CP000924.1,QRF02001_CP002210.1
61	**	8	-	0.00	QRF00005_CP003022.1,QRF00005_EF196803.1,QRF00005_FQ312002.1,QRF00005_FQ312006.1,QRF00005_FQ670178.1,QRF00005_FQ670204.1,QRF00005_L42023.1,QRF00005_M15314.1
66	**	8	-	0.00	QRF00162_ABQK01000005.1,QRF00162_ABQL01000005.1,QRF00162_ABQM01000007.1,QRF00162_ABQN01000007.1,QRF00162_AGFW01000009.1,QRF00162_AL009126.3,QRF00162_CP002468.1,QRF00162_CP002905.1
1094	**	4	-	0.00	QRF01734_AAAA02038864.1,QRF01734_ABOK01328903.1,QRF01734_ABOK01334023.1,QRF01734_ABOK01409658.1
743	**	3	-	0.00	QRF00162_AARL02000771.1,QRF00162_ADXJ01000728.1,QRF00162_ADXK01000837.1
1098	**	6	-	0.00	QRF01118_CP001746.1,QRF01118_CP001903.1,QRF01118_CP001907.1,QRF01118_CP002508.1,QRF01118_S43429.1,QRF01118_X64646.1
1119	**	6	-	0.00	QRF00023_ADBT01000188.1,QRF00023_ADTQ01000184.1,QRF00023_AM946981.2,QRF00023_CP000819.1,QRF00023_CP001509.3,QRF00023_CP001665.1
1127	**	4	-	0.00	QRF01695_ADMI01000085.1,QRF01695_AEAI01000880.1,QRF01695_AEAI01001819.1,QRF01695_AGAS01001096.1
429	**	7	-	0.00	QRF02012_AAYH02000046.1,QRF02012_ACPW01000063.1,QRF02012_ACRP01000004.1,QRF02012_ACRP01000019.1,QRF02012_ACRP01000043.1,QRF02012_ACRP01000105.1,QRF02012_ACRP01000144.1
1136	**	3	-	0.00	QRF01419_AF123814.1,QRF01419_AF123818.1,QRF01419_AF528938.1
796	**	4	-	0.00	QRF01419_JF940517.1,QRF01419_JF940518.1,QRF01419_JF940519.1,QRF01419_JF940520.1
800	**	4	-	0.00	QRF00005_ADTV01000009.1,QRF00005_AFCH01000046.1,QRF00005_AM889285.1,QRF00005_AP012159.1
457	**	3	-	0.00	QRF01725_AENH01000001.1,QRF01725_CP002346.1,QRF01725_CP002562.1
477	**	3	-	0.00	QRF00023_ADUS01000034.1,QRF00023_AFAF01000014.1,QRF00023_AFAG01000033.1
843	**	3	-	0.00	QRF01734_ADBX01000005.1,QRF01734_CP002773.1,QRF01734_CP002774.1
559	**	3	-	0.00	QRF01734_ACMQ01000234.1,QRF01734_AY279975.2,QRF01734_FJ591125.1
437	**	3	-	0.00	QRF02012_CABR01000115.1,QRF02012_CABR01000124.1,QRF02012_CABR01000167.1
1020	**	3	-	0.00	QRF01734_ACMG01000086.1,QRF01734_ACMI01000190.1,QRF01734_ACMJ01000081.1
1007	**	3	-	0.00	QRF01998_AEYS01000005.1,QRF01998_AEYS01000099.1,QRF01998_AEYS01000103.1
224	**	4	-	0.01	QRF01717_ADHP01000280.1,QRF01717_ADHP01000988.1,QRF01717_ADHP01001073.1,QRF01717_ADHP01001080.1
56	**	3	-	0.01	QRF01734_CP001794.1,QRF01734_CP002050.1,QRF01734_CP002442.1
1182	**	3	-	0.02	QRF01419_EU117376.1,QRF01419_FJ695500.1,QRF01419_HQ285842.1
207	**	3	-	0.02	QRF01419_AY780259.1,QRF01419_GQ998470.1,QRF01419_HM347959.1
267	**	3	-	0.02	QRF01701_GQ233229.1,QRF01701_GQ233939.1,QRF01701_GQ238557.1
521	**	3	-	0.03	QRF00174_ACXP02000001.1,QRF00174_AEYS01000104.1,QRF00174_CP002466.1
946	**	3	-	0.03	QRF01695_AEAF01000460.1,QRF01695_AFTG01000340.1,QRF01695_AGFS01032870.1
748	**	3	-	0.03	QRF01419_AF528924.1,QRF01419_AJ459487.1,QRF01419_HM100350.1
293	**	3	-	0.04	QRF01704_AACY020575673.1,QRF01704_AACY022415810.1,QRF01704_CP000825.1
467	**	3	-	0.04	QRF00174_CP001298.1,QRF00174_CP001510.1,QRF00174_FP103042.2
465	**	3	-	0.05	QRF01704_AACY020212823.1,QRF01704_AACY021622950.1,QRF01704_AACY022014507.1
25	**	3	-	0.05	QRF01695_BAEF01000009.1,QRF01695_CP001875.2,QRF01695_HM236454.1
878	**	3	-	0.05	QRF01419_DQ069647.1,QRF01419_GU195652.1,QRF01419_HQ207704.1
411	**	4	-	0.05	QRF00174_AACY020310359.1,QRF00174_AACY020522527.1,QRF00174_AACY021717775.1,QRF00174_AACY022232050.1
1024	**	3	-	0.06	QRF01717_AACY020892510.1,QRF01717_AACY020938794.1,QRF01717_AACY022722874.1
387	**	3	-	0.06	QRF00010_AGSX01000193.1,QRF00010_CP002622.1,QRF00010_CP002881.1
1015	**	3	-	0.07	QRF01419_AY450953.1,QRF01419_AY582139.1,QRF01419_JN637765.1
632	**	3	-	0.07	QRF01419_AF239794.1,QRF01419_DQ400350.1,QRF01419_JN160603.1
100	**	3	-	0.07	QRF01695_ACOQ01000013.1,QRF01695_CADW01000142.1,QRF01695_CADX01000050.1
1181	**	3	-	0.07	QRF00005_AEGR01000006.1,QRF00005_CABR01000029.1,QRF00005_CAFG01000441.1
206	**	3	-	0.08	QRF01701_AAVW01000032.1,QRF01701_CP000117.1,QRF01701_CP001037.1
200	**	3	-	0.08	QRF00005_AACY020656879.1,QRF00005_AY741371.1,QRF00005_HM565909.1
253	**	4	-	0.09	QRF00162_ADGO01109370.1,QRF00162_CP001982.1,QRF00162_CP001983.1,QRF00162_CP003017.1
466	**	3	-	0.09	QRF01695_CADW01000082.1,QRF01695_CADX01000071.1,QRF01695_CP002870.1
1008	**	3	-	0.10	QRF01695_AELB01000018.1,QRF01695_AFDY01000012.1,QRF01695_CP001600.1
724	**	3	-	0.11	QRF01717_AACY023901257.1,QRF01717_ADHP01001028.1,QRF01717_ADHP01001078.1
470	**	3	-	0.12	QRF01118_ABSQ01038987.1,QRF01118_AGAF01000051.1,QRF01118_AGJA01000015.1
647	**	3	-	0.12	QRF01734_CP001654.1,QRF01734_CP001836.1,QRF01734_CP002038.1
974	**	3	-	0.12	QRF00010_AACY020185705.1,QRF00010_AFFX01000011.1,QRF00010_CP002727.1
842	**	3	-	0.12	QRF01734_ACDJ01000034.1,QRF01734_ADBY01000010.1,QRF01734_AGFT01049981.1
973	**	3	-	0.13	QRF01695_AEAH01001308.1,QRF01695_AGFS01033379.1,QRF01695_AGFS01169096.1
115	**	3	-	0.13	QRF01701_AACY020148034.1,QRF01701_ACDW01000003.1,QRF01701_CP000825.1
499	**	3	-	0.14	QRF00010_AFOC01000030.1,QRF00010_AFZB01000010.1,QRF00010_AGBG01000003.1
1246	**	3	-	0.15	QRF01717_ADHP01001027.1,QRF01717_ADHP01001072.1,QRF01717_ADHP01001120.1
1087	**	3	-	0.15	QRF01701_AACY020135312.1,QRF01701_DQ366716.1,QRF01701_DQ366735.1
299	**	3	-	0.15	QRF01701_AACY021233891.1,QRF01701_ABMK01035936.1,QRF01701_ACDW01000001.1
1155	**	3	-	0.16	QRF01701_ADHP01000295.1,QRF01701_ADHP01001126.1,QRF01701_ADHP01001148.1
397	**	3	-	0.16	QRF01739_AACY022283709.1,QRF01739_AACY022751187.1,QRF01739_AACY023081145.1
1368	**	3	-	0.18	QRF01701_AACY021762085.1,QRF01701_AACY023125419.1,QRF01701_ADHP01001131.1
45	**	3	-	0.19	QRF01717_AJ628769.1,QRF01717_AJ629221.1,QRF01717_GU071106.1
841	**	3	-	0.19	QRF01734_ADNR01000011.1,QRF01734_BADP01000198.1,QRF01734_CP002496.1
1311	**	3	-	0.19	QRF01704_ADHP01000854.1,QRF01704_ADHP01000860.1,QRF01704_ADHP01001127.1
665	**	3	-	0.19	QRF01725_AFXE01000007.1,QRF01725_AP010803.1,QRF01725_CP002798.1
1285	**	3	-	0.20	QRF00174_AGTN01046440.1,QRF00174_AGTN01179747.1,QRF00174_CP003046.1
713	**	3	-	0.20	QRF01704_ADXL01000046.1,QRF01704_ADXL01000065.1,QRF01704_EU795157.1
652	**	4	-	0.21	QRF01704_AACY023835177.1,QRF01704_ADXM01000029.1,QRF01704_BX569692.1,QRF01704_FJ869257.1
560	**	3	-	0.22	QRF00010_AACY023745699.1,QRF00010_ABSG01000028.1,QRF00010_CP002086.1
1139	**	3	-	0.22	QRF01701_AM778880.1,QRF01701_CP001291.1,QRF01701_CP002198.1
597	**	3	-	0.22	QRF00010_ABSP01001676.1,QRF00010_ABSP01006958.1,QRF00010_AEGW02000003.1
1325	**	4	-	0.23	QRF01717_AACY020414121.1,QRF01717_ADHP01000284.1,QRF01717_ADHP01000841.1,QRF01717_ADHP01001105.1
76	**	3	-	0.25	QRF01704_ACNY01000004.1,QRF01704_DQ325539.1,QRF01704_GQ237222.1
493	**	3	-	0.25	QRF00162_ADMN01000066.1,QRF00162_AEXQ01000020.1,QRF00162_CP001666.1
370	**	3	-	0.26	QRF01717_AACY022595026.1,QRF01717_GU071105.1,QRF01717_GU071108.1
1160	**	4	-	0.26	QRF01725_CP002453.1,QRF01725_CP002528.1,QRF01725_CP002825.1,QRF01725_FP476056.1
308	**	3	-	0.28	QRF01734_ADCH01000045.1,QRF01734_ADMT01000094.1,QRF01734_AGFS01171566.1
667	**	3	-	0.28	QRF01739_AESD01000480.1,QRF01739_AGJC01000011.1,QRF01739_AP012205.1
921	**	4	-	0.28	QRF00162_ABRX01000001.1,QRF00162_ACWC01000005.1,QRF00162_AGBY01000018.1,QRF00162_CP000002.3
752	**	3	-	0.31	QRF00174_CP001029.1,QRF00174_CP001096.1,QRF00174_CP002418.1
503	**	3	-	0.34	QRF02012_AGHY01000038.1,QRF02012_AM902716.1,QRF02012_FP929140.1
744	**	4	-	0.36	QRF02035_AACY021635749.1,QRF02035_AACY021753434.1,QRF02035_AACY022586369.1,QRF02035_AACY023401493.1
460	**	3	-	0.36	QRF01734_AFSR01000204.1,QRF01734_AFSR01000256.1,QRF01734_AFSR01001932.1
161	**	3	-	0.36	QRF01725_ABEF01001233.1,QRF01725_ABEF01017755.1,QRF01725_ABSR01010975.1
474	**	3	-	0.41	QRF02001_ADEG01000095.1,QRF02001_AEDB01000021.1,QRF02001_AGBD01000327.1
1351	**	4	-	0.44	QRF01725_AACY020459833.1,QRF01725_AACY020576098.1,QRF01725_AACY021157243.1,QRF01725_AACY023213910.1
361	**	4	-	0.45	QRF00174_AACY023791575.1,QRF00174_ABSH01000007.1,QRF00174_ACQI01015980.1,QRF00174_AFCF01000003.1
989	**	3	-	0.45	QRF00174_AGJQ01000008.1,QRF00174_CP001720.1,QRF00174_CP002780.1
1336	**	3	-	0.45	QRF01739_AEPQ01000180.1,QRF01739_AFEJ01000345.1,QRF01739_AFSR01000146.1
853	**	3	-	0.45	QRF01739_ACSK01000180.1,QRF01739_AFSR01000238.1,QRF01739_CACA01000349.1
960	**	3	-	0.46	QRF01725_ACCU01000016.1,QRF01725_AEFL01000033.1,QRF01725_CP002568.1
1389	*	3	-	0.52	QRF00010_ACJN02000001.1,QRF00010_AFJF01000001.1,QRF00010_AP011529.1
