ID	Len	GC	Group
QRF00011_CP000056.1	369	0.420	QRF00011
QRF00011_CP000259.1	369	0.420	QRF00011
QRF00011_CP000260.1	369	0.420	QRF00011
QRF00011_CP000261.1	369	0.420	QRF00011
QRF00011_CP000262.1	369	0.420	QRF00011
QRF00011_CP000829.1	369	0.420	QRF00011
QRF00011_CP002491.1	369	0.455	QRF00011
QRF00011_CP002621.1	369	0.455	QRF00011
QRF00011_CP003068.1	369	0.420	QRF00011
QRF00011_FP929058.1	369	0.455	QRF00011
QRF00011_JF261313.1	369	0.455	QRF00011
QRF00019_AACC02000041.1	113	0.442	QRF00019
QRF00019_AACN010091244.1	113	0.442	QRF00019
QRF00019_AACZ03054259.1	113	0.442	QRF00019
QRF00019_AACZ03161665.1	113	0.442	QRF00019
QRF00019_AADB02010855.1	113	0.442	QRF00019
QRF00019_AADC01072261.1	113	0.442	QRF00019
QRF00019_AAEX03010156.1	113	0.434	QRF00019
QRF00019_AAGV020719581.1	112	0.438	QRF00019
QRF00019_AANG01569872.1	113	0.442	QRF00019
QRF00019_AAQR03000517.1	113	0.442	QRF00019
QRF00019_ABBA01033605.1	113	0.442	QRF00019
QRF00019_ABGA01349033.1	113	0.442	QRF00019
QRF00019_ABQO010384700.1	113	0.451	QRF00019
QRF00019_ABRN01352790.1	113	0.451	QRF00019
QRF00019_ABRO01482627.1	114	0.439	QRF00019
QRF00019_ABRP01076759.1	113	0.451	QRF00019
QRF00019_ABRT010540909.1	113	0.442	QRF00019
QRF00019_ABRT010657648.1	113	0.407	QRF00019
QRF00019_ABSL01041957.1	113	0.442	QRF00019
QRF00019_ABVD01337842.1	113	0.434	QRF00019
QRF00019_AC093743.2	113	0.442	QRF00019
QRF00019_AC191230.2	113	0.442	QRF00019
QRF00019_AC192396.1	113	0.442	QRF00019
QRF00019_ACBE01533362.1	113	0.442	QRF00019
QRF00019_ACFV01048728.1	109	0.431	QRF00019
QRF00019_ACFV01063506.1	113	0.434	QRF00019
QRF00019_ACFV01075075.1	113	0.442	QRF00019
QRF00019_ACFV01123366.1	113	0.460	QRF00019
QRF00019_ACFV01130413.1	113	0.416	QRF00019
QRF00019_ACFV01143112.1	113	0.434	QRF00019
QRF00019_ACFV01151523.1	109	0.468	QRF00019
QRF00019_ACTA01034062.1	113	0.442	QRF00019
QRF00019_ADFV01062367.1	113	0.442	QRF00019
QRF00019_AEHK01238691.1	113	0.442	QRF00019
QRF00019_AEHL01303784.1	113	0.442	QRF00019
QRF00019_AEKP01148487.1	113	0.442	QRF00019
QRF00019_AEYP01064716.1	113	0.451	QRF00019
QRF00019_AFEY01121756.1	113	0.451	QRF00019
QRF00019_AGAI01057749.1	112	0.464	QRF00019
QRF00019_AGCE01008355.1	113	0.442	QRF00019
QRF00019_AGCE01038643.1	113	0.442	QRF00019
QRF00019_AGCE01058175.1	113	0.442	QRF00019
QRF00019_AGCE01062313.1	113	0.451	QRF00019
QRF00019_AGCE01094358.1	113	0.451	QRF00019
QRF00019_AGCE01117124.1	113	0.434	QRF00019
QRF00019_AGCE01133535.1	112	0.455	QRF00019
QRF00019_AGTP01045201.1	113	0.434	QRF00019
QRF00019_BL000001.1	113	0.442	QRF00019
QRF00019_BL000002.1	113	0.442	QRF00019
QRF00019_CABD02353357.1	113	0.442	QRF00019
QRF00059_AACY020080054.1	106	0.528	QRF00059
QRF00059_ABFU01000030.1	112	0.446	QRF00059
QRF00059_ABSM01000006.1	105	0.543	QRF00059
QRF00059_ABZR01000127.1	105	0.543	QRF00059
QRF00059_ABZR01002526.1	105	0.543	QRF00059
QRF00059_ACHU02000131.1	105	0.543	QRF00059
QRF00059_ACNG01000067.1	106	0.434	QRF00059
QRF00059_ACPC01000045.1	107	0.467	QRF00059
QRF00059_ACXS01000336.1	105	0.543	QRF00059
QRF00059_ACXT01000032.1	105	0.543	QRF00059
QRF00059_ACXZ01000531.1	105	0.543	QRF00059
QRF00059_ADFY01000269.1	105	0.543	QRF00059
QRF00059_ADFZ01000087.1	105	0.543	QRF00059
QRF00059_ADGA01000099.1	105	0.543	QRF00059
QRF00059_ADGB01000127.1	105	0.533	QRF00059
QRF00059_ADMI01000029.1	105	0.543	QRF00059
QRF00059_ADWY01000072.1	105	0.543	QRF00059
QRF00059_AE016853.1	105	0.543	QRF00059
QRF00059_AEAD01000026.1	105	0.543	QRF00059
QRF00059_AEAE01000081.1	105	0.543	QRF00059
QRF00059_AEAF01000049.1	105	0.543	QRF00059
QRF00059_AEAG01000069.1	105	0.543	QRF00059
QRF00059_AEAH01000946.1	105	0.543	QRF00059
QRF00059_AEAI01001260.1	105	0.543	QRF00059
QRF00059_AEAJ01000298.1	105	0.543	QRF00059
QRF00059_AEAK01000279.1	105	0.543	QRF00059
QRF00059_AEAL01000075.1	105	0.533	QRF00059
QRF00059_AEAM01000036.1	105	0.543	QRF00059
QRF00059_AEAN01000387.1	105	0.543	QRF00059
QRF00059_AEAO01000314.1	105	0.533	QRF00059
QRF00059_AEAP01000164.1	105	0.543	QRF00059
QRF00059_AEGH01000039.1	105	0.543	QRF00059
QRF00059_AFNU01000042.1	107	0.430	QRF00059
QRF00059_AFTF01000192.1	105	0.533	QRF00059
QRF00059_AFTG01000333.1	105	0.543	QRF00059
QRF00059_AFTH01000231.1	105	0.533	QRF00059
QRF00059_AGAS01000226.1	105	0.552	QRF00059
QRF00059_AGAV01000007.1	104	0.471	QRF00059
QRF00059_AM181176.4	106	0.538	QRF00059
QRF00059_CADW01000030.1	105	0.543	QRF00059
QRF00059_CADX01000011.1	105	0.543	QRF00059
QRF00059_CP000075.1	105	0.543	QRF00059
QRF00059_CP001638.1	108	0.528	QRF00059
QRF00059_CP001791.1	108	0.528	QRF00059
QRF00059_CP001794.1	108	0.528	QRF00059
QRF00059_CP002050.1	108	0.528	QRF00059
QRF00059_CP002293.1	108	0.528	QRF00059
QRF00059_CP002442.1	108	0.528	QRF00059
QRF00059_CP002543.1	107	0.570	QRF00059
QRF00059_CP002835.1	108	0.528	QRF00059
QRF00379_ABXP01000066.1	135	0.467	QRF00379
QRF00379_ACLX01000031.1	146	0.459	QRF00379
QRF00379_ACMD01000040.1	146	0.459	QRF00379
QRF00379_ACMM01000080.1	146	0.473	QRF00379
QRF00379_ACMN01000021.1	146	0.473	QRF00379
QRF00379_ACMO01000018.1	146	0.473	QRF00379
QRF00379_ACMP01000030.1	146	0.466	QRF00379
QRF00379_ACMP01000158.1	146	0.486	QRF00379
QRF00379_ACMQ01000026.1	146	0.473	QRF00379
QRF00379_ACMR01000042.1	146	0.473	QRF00379
QRF00379_ACMS01000048.1	146	0.459	QRF00379
QRF00379_ACMT01000053.1	146	0.459	QRF00379
QRF00379_ACMU01000020.1	146	0.459	QRF00379
QRF00379_ACMY01000026.1	146	0.466	QRF00379
QRF00379_ACMZ01000023.1	146	0.473	QRF00379
QRF00379_ACNA01000025.1	146	0.473	QRF00379
QRF00379_ACNB01000036.1	146	0.473	QRF00379
QRF00379_ACNC01000031.1	146	0.473	QRF00379
QRF00379_ACND01000025.1	146	0.473	QRF00379
QRF00379_ACNE01000018.1	146	0.473	QRF00379
QRF00379_ACNF01000025.1	146	0.473	QRF00379
QRF00379_ACNG01000026.1	146	0.473	QRF00379
QRF00379_ACNH01000019.1	146	0.473	QRF00379
QRF00379_ACNI01000020.1	146	0.473	QRF00379
QRF00379_ACNJ01000020.1	146	0.473	QRF00379
QRF00379_ACNK01000021.1	146	0.473	QRF00379
QRF00379_ACNL01000028.1	146	0.473	QRF00379
QRF00379_ADFM01000064.1	146	0.473	QRF00379
QRF00379_AE016877.1	146	0.473	QRF00379
QRF00379_AE016879.1	146	0.473	QRF00379
QRF00379_AE017194.1	146	0.473	QRF00379
QRF00379_AE017225.1	146	0.473	QRF00379
QRF00379_AE017334.2	146	0.473	QRF00379
QRF00379_AE017355.1	146	0.473	QRF00379
QRF00379_AP007209.1	146	0.466	QRF00379
QRF00379_CP000001.1	146	0.473	QRF00379
QRF00379_CP000227.1	146	0.466	QRF00379
QRF00379_CP000485.1	146	0.473	QRF00379
QRF00379_CP000903.1	146	0.459	QRF00379
QRF00379_CP001176.1	146	0.473	QRF00379
QRF00379_CP001177.1	146	0.466	QRF00379
QRF00379_CP001186.1	146	0.473	QRF00379
QRF00379_CP001215.1	146	0.473	QRF00379
QRF00379_CP001283.1	146	0.473	QRF00379
QRF00379_CP001407.1	146	0.473	QRF00379
QRF00379_CP001598.1	146	0.473	QRF00379
QRF00379_CP001746.1	146	0.473	QRF00379
QRF00379_CP001903.1	146	0.473	QRF00379
QRF00379_CP001907.1	146	0.473	QRF00379
QRF00379_CP002508.1	146	0.473	QRF00379
QRF00468_AB031322.1	66	0.576	QRF00468
QRF00468_AF207770.1	66	0.591	QRF00468
QRF00468_D50481.1	66	0.591	QRF00468
QRF00468_EF407496.1	66	0.591	QRF00468
QRF00468_EF422655.1	66	0.591	QRF00468
QRF00468_EF422659.1	66	0.591	QRF00468
QRF00468_EF422660.1	66	0.591	QRF00468
QRF00468_EF422663.1	66	0.591	QRF00468
QRF00468_EF422665.1	66	0.591	QRF00468
QRF00468_EF422666.1	66	0.591	QRF00468
QRF00468_EF422670.1	66	0.591	QRF00468
QRF00468_EF422671.1	66	0.591	QRF00468
QRF00468_EF422672.1	66	0.591	QRF00468
QRF00468_EF422673.1	66	0.591	QRF00468
QRF00468_EF422685.1	66	0.591	QRF00468
QRF00468_EF608818.1	66	0.591	QRF00468
QRF00468_EF608834.1	66	0.621	QRF00468
QRF00468_EF608856.1	66	0.591	QRF00468
QRF00468_EF608857.1	66	0.591	QRF00468
QRF00468_EF608858.1	66	0.591	QRF00468
QRF00468_EF608859.1	66	0.591	QRF00468
QRF00468_EF608860.1	66	0.591	QRF00468
QRF00468_EF608885.1	66	0.591	QRF00468
QRF00468_EF608886.1	66	0.576	QRF00468
QRF00468_EF608887.1	66	0.591	QRF00468
QRF00468_EF608888.1	66	0.591	QRF00468
QRF00468_EF608889.1	66	0.591	QRF00468
QRF00468_EF608890.1	66	0.591	QRF00468
QRF00468_EF608891.1	66	0.591	QRF00468
QRF00468_EF608892.1	66	0.591	QRF00468
QRF00468_EF608902.1	66	0.591	QRF00468
QRF00468_EF608912.1	66	0.621	QRF00468
QRF00468_EU081476.1	66	0.591	QRF00468
QRF00468_EU155325.2	66	0.591	QRF00468
QRF00468_EU155331.2	66	0.606	QRF00468
QRF00468_EU155375.2	66	0.591	QRF00468
QRF00468_EU255961.1	66	0.576	QRF00468
QRF00468_EU256061.1	66	0.606	QRF00468
QRF00468_EU256090.1	66	0.606	QRF00468
QRF00468_FJ390397.1	66	0.591	QRF00468
QRF00468_FJ872333.1	66	0.591	QRF00468
QRF00468_GQ285038.1	66	0.591	QRF00468
QRF00468_GQ285039.1	66	0.606	QRF00468
QRF00468_GQ285042.1	65	0.554	QRF00468
QRF00468_GU589870.1	66	0.636	QRF00468
QRF00468_GU590309.1	66	0.606	QRF00468
QRF00468_GU590312.1	66	0.606	QRF00468
QRF00468_GU590322.1	66	0.606	QRF00468
QRF00468_HQ639947.1	66	0.606	QRF00468
QRF00468_JN120912.1	66	0.591	QRF00468
QRF00469_AB049093.1	37	0.486	QRF00469
QRF00469_AB049097.1	37	0.486	QRF00469
QRF00469_AB057611.1	37	0.486	QRF00469
QRF00469_AB057615.1	37	0.486	QRF00469
QRF00469_AB154200.1	37	0.486	QRF00469
QRF00469_AB154203.1	37	0.486	QRF00469
QRF00469_AB154204.1	37	0.486	QRF00469
QRF00469_AB249644.1	37	0.486	QRF00469
QRF00469_AB426117.1	37	0.486	QRF00469
QRF00469_AB435162.2	37	0.486	QRF00469
QRF00469_AB461377.1	37	0.486	QRF00469
QRF00469_AB461379.1	37	0.486	QRF00469
QRF00469_AB488522.1	37	0.486	QRF00469
QRF00469_AB558135.2	37	0.486	QRF00469
QRF00469_AF145454.1	37	0.486	QRF00469
QRF00469_AF165057.1	37	0.486	QRF00469
QRF00469_AF165061.1	37	0.486	QRF00469
QRF00469_AF165062.1	37	0.486	QRF00469
QRF00469_AF207752.1	37	0.486	QRF00469
QRF00469_AF207758.1	37	0.486	QRF00469
QRF00469_AF207765.1	37	0.486	QRF00469
QRF00469_AF207769.1	37	0.486	QRF00469
QRF00469_AF207770.1	37	0.486	QRF00469
QRF00469_AF207772.1	37	0.486	QRF00469
QRF00469_AM494937.1	37	0.486	QRF00469
QRF00469_D10934.1	37	0.486	QRF00469
QRF00469_D63857.1	37	0.486	QRF00469
QRF00469_D89872.1	37	0.486	QRF00469
QRF00469_D90208.1	37	0.486	QRF00469
QRF00469_EF407499.1	37	0.486	QRF00469
QRF00469_EU155230.2	37	0.486	QRF00469
QRF00469_EU155332.2	37	0.486	QRF00469
QRF00469_EU155336.2	37	0.486	QRF00469
QRF00469_EU155362.2	37	0.486	QRF00469
QRF00469_EU155382.2	37	0.486	QRF00469
QRF00469_EU256066.1	37	0.486	QRF00469
QRF00469_EU256101.1	37	0.486	QRF00469
QRF00469_EU482839.1	37	0.486	QRF00469
QRF00469_EU482880.1	37	0.486	QRF00469
QRF00469_FJ380067.1	37	0.486	QRF00469
QRF00469_FJ380069.1	37	0.486	QRF00469
QRF00469_FJ380075.1	37	0.486	QRF00469
QRF00469_FJ380076.1	37	0.486	QRF00469
QRF00469_HQ639947.1	37	0.486	QRF00469
QRF00469_HQ912957.1	37	0.514	QRF00469
QRF00469_HQ912958.1	37	0.514	QRF00469
QRF00469_HQ912959.1	37	0.514	QRF00469
QRF00469_L02836.1	37	0.486	QRF00469
QRF00469_M84754.1	37	0.486	QRF00469
QRF00469_U01214.1	37	0.486	QRF00469
QRF00525_AY145122.1	72	0.625	QRF00525
QRF00525_EU482649.1	72	0.569	QRF00525
QRF00525_EU482705.1	72	0.569	QRF00525
QRF00525_FJ024454.1	72	0.597	QRF00525
QRF00525_FJ205885.1	72	0.556	QRF00525
QRF00525_FJ410221.1	72	0.569	QRF00525
QRF00525_FJ639710.1	72	0.569	QRF00525
QRF00525_FJ639711.1	72	0.569	QRF00525
QRF00525_FJ744711.1	72	0.583	QRF00525
QRF00525_FJ744712.1	72	0.583	QRF00525
QRF00525_FJ744713.1	72	0.583	QRF00525
QRF00525_FJ744714.1	72	0.583	QRF00525
QRF00525_FJ744715.1	72	0.583	QRF00525
QRF00525_FJ744716.1	72	0.583	QRF00525
QRF00525_FJ744717.1	72	0.583	QRF00525
QRF00525_FJ744718.1	72	0.583	QRF00525
QRF00525_FJ744725.1	72	0.583	QRF00525
QRF00525_FJ810411.1	72	0.583	QRF00525
QRF00525_FJ810412.1	72	0.583	QRF00525
QRF00525_FJ873811.1	72	0.583	QRF00525
QRF00525_FJ898452.1	72	0.583	QRF00525
QRF00525_FJ906957.1	72	0.583	QRF00525
QRF00525_FM210206.1	72	0.583	QRF00525
QRF00525_FM210207.1	72	0.583	QRF00525
QRF00525_FM210214.1	72	0.583	QRF00525
QRF00525_FM210215.1	72	0.583	QRF00525
QRF00525_FM210216.1	72	0.583	QRF00525
QRF00525_FM210231.1	72	0.583	QRF00525
QRF00525_FM210233.2	72	0.583	QRF00525
QRF00525_FM210240.2	72	0.583	QRF00525
QRF00525_FM210242.2	72	0.583	QRF00525
QRF00525_FM210244.2	72	0.583	QRF00525
QRF00525_FM210246.2	72	0.583	QRF00525
QRF00525_GQ868543.1	72	0.583	QRF00525
QRF00525_GQ868620.1	72	0.583	QRF00525
QRF00525_GQ868621.1	72	0.583	QRF00525
QRF00525_GQ868622.1	72	0.583	QRF00525
QRF00525_GQ868623.1	72	0.583	QRF00525
QRF00525_GQ868624.1	72	0.583	QRF00525
QRF00525_GQ868625.1	72	0.583	QRF00525
QRF00525_GQ868631.1	72	0.583	QRF00525
QRF00525_GQ868638.1	72	0.583	QRF00525
QRF00525_GU131886.1	72	0.583	QRF00525
QRF00525_GU131898.1	72	0.583	QRF00525
QRF00525_GU131899.1	72	0.583	QRF00525
QRF00525_GU131900.1	72	0.583	QRF00525
QRF00525_GU131901.1	72	0.583	QRF00525
QRF00525_GU131902.1	72	0.583	QRF00525
QRF00525_GU131929.1	72	0.583	QRF00525
QRF00525_JF297650.1	72	0.583	QRF00525
QRF00557_ACFR01000002.1	147	0.320	QRF00557
QRF00557_ACHE01000022.1	148	0.324	QRF00557
QRF00557_ACJB01000045.1	147	0.313	QRF00557
QRF00557_ACJC01000073.1	148	0.324	QRF00557
QRF00557_ACJS01000022.1	147	0.306	QRF00557
QRF00557_ACKI01000003.1	147	0.306	QRF00557
QRF00557_ACRH01000002.1	147	0.313	QRF00557
QRF00557_ACSR01000017.1	147	0.306	QRF00557
QRF00557_ACSS01000026.1	147	0.306	QRF00557
QRF00557_ADEY01000013.1	148	0.324	QRF00557
QRF00557_ADGO01213685.1	144	0.382	QRF00557
QRF00557_ADGS01000034.1	140	0.371	QRF00557
QRF00557_ADMU01000052.1	148	0.324	QRF00557
QRF00557_AE004092.1	136	0.375	QRF00557
QRF00557_AE015929.1	148	0.324	QRF00557
QRF00557_AENR01000042.1	148	0.318	QRF00557
QRF00557_AEQA01000010.1	149	0.309	QRF00557
QRF00557_AEUT02000001.1	134	0.373	QRF00557
QRF00557_AEUW02000001.1	133	0.391	QRF00557
QRF00557_AFED01000026.1	148	0.324	QRF00557
QRF00557_AFEH01000043.1	148	0.324	QRF00557
QRF00557_AFEI01000009.1	148	0.324	QRF00557
QRF00557_AFNU01000017.1	128	0.305	QRF00557
QRF00557_AFTN01000009.1	147	0.306	QRF00557
QRF00557_AFTX01000032.1	147	0.320	QRF00557
QRF00557_AFTY01000044.1	148	0.324	QRF00557
QRF00557_AFTZ01000016.1	148	0.324	QRF00557
QRF00557_AFUA01000035.1	148	0.324	QRF00557
QRF00557_AGGR01000511.1	148	0.324	QRF00557
QRF00557_AGHO01000046.1	151	0.338	QRF00557
QRF00557_AGHV01000123.1	148	0.324	QRF00557
QRF00557_AM946015.1	136	0.375	QRF00557
QRF00557_AM990992.1	147	0.306	QRF00557
QRF00557_CP000560.1	143	0.392	QRF00557
QRF00557_CP001638.1	154	0.416	QRF00557
QRF00557_CP001837.1	149	0.309	QRF00557
QRF00557_CP001878.2	134	0.381	QRF00557
QRF00557_CP001982.1	144	0.382	QRF00557
QRF00557_CP001983.1	144	0.382	QRF00557
QRF00557_CP002109.1	144	0.424	QRF00557
QRF00557_CP002183.1	140	0.371	QRF00557
QRF00557_CP002304.1	131	0.405	QRF00557
QRF00557_CP002471.1	134	0.373	QRF00557
QRF00557_CP002627.1	143	0.406	QRF00557
QRF00557_CP002634.1	143	0.406	QRF00557
QRF00557_CP002927.1	143	0.406	QRF00557
QRF00557_CP003017.1	144	0.382	QRF00557
QRF00557_FN597644.1	143	0.406	QRF00557
QRF00557_FR821777.2	147	0.293	QRF00557
QRF00557_FR870271.1	149	0.309	QRF00557
QRF00645_AAAA02020662.1	132	0.462	QRF00645
QRF00645_AACV01014740.1	132	0.462	QRF00645
QRF00645_AARH01007603.1	112	0.491	QRF00645
QRF00645_ABIM01024501.1	122	0.484	QRF00645
QRF00645_AC122724.36	227	0.432	QRF00645
QRF00645_AC157504.2	115	0.443	QRF00645
QRF00645_ACUP01005114.1	109	0.376	QRF00645
QRF00645_ACUP01006122.1	135	0.378	QRF00645
QRF00645_ACUP01007321.1	123	0.366	QRF00645
QRF00645_ACUP01009759.1	134	0.358	QRF00645
QRF00645_ACYX02017913.1	105	0.543	QRF00645
QRF00645_ADBK01001211.1	110	0.391	QRF00645
QRF00645_ADBK01001387.1	101	0.446	QRF00645
QRF00645_ADDN01001609.1	111	0.550	QRF00645
QRF00645_ADWL01012548.1	132	0.462	QRF00645
QRF00645_AEJG01003248.1	105	0.457	QRF00645
QRF00645_AEJG01006393.1	105	0.467	QRF00645
QRF00645_AEKE02004109.1	103	0.447	QRF00645
QRF00645_AEKV01002661.1	105	0.457	QRF00645
QRF00645_AEKV01009674.1	105	0.467	QRF00645
QRF00645_AEKW01007914.1	105	0.467	QRF00645
QRF00645_AEKW01027634.1	105	0.457	QRF00645
QRF00645_AENI01004610.1	120	0.333	QRF00645
QRF00645_AENI01005334.1	124	0.395	QRF00645
QRF00645_AF069716.1	125	0.384	QRF00645
QRF00645_AFAN01000008.1	115	0.409	QRF00645
QRF00645_AFMZ01019175.1	125	0.384	QRF00645
QRF00645_AFNA01019881.1	125	0.384	QRF00645
QRF00645_AFNB01018438.1	125	0.384	QRF00645
QRF00645_AFNC01022736.1	125	0.384	QRF00645
QRF00645_AFSP01041747.1	124	0.379	QRF00645
QRF00645_AGAT01011668.1	133	0.474	QRF00645
QRF00645_AL392145.1	125	0.384	QRF00645
QRF00645_AM485822.2	120	0.517	QRF00645
