ClustID	SigLvl	Count	MFE	AvgDist	Members
282	**	7	-	0.00	QRF00480_JF320075.1,QRF00480_JF320078.1,QRF00480_JF320079.1,QRF00480_JF320316.1,QRF00480_JF320319.1,QRF00480_JF320321.1,QRF00480_JF320322.1
61	no	2	-	0.00	QRF01717_ABMD01080641.1,QRF01717_ABMN01097116.1
64	**	3	-	0.00	QRF01942_AAHY01778751.1,QRF01942_AC122359.5,QRF01942_CAAA01196839.1
65	**	14	-	0.00	QRF00375_AF196718.1,QRF00375_DQ295192.1,QRF00375_EF370222.1,QRF00375_EF370308.1,QRF00375_EF370309.1,QRF00375_EF370310.1,QRF00375_EF370311.1,QRF00375_EF370313.1,QRF00375_EF370319.1,QRF00375_EF370362.1,QRF00375_EU047619.1,QRF00375_EU047644.1,QRF00375_EU047681.1,QRF00375_EU735540.1
67	**	6	-	0.00	QRF00523_AY765388.1,QRF00523_EF139168.1,QRF00523_EF467171.1,QRF00523_K02234.1,QRF00523_M14054.1,QRF00523_M37381.1
72	no	2	-	0.00	QRF00050_AAPS01000004.1,QRF00050_ACFM01000002.1
74	no	2	-	0.00	QRF00023_AGTH01000033.1,QRF00023_AGTI01000029.1
76	no	2	-	0.00	QRF01725_AACY020459833.1,QRF01725_AACY023213910.1
80	no	2	-	0.00	QRF00020_AABR05128471.1,QRF00020_AAHX01039355.1
276	**	4	-	0.00	QRF01055_AFOM01000014.1,QRF01055_AFON01000131.1,QRF01055_AFOO01000015.1,QRF01055_AFOP01000155.1
84	no	2	-	0.00	QRF01419_FJ695500.1,QRF01419_HQ285842.1
91	**	5	-	0.00	QRF00641_AABR05139508.1,QRF00641_AAHX01046583.1,QRF00641_AAHY01103470.1,QRF00641_AAQR03046511.1,QRF00641_ABDC01257672.1
92	**	31	-	0.00	QRF00480_JF320075.1,QRF00480_JF320078.1,QRF00480_JF320079.1,QRF00480_JF320316.1,QRF00480_JF320319.1,QRF00480_JF320321.1,QRF00480_JF320322.1,QRF00480_JF320326.1,QRF00480_JF320363.1,QRF00480_JF320364.1,QRF00480_JF320365.1,QRF00480_JF320366.1,QRF00480_JF320369.1,QRF00480_JF320373.1,QRF00480_JF320374.1,QRF00480_JF320427.1,QRF00480_JF320428.1,QRF00480_JF320429.1,QRF00480_JF320430.1,QRF00480_JF320431.1,QRF00480_JF320514.1,QRF00480_JF320515.1,QRF00480_JF320516.1,QRF00480_JF320518.1,QRF00480_JF320519.1,QRF00480_JF320634.1,QRF00480_JF320639.1,QRF00480_JF320640.1,QRF00480_JF320641.1,QRF00480_JF683749.1,QRF00480_JF683751.1
97	**	13	-	0.00	QRF02012_AAJT02000104.1,QRF02012_AB011549.2,QRF02012_ABHT01000073.1,QRF02012_ABKY02000010.1,QRF02012_ADAZ01000087.1,QRF02012_ADBC01000011.1,QRF02012_ADUD01000719.1,QRF02012_AELC01000037.1,QRF02012_AERP01000010.1,QRF02012_AF074613.1,QRF02012_CP001062.1,QRF02012_CP001065.1,QRF02012_GU363949.1
102	no	2	-	0.00	QRF00050_AFWD01000032.1,QRF00050_AFWE01000213.1
110	**	4	-	0.00	QRF01725_CP002079.1,QRF01725_CP002460.1,QRF01725_CP002932.1,QRF01725_CP002998.1
112	**	3	-	0.00	QRF01419_ACYN01013578.1,QRF01419_ACYN01015695.1,QRF01419_AJ970307.1
121	**	14	-	0.00	QRF01055_AFOM01000014.1,QRF01055_AFON01000131.1,QRF01055_AFOO01000015.1,QRF01055_AFOP01000155.1,QRF01055_AFOQ01000009.1,QRF01055_AFOR01000015.1,QRF01055_AFOS01000038.1,QRF01055_AFOT01000119.1,QRF01055_AFOV01000058.1,QRF01055_AFSV01000042.1,QRF01055_AGUI01000099.1,QRF01055_AGUJ01000039.1,QRF01055_AGUK01000102.1,QRF01055_AGUL01000095.1
2690	**	3	-	0.00	QRF00005_CP003022.1,QRF00005_EF196803.1,QRF00005_FQ312002.1
125	**	3	-	0.00	QRF01707_AAOS02000001.1,QRF01707_AAUB01000101.1,QRF01707_AAYR01000001.1
129	**	7	-	0.00	QRF01055_AGQO01000009.1,QRF01055_CACU01000009.1,QRF01055_CACV01000016.1,QRF01055_CACW01000001.1,QRF01055_CP002246.1,QRF01055_FR718769.1,QRF01055_FR729477.2
1458	**	3	-	0.00	QRF00020_AABR05154359.1,QRF00020_AAHX01055218.1,QRF00020_AC110235.13
139	no	2	-	0.00	QRF01419_AY450953.1,QRF01419_AY582139.1
141	**	8	-	0.00	QRF00162_AEFM01000010.1,QRF00162_AEFO01000033.1,QRF00162_AEFP01000007.1,QRF00162_AEFQ01000012.1,QRF00162_AEFR01000024.1,QRF00162_AEFS01000009.1,QRF00162_AEFT01000003.1,QRF00162_AEFU01000032.1
159	no	2	-	0.00	QRF00375_AY423386.1,QRF00375_EF370244.1
166	no	2	-	0.00	QRF00162_AEFM01000010.1,QRF00162_AEFO01000033.1
171	**	13	-	0.00	QRF00023_AGTH01000033.1,QRF00023_AGTI01000029.1,QRF00023_AGTJ01000345.1,QRF00023_AGTK01000236.1,QRF00023_AJ304858.2,QRF00023_AP009048.1,QRF00023_AP009240.1,QRF00023_AP009378.1,QRF00023_AP010953.1,QRF00023_AP010958.1,QRF00023_AP010960.1,QRF00023_AP012030.1,QRF00023_BAAV01002786.1
174	**	8	-	0.00	QRF00005_CP003022.1,QRF00005_EF196803.1,QRF00005_FQ312002.1,QRF00005_FQ312006.1,QRF00005_FQ670178.1,QRF00005_FQ670204.1,QRF00005_L42023.1,QRF00005_M15314.1
181	**	8	-	0.00	QRF00162_ABQK01000005.1,QRF00162_ABQL01000005.1,QRF00162_ABQM01000007.1,QRF00162_ABQN01000007.1,QRF00162_AGFW01000009.1,QRF00162_AL009126.3,QRF00162_CP002468.1,QRF00162_CP002905.1
189	**	6	-	0.00	QRF01055_AGQO01000009.1,QRF01055_CACU01000009.1,QRF01055_CACV01000016.1,QRF01055_CACW01000001.1,QRF01055_CP002246.1,QRF01055_FR718769.1
191	**	34	-	0.00	QRF00480_JF320075.1,QRF00480_JF320078.1,QRF00480_JF320079.1,QRF00480_JF320316.1,QRF00480_JF320319.1,QRF00480_JF320321.1,QRF00480_JF320322.1,QRF00480_JF320326.1,QRF00480_JF320363.1,QRF00480_JF320364.1,QRF00480_JF320365.1,QRF00480_JF320366.1,QRF00480_JF320369.1,QRF00480_JF320373.1,QRF00480_JF320374.1,QRF00480_JF320427.1,QRF00480_JF320428.1,QRF00480_JF320429.1,QRF00480_JF320430.1,QRF00480_JF320431.1,QRF00480_JF320514.1,QRF00480_JF320515.1,QRF00480_JF320516.1,QRF00480_JF320518.1,QRF00480_JF320519.1,QRF00480_JF320634.1,QRF00480_JF320639.1,QRF00480_JF320640.1,QRF00480_JF320641.1,QRF00480_JF683749.1,QRF00480_JF683751.1,QRF00480_JF683794.1,QRF00480_JF689857.1,QRF00480_JF689889.1
3932	**	12	-	0.00	QRF00026_AFNB01014589.1,QRF00026_AFNB01021358.1,QRF00026_AFNB01022200.1,QRF00026_AFNC01012913.1,QRF00026_AFNC01017690.1,QRF00026_AFNC01020437.1,QRF00026_AFNC01026255.1,QRF00026_AFNC01027550.1,QRF00026_AFSQ01006397.1,QRF00026_AFSQ01012374.1,QRF00026_AFSQ01012588.1,QRF00026_AFSQ01012589.1
193	**	6	-	0.00	QRF00386_AY466022.1,QRF00386_AY466023.1,QRF00386_AY466024.1,QRF00386_AY466025.1,QRF00386_AY466026.1,QRF00386_AY466028.1
205	**	3	-	0.00	QRF00386_AF231763.1,QRF00386_AF231764.1,QRF00386_AF231765.1
206	no	2	-	0.00	QRF01695_CADW01000082.1,QRF01695_CADX01000071.1
207	no	2	-	0.00	QRF01695_CADW01000337.1,QRF01695_CADX01000041.1
211	no	2	-	0.00	QRF00050_CP001982.1,QRF00050_CP003017.1
217	**	13	-	0.00	QRF00641_AACZ03097072.1,QRF00641_AADA01084967.1,QRF00641_AADB02016115.1,QRF00641_AADC01118575.1,QRF00641_AADD01141099.1,QRF00641_AAGV020362615.1,QRF00641_AANU01197805.1,QRF00641_ABGA01039467.1,QRF00641_ADDF012586330.1,QRF00641_AEHK01342216.1,QRF00641_AEHL01388802.1,QRF00641_AEKP01048012.1,QRF00641_CABD02116368.1
221	**	8	-	0.00	QRF00641_AACZ03097072.1,QRF00641_AADA01084967.1,QRF00641_AADB02016115.1,QRF00641_AADC01118575.1,QRF00641_AADD01141099.1,QRF00641_AAGV020362615.1,QRF00641_AANU01197805.1,QRF00641_ABGA01039467.1
222	**	42	-	0.00	QRF00480_JF320075.1,QRF00480_JF320078.1,QRF00480_JF320079.1,QRF00480_JF320316.1,QRF00480_JF320319.1,QRF00480_JF320321.1,QRF00480_JF320322.1,QRF00480_JF320326.1,QRF00480_JF320363.1,QRF00480_JF320364.1,QRF00480_JF320365.1,QRF00480_JF320366.1,QRF00480_JF320369.1,QRF00480_JF320373.1,QRF00480_JF320374.1,QRF00480_JF320427.1,QRF00480_JF320428.1,QRF00480_JF320429.1,QRF00480_JF320430.1,QRF00480_JF320431.1,QRF00480_JF320514.1,QRF00480_JF320515.1,QRF00480_JF320516.1,QRF00480_JF320518.1,QRF00480_JF320519.1,QRF00480_JF320634.1,QRF00480_JF320639.1,QRF00480_JF320640.1,QRF00480_JF320641.1,QRF00480_JF683749.1,QRF00480_JF683751.1,QRF00480_JF683794.1,QRF00480_JF689857.1,QRF00480_JF689889.1,QRF00480_JN235965.1,QRF00480_JN408076.1,QRF00480_JN692466.1,QRF00480_JN692473.1,QRF00480_U29255.1,QRF00480_U29256.1,QRF00480_U29257.1,QRF00480_U29258.1
223	**	8	-	0.00	QRF00523_M81930.1,QRF00523_S79978.1,QRF00523_S80539.1,QRF00523_S80732.1,QRF00523_S83341.1,QRF00523_U08296.1,QRF00523_U08300.1,QRF00523_U08308.1
226	**	5	-	0.00	QRF01750_AAHN02000003.1,QRF01750_AAHO01000001.1,QRF01750_AAHS03000007.1,QRF01750_AAHV02000001.1,QRF01750_AAHW02000016.1
234	**	4	-	0.00	QRF00162_AEFM01000010.1,QRF00162_AEFO01000033.1,QRF00162_AEFP01000007.1,QRF00162_AEFQ01000012.1
235	**	5	-	0.00	QRF00162_ABQK01000005.1,QRF00162_ABQL01000005.1,QRF00162_ABQM01000007.1,QRF00162_ABQN01000007.1,QRF00162_AGFW01000009.1
239	**	6	-	0.00	QRF00375_U80530.1,QRF00375_U80533.1,QRF00375_U81469.1,QRF00375_U89856.1,QRF00375_U89857.1,QRF00375_U89859.1
241	no	2	-	0.00	QRF01999_ADUP01000063.1,QRF01999_ADUU01000014.1
243	**	24	-	0.00	QRF01055_AFOM01000014.1,QRF01055_AFON01000131.1,QRF01055_AFOO01000015.1,QRF01055_AFOP01000155.1,QRF01055_AFOQ01000009.1,QRF01055_AFOR01000015.1,QRF01055_AFOS01000038.1,QRF01055_AFOT01000119.1,QRF01055_AFOV01000058.1,QRF01055_AFSV01000042.1,QRF01055_AGUI01000099.1,QRF01055_AGUJ01000039.1,QRF01055_AGUK01000102.1,QRF01055_AGUL01000095.1,QRF01055_AGUM01000007.1,QRF01055_AGUN01000100.1,QRF01055_AGUO01000029.1,QRF01055_AGUP01000035.1,QRF01055_AGUQ01000015.1,QRF01055_AGUR01000134.1,QRF01055_AGUS01000008.1,QRF01055_CP001233.1,QRF01055_CP001235.1,QRF01055_CP001485.1
3827	no	2	-	0.00	QRF02005_AAQF01000035.1,QRF02005_AAQF01000302.1
260	**	18	-	0.00	QRF00480_JF320075.1,QRF00480_JF320078.1,QRF00480_JF320079.1,QRF00480_JF320316.1,QRF00480_JF320319.1,QRF00480_JF320321.1,QRF00480_JF320322.1,QRF00480_JF320326.1,QRF00480_JF320363.1,QRF00480_JF320364.1,QRF00480_JF320365.1,QRF00480_JF320366.1,QRF00480_JF320369.1,QRF00480_JF320373.1,QRF00480_JF320374.1,QRF00480_JF320427.1,QRF00480_JF320428.1,QRF00480_JF320429.1
262	**	27	-	0.00	QRF00375_AF196718.1,QRF00375_DQ295192.1,QRF00375_EF370222.1,QRF00375_EF370308.1,QRF00375_EF370309.1,QRF00375_EF370310.1,QRF00375_EF370311.1,QRF00375_EF370313.1,QRF00375_EF370319.1,QRF00375_EF370362.1,QRF00375_EU047619.1,QRF00375_EU047644.1,QRF00375_EU047681.1,QRF00375_EU735540.1,QRF00375_FJ213780.1,QRF00375_GU362886.1,QRF00375_JN636158.1,QRF00375_JN636161.1,QRF00375_JN636226.1,QRF00375_JN636228.1,QRF00375_JN636229.1,QRF00375_JN636230.1,QRF00375_JN636298.1,QRF00375_JN636303.1,QRF00375_JN636305.1,QRF00375_JN636306.1,QRF00375_JN636314.1
2057	**	15	-	0.00	QRF00167_AAML04000003.1,QRF00167_ABFD02000003.1,QRF00167_ABHD02000006.1,QRF00167_ABHE02000004.1,QRF00167_ABHF02000006.1,QRF00167_ABHG02000003.1,QRF00167_ABKJ02000007.1,QRF00167_ABKK02000005.1,QRF00167_ABKL02000006.1,QRF00167_ADDE01000375.1,QRF00167_ADEH01002527.1,QRF00167_ADEJ01000396.1,QRF00167_ADNX01000097.1,QRF00167_ADVM01000089.1,QRF00167_AGAA01000002.1
278	**	42	-	0.00	QRF00015_AANN01379251.1,QRF00015_AAPN01043182.1,QRF00015_AAQR03070351.1,QRF00015_ABBA01020106.1,QRF00015_ABDC01087654.1,QRF00015_ABDC01119012.1,QRF00015_ABDC01175280.1,QRF00015_ABDC01245411.1,QRF00015_ABDC01405565.1,QRF00015_ABDC01574429.1,QRF00015_ABGA01064518.1,QRF00015_ABRN01037767.1,QRF00015_ABRN01244678.1,QRF00015_ABRP01010211.1,QRF00015_ABRR01354224.1,QRF00015_ABSL01046560.1,QRF00015_AC004263.1,QRF00015_AC159539.6,QRF00015_ACBE01380376.1,QRF00015_ACFV01073039.1,QRF00015_ACTA01171326.1,QRF00015_AEKP01164018.1,QRF00015_AEKQ01052860.1,QRF00015_AEKR01203680.1,QRF00015_AEYP01033909.1,QRF00015_AFEY01421837.1,QRF00015_AGCE01075633.1,QRF00015_AGTP01090484.1,QRF00015_AK024809.1,QRF00015_CAAA01049814.1,QRF00015_CABD02090781.1,QRF00015_CAEC01058434.1,QRF00015_FJ916039.1,QRF00015_FQ226486.1,QRF00015_FQ226872.1,QRF00015_FQ231014.1,QRF00015_FQ231206.1,QRF00015_FQ231306.1,QRF00015_FQ232298.1,QRF00015_FQ235003.1,QRF00015_K00473.1,QRF00015_K00479.1
3457	**	4	-	0.00	QRF00004_AABR05021263.1,QRF00004_AAHX01065186.1,QRF00004_AALT01028649.1,QRF00004_AALT01534518.1
561	no	2	-	0.00	QRF00010_ABKZ01000485.1,QRF00010_ACWU01000204.1
286	**	9	-	0.00	QRF00050_ABAZ01000444.1,QRF00050_ABRI01000031.1,QRF00050_AJ749949.2,QRF00050_AM233362.1,QRF00050_AM286280.1,QRF00050_BK006741.1,QRF00050_CP000437.1,QRF00050_CP000608.1,QRF00050_CP000803.1
289	**	11	-	0.00	QRF00026_AFNB01014589.1,QRF00026_AFNB01021358.1,QRF00026_AFNB01022200.1,QRF00026_AFNC01012913.1,QRF00026_AFNC01017690.1,QRF00026_AFNC01020437.1,QRF00026_AFNC01026255.1,QRF00026_AFNC01027550.1,QRF00026_AFSQ01006397.1,QRF00026_AFSQ01012374.1,QRF00026_AFSQ01012588.1
294	**	6	-	0.00	QRF01998_AEYS01000047.1,QRF01998_AEYS01000059.1,QRF01998_AEYS01000076.1,QRF01998_AEYS01000087.1,QRF01998_AEYS01000117.1,QRF01998_CP000924.1
1893	**	43	-	0.00	QRF00480_JF320075.1,QRF00480_JF320078.1,QRF00480_JF320079.1,QRF00480_JF320316.1,QRF00480_JF320319.1,QRF00480_JF320321.1,QRF00480_JF320322.1,QRF00480_JF320326.1,QRF00480_JF320363.1,QRF00480_JF320364.1,QRF00480_JF320365.1,QRF00480_JF320366.1,QRF00480_JF320369.1,QRF00480_JF320373.1,QRF00480_JF320374.1,QRF00480_JF320427.1,QRF00480_JF320428.1,QRF00480_JF320429.1,QRF00480_JF320430.1,QRF00480_JF320431.1,QRF00480_JF320514.1,QRF00480_JF320515.1,QRF00480_JF320516.1,QRF00480_JF320518.1,QRF00480_JF320519.1,QRF00480_JF320634.1,QRF00480_JF320639.1,QRF00480_JF320640.1,QRF00480_JF320641.1,QRF00480_JF683749.1,QRF00480_JF683751.1,QRF00480_JF683794.1,QRF00480_JF689857.1,QRF00480_JF689889.1,QRF00480_JN235965.1,QRF00480_JN408076.1,QRF00480_JN692466.1,QRF00480_JN692473.1,QRF00480_U29255.1,QRF00480_U29256.1,QRF00480_U29257.1,QRF00480_U29258.1,QRF00480_U29259.1
322	**	12	-	0.00	QRF02012_AAJT02000104.1,QRF02012_AB011549.2,QRF02012_ABHT01000073.1,QRF02012_ABKY02000010.1,QRF02012_ADAZ01000087.1,QRF02012_ADBC01000011.1,QRF02012_ADUD01000719.1,QRF02012_AELC01000037.1,QRF02012_AERP01000010.1,QRF02012_AF074613.1,QRF02012_CP001062.1,QRF02012_CP001065.1
328	**	19	-	0.00	QRF01055_AFOM01000014.1,QRF01055_AFON01000131.1,QRF01055_AFOO01000015.1,QRF01055_AFOP01000155.1,QRF01055_AFOQ01000009.1,QRF01055_AFOR01000015.1,QRF01055_AFOS01000038.1,QRF01055_AFOT01000119.1,QRF01055_AFOV01000058.1,QRF01055_AFSV01000042.1,QRF01055_AGUI01000099.1,QRF01055_AGUJ01000039.1,QRF01055_AGUK01000102.1,QRF01055_AGUL01000095.1,QRF01055_AGUM01000007.1,QRF01055_AGUN01000100.1,QRF01055_AGUO01000029.1,QRF01055_AGUP01000035.1,QRF01055_AGUQ01000015.1
334	**	37	-	0.00	QRF00023_AGTH01000033.1,QRF00023_AGTI01000029.1,QRF00023_AGTJ01000345.1,QRF00023_AGTK01000236.1,QRF00023_AJ304858.2,QRF00023_AP009048.1,QRF00023_AP009240.1,QRF00023_AP009378.1,QRF00023_AP010953.1,QRF00023_AP010958.1,QRF00023_AP010960.1,QRF00023_AP012030.1,QRF00023_BAAV01002786.1,QRF00023_CADZ01000057.1,QRF00023_CAFL01000074.1,QRF00023_CP000038.1,QRF00023_CP000243.1,QRF00023_CP000802.1,QRF00023_CP000948.1,QRF00023_CP000970.1,QRF00023_CP001383.1,QRF00023_CP001396.1,QRF00023_CP001637.1,QRF00023_CP001671.1,QRF00023_CP001855.1,QRF00023_CP001969.1,QRF00023_CP002167.1,QRF00023_CP002185.1,QRF00023_CP002211.1,QRF00023_CP002212.1,QRF00023_CP002516.1,QRF00023_CP002729.1,QRF00023_CP002797.2,QRF00023_CP003034.1,QRF00023_CU651637.1,QRF00023_CU928158.2,QRF00023_CU928161.2
335	**	4	-	0.00	QRF00641_AAGU03025975.1,QRF00641_AAGV020362617.1,QRF00641_AAPY01359968.1,QRF00641_AAQR03046512.1
339	no	2	-	0.00	QRF02005_AAMD01000019.1,QRF02005_AAMD01000059.1
353	**	10	-	0.00	QRF02012_AAYH02000046.1,QRF02012_ACPW01000063.1,QRF02012_ACRP01000004.1,QRF02012_ACRP01000019.1,QRF02012_ACRP01000043.1,QRF02012_ACRP01000105.1,QRF02012_ACRP01000144.1,QRF02012_ACRP01000158.1,QRF02012_ADCJ01000019.1,QRF02012_ADCJ01000061.1
386	**	14	-	0.00	QRF00167_AAML04000003.1,QRF00167_ABFD02000003.1,QRF00167_ABHD02000006.1,QRF00167_ABHE02000004.1,QRF00167_ABHF02000006.1,QRF00167_ABHG02000003.1,QRF00167_ABKJ02000007.1,QRF00167_ABKK02000005.1,QRF00167_ABKL02000006.1,QRF00167_ADDE01000375.1,QRF00167_ADEH01002527.1,QRF00167_ADEJ01000396.1,QRF00167_ADNX01000097.1,QRF00167_ADVM01000089.1
392	**	5	-	0.00	QRF01942_AAHY01076413.1,QRF01942_AAHY01703587.1,QRF01942_AAHY01823633.1,QRF01942_AC121953.2,QRF01942_AC124537.5
410	**	8	-	0.00	QRF02012_AAYH02000046.1,QRF02012_ACPW01000063.1,QRF02012_ACRP01000004.1,QRF02012_ACRP01000019.1,QRF02012_ACRP01000043.1,QRF02012_ACRP01000105.1,QRF02012_ACRP01000144.1,QRF02012_ACRP01000158.1
2028	**	4	-	0.00	QRF01942_AAHY01076413.1,QRF01942_AAHY01703587.1,QRF01942_AAHY01823633.1,QRF01942_AC121953.2
3381	**	39	-	0.00	QRF00480_JF320075.1,QRF00480_JF320078.1,QRF00480_JF320079.1,QRF00480_JF320316.1,QRF00480_JF320319.1,QRF00480_JF320321.1,QRF00480_JF320322.1,QRF00480_JF320326.1,QRF00480_JF320363.1,QRF00480_JF320364.1,QRF00480_JF320365.1,QRF00480_JF320366.1,QRF00480_JF320369.1,QRF00480_JF320373.1,QRF00480_JF320374.1,QRF00480_JF320427.1,QRF00480_JF320428.1,QRF00480_JF320429.1,QRF00480_JF320430.1,QRF00480_JF320431.1,QRF00480_JF320514.1,QRF00480_JF320515.1,QRF00480_JF320516.1,QRF00480_JF320518.1,QRF00480_JF320519.1,QRF00480_JF320634.1,QRF00480_JF320639.1,QRF00480_JF320640.1,QRF00480_JF320641.1,QRF00480_JF683749.1,QRF00480_JF683751.1,QRF00480_JF683794.1,QRF00480_JF689857.1,QRF00480_JF689889.1,QRF00480_JN235965.1,QRF00480_JN408076.1,QRF00480_JN692466.1,QRF00480_JN692473.1,QRF00480_U29255.1
422	no	2	-	0.00	QRF01726_CP002346.1,QRF01726_CP002562.1
438	**	35	-	0.00	QRF00480_JF320075.1,QRF00480_JF320078.1,QRF00480_JF320079.1,QRF00480_JF320316.1,QRF00480_JF320319.1,QRF00480_JF320321.1,QRF00480_JF320322.1,QRF00480_JF320326.1,QRF00480_JF320363.1,QRF00480_JF320364.1,QRF00480_JF320365.1,QRF00480_JF320366.1,QRF00480_JF320369.1,QRF00480_JF320373.1,QRF00480_JF320374.1,QRF00480_JF320427.1,QRF00480_JF320428.1,QRF00480_JF320429.1,QRF00480_JF320430.1,QRF00480_JF320431.1,QRF00480_JF320514.1,QRF00480_JF320515.1,QRF00480_JF320516.1,QRF00480_JF320518.1,QRF00480_JF320519.1,QRF00480_JF320634.1,QRF00480_JF320639.1,QRF00480_JF320640.1,QRF00480_JF320641.1,QRF00480_JF683749.1,QRF00480_JF683751.1,QRF00480_JF683794.1,QRF00480_JF689857.1,QRF00480_JF689889.1,QRF00480_JN235965.1
446	no	2	-	0.00	QRF00015_AABR05127982.1,QRF00015_AAHX01039080.1
458	**	25	-	0.00	QRF01055_AFOM01000014.1,QRF01055_AFON01000131.1,QRF01055_AFOO01000015.1,QRF01055_AFOP01000155.1,QRF01055_AFOQ01000009.1,QRF01055_AFOR01000015.1,QRF01055_AFOS01000038.1,QRF01055_AFOT01000119.1,QRF01055_AFOV01000058.1,QRF01055_AFSV01000042.1,QRF01055_AGUI01000099.1,QRF01055_AGUJ01000039.1,QRF01055_AGUK01000102.1,QRF01055_AGUL01000095.1,QRF01055_AGUM01000007.1,QRF01055_AGUN01000100.1,QRF01055_AGUO01000029.1,QRF01055_AGUP01000035.1,QRF01055_AGUQ01000015.1,QRF01055_AGUR01000134.1,QRF01055_AGUS01000008.1,QRF01055_CP001233.1,QRF01055_CP001235.1,QRF01055_CP001485.1,QRF01055_CP002555.1
465	**	3	-	0.00	QRF02012_AAJT02000104.1,QRF02012_AB011549.2,QRF02012_ABHT01000073.1
476	**	6	-	0.00	QRF01942_AAHY01076413.1,QRF01942_AAHY01703587.1,QRF01942_AAHY01823633.1,QRF01942_AC121953.2,QRF01942_AC124537.5,QRF01942_AC147231.2
479	**	5	-	0.00	QRF01999_AGJR01000001.1,QRF01999_AGJR01000004.1,QRF01999_AGJR01000009.1,QRF01999_AGJR01000010.1,QRF01999_AGJR01000061.1
