ClustID	SigLvl	Count	MFE	AvgDist	Members
1877	**	3	-	0.45	RF00032_16,RF00032_43,RF00032_5
572	**	3	-	0.45	RF00005_33,RF00005_90,RF00005_98
1696	**	3	-	0.46	RF00006_16,RF00006_28,RF00006_44
1458	**	4	-	0.46	RF00004_33,RF00004_45,RF00004_48,RF00004_56
769	**	3	-	0.46	RF00010_57,RF00010_72,RF00010_9
232	**	3	-	0.46	RF00013_10,RF00013_31,RF00013_62
1533	**	3	-	0.46	RF00020_11,RF00020_20,RF00020_31
1703	**	3	-	0.46	RF00010_14,RF00010_67,RF00010_97
1649	**	3	-	0.47	RF00012_22,RF00012_36,RF00012_8
1698	**	3	-	0.47	RF00010_41,RF00010_78,RF00010_85
1455	**	4	-	0.47	RF00001_37,RF00001_63,RF00001_71,RF00001_97
277	**	3	-	0.47	RF00020_32,RF00020_49,RF00020_64
924	**	3	-	0.47	RF00001_56,RF00001_65,RF00001_98
364	**	3	-	0.48	RF00007_10,RF00007_12,RF00007_17
265	**	3	-	0.48	RF00015_29,RF00015_36,RF00015_44
473	**	3	-	0.48	RF00010_33,RF00010_48,RF00010_96
1903	**	3	-	0.48	RF00013_27,RF00013_33,RF00013_55
1074	**	3	-	0.48	RF00005_35,RF00005_67,RF00005_89
507	**	3	-	0.49	RF00004_12,RF00004_20,RF00004_57
765	**	4	-	0.49	RF00005_22,RF00005_28,RF00005_46,RF00005_8
1714	**	3	-	0.49	RF00015_35,RF00015_4,RF00015_40
1785	**	3	-	0.49	RF00001_39,RF00001_73,RF00001_89
744	**	3	-	0.49	RF00011_1,RF00011_2,RF00011_30
1669	**	3	-	0.49	RF00001_12,RF00001_48,RF00001_83
1569	**	3	-	0.50	RF00010_24,RF00010_35,RF00010_4
1405	**	3	-	0.50	RF00007_15,RF00007_20,RF00007_5
1949	**	3	-	0.50	RF00002_10,RF00002_2,RF00002_5
1048	**	3	-	0.50	RF00010_5,RF00010_64,RF00010_65
300	**	3	-	0.50	RF00001_44,RF00001_46,RF00001_68
318	**	3	-	0.50	RF00015_2,RF00015_53,RF00015_58
939	**	3	-	0.50	RF00005_15,RF00005_57,RF00005_93
469	**	3	-	0.51	RF00008_2,RF00008_8,RF00008_9
514	**	3	-	0.51	RF00011_20,RF00011_3,RF00011_4
1391	**	4	-	0.51	RF00013_11,RF00013_14,RF00013_37,RF00013_70
224	**	3	-	0.51	RF00006_35,RF00006_46,RF00006_5
1664	**	3	-	0.51	RF00032_19,RF00032_28,RF00032_42
1114	**	3	-	0.51	RF00013_24,RF00013_56,RF00013_86
225	**	4	-	0.51	RF00015_31,RF00015_39,RF00015_41,RF00015_6
1229	**	3	-	0.52	RF00013_32,RF00013_68,RF00013_76
754	*	3	-	0.52	RF00001_25,RF00001_45,RF00001_9
1181	**	4	-	0.52	RF00015_12,RF00015_21,RF00015_56,RF00015_57
1423	*	3	-	0.52	RF00013_19,RF00013_53,RF00013_9
402	*	3	-	0.52	RF00005_13,RF00005_58,RF00005_95
1030	*	3	-	0.52	RF00012_2,RF00012_28,RF00012_33
1373	*	3	-	0.52	RF00005_49,RF00005_52,RF00005_70
759	*	3	-	0.52	RF00001_75,RF00001_81,RF00001_82
1909	*	3	-	0.53	RF00010_17,RF00010_2,RF00010_32
1500	*	3	-	0.53	RF00007_26,RF00007_3,RF00007_7
1843	*	3	-	0.53	RF00005_11,RF00005_14,RF00005_96
344	*	3	-	0.53	RF00004_53,RF00004_63,RF00004_70
856	*	3	-	0.53	RF00017_13,RF00017_2,RF00017_3
610	*	3	-	0.53	RF00020_46,RF00020_5,RF00020_76
13	*	3	-	0.53	RF00005_42,RF00005_56,RF00005_63
1451	*	3	-	0.53	RF00017_11,RF00017_4,RF00017_5
213	*	3	-	0.53	RF00004_41,RF00004_51,RF00004_58
925	*	3	-	0.53	RF00001_32,RF00001_36,RF00001_55
828	*	3	-	0.53	RF00005_68,RF00005_81,RF00005_82
341	*	3	-	0.53	RF00020_12,RF00020_50,RF00020_53
223	**	4	-	0.54	RF00010_36,RF00010_40,RF00010_52,RF00010_89
362	*	3	-	0.54	RF00012_24,RF00012_38,RF00012_9
1508	*	3	-	0.54	RF00005_2,RF00005_65,RF00005_78
334	*	3	-	0.54	RF00017_16,RF00017_6,RF00017_8
891	**	4	-	0.54	RF00032_11,RF00032_32,RF00032_38,RF00032_4
219	*	3	-	0.54	RF00013_1,RF00013_13,RF00013_48
470	*	3	-	0.54	RF00010_43,RF00011_27,RF00011_35
255	*	3	-	0.55	RF00005_40,RF00005_75,RF00005_80
713	**	4	-	0.55	RF00013_16,RF00013_25,RF00013_26,RF00013_59
95	*	3	-	0.55	RF00015_27,RF00015_34,RF00015_37
1551	*	3	-	0.55	RF00006_3,RF00006_41,RF00006_8
1053	**	4	-	0.55	RF00015_16,RF00015_19,RF00015_38,RF00015_48
1592	**	4	-	0.55	RF00004_2,RF00004_3,RF00004_49,RF00004_62
523	*	3	-	0.55	RF00010_28,RF00010_34,RF00010_90
645	*	4	-	0.57	RF00010_20,RF00010_38,RF00010_6,RF00010_88
273	*	4	-	0.58	RF00002_18,RF00002_20,RF00002_22,RF00002_3
256	*	4	-	0.59	RF00001_3,RF00001_38,RF00001_69,RF00001_87
131	*	4	-	0.60	RF00007_19,RF00007_22,RF00007_23,RF00007_9
182	*	4	-	0.60	RF00004_16,RF00004_30,RF00004_50,RF00004_64
1693	*	5	-	0.61	RF00001_26,RF00001_28,RF00001_60,RF00001_78,RF00001_92
1019	**	6	-	0.61	RF00006_10,RF00006_21,RF00006_23,RF00006_26,RF00006_32,RF00006_33
834	*	5	-	0.62	RF00012_21,RF00012_25,RF00012_30,RF00012_32,RF00012_4
1697	*	5	-	0.62	RF00010_18,RF00010_26,RF00011_22,RF00011_36,RF00011_9
217	*	6	-	0.65	RF00009_36,RF00009_54,RF00009_62,RF00009_65,RF00009_66,RF00017_9
