ClustID	SigLvl	Count	MFE	AvgDist	Members
141	**	16	-	0.37	novel-2hp_11,novel-2hp_14,novel-2hp_25,novel-2hp_28,novel-2hp_29,novel-2hp_31,novel-2hp_32,novel-2hp_34,novel-2hp_39,novel-2hp_4,novel-2hp_46,novel-2hp_49,novel-2hp_5,novel-2hp_50,novel-2hp_6,novel-2hp_8
163	**	5	-	0.37	novel-3hp_13,novel-3hp_23,novel-3hp_40,novel-3hp_43,novel-3hp_7
72	**	7	-	0.37	novel-2hp_18,novel-2hp_27,novel-2hp_3,novel-2hp_40,novel-2hp_43,novel-2hp_47,novel-2hp_48
143	**	5	-	0.37	novel-2hp_12,novel-2hp_21,novel-2hp_24,novel-2hp_38,novel-2hp_42
235	no	2	-	0.37	novel-3hp_19,novel-3hp_39
63	**	17	-	0.37	novel-2hp_11,novel-2hp_14,novel-2hp_25,novel-2hp_28,novel-2hp_29,novel-2hp_31,novel-2hp_32,novel-2hp_34,novel-2hp_39,novel-2hp_4,novel-2hp_46,novel-2hp_49,novel-2hp_5,novel-2hp_50,novel-2hp_6,novel-2hp_8,novel-2hp_9
5	**	7	-	0.38	novel-3hp_14,novel-3hp_17,novel-3hp_18,novel-3hp_21,novel-3hp_24,novel-3hp_27,novel-3hp_30
19	**	5	-	0.38	novel-3hp_28,novel-3hp_34,novel-3hp_35,novel-3hp_38,novel-3hp_42
260	**	3	-	0.39	novel-3hp_4,novel-3hp_47,novel-3hp_49
97	**	7	-	0.39	novel-2hp_1,novel-2hp_16,novel-2hp_17,novel-2hp_2,novel-2hp_22,novel-2hp_44,novel-2hp_7
146	**	3	-	0.39	novel-3hp_19,novel-3hp_33,novel-3hp_39
296	**	4	-	0.40	novel-3hp_11,novel-3hp_16,novel-3hp_41,novel-3hp_45
171	**	11	-	0.40	novel-2hp_18,novel-2hp_19,novel-2hp_27,novel-2hp_3,novel-2hp_30,novel-2hp_33,novel-2hp_37,novel-2hp_40,novel-2hp_43,novel-2hp_47,novel-2hp_48
173	**	9	-	0.40	novel-3hp_10,novel-3hp_14,novel-3hp_17,novel-3hp_18,novel-3hp_21,novel-3hp_24,novel-3hp_27,novel-3hp_30,novel-3hp_46
223	**	9	-	0.40	novel-2hp_1,novel-2hp_16,novel-2hp_17,novel-2hp_2,novel-2hp_20,novel-2hp_22,novel-2hp_23,novel-2hp_44,novel-2hp_7
215	**	6	-	0.40	novel-3hp_1,novel-3hp_28,novel-3hp_34,novel-3hp_35,novel-3hp_38,novel-3hp_42
110	**	3	-	0.41	novel-3hp_31,novel-3hp_36,novel-3hp_50
164	**	3	-	0.41	novel-2hp_15,novel-2hp_26,novel-2hp_45
246	**	3	-	0.41	novel-2hp_10,novel-2hp_13,novel-2hp_41
34	**	26	-	0.41	novel-2hp_1,novel-2hp_11,novel-2hp_14,novel-2hp_16,novel-2hp_17,novel-2hp_2,novel-2hp_20,novel-2hp_22,novel-2hp_23,novel-2hp_25,novel-2hp_28,novel-2hp_29,novel-2hp_31,novel-2hp_32,novel-2hp_34,novel-2hp_39,novel-2hp_4,novel-2hp_44,novel-2hp_46,novel-2hp_49,novel-2hp_5,novel-2hp_50,novel-2hp_6,novel-2hp_7,novel-2hp_8,novel-2hp_9
199	no	2	-	0.41	novel-3hp_2,novel-3hp_3
48	no	2	-	0.41	novel-3hp_15,novel-3hp_5
40	no	2	-	0.42	novel-3hp_22,novel-3hp_37
198	**	5	-	0.42	novel-3hp_2,novel-3hp_3,novel-3hp_4,novel-3hp_47,novel-3hp_49
205	**	31	-	0.42	novel-2hp_1,novel-2hp_11,novel-2hp_12,novel-2hp_14,novel-2hp_16,novel-2hp_17,novel-2hp_2,novel-2hp_20,novel-2hp_21,novel-2hp_22,novel-2hp_23,novel-2hp_24,novel-2hp_25,novel-2hp_28,novel-2hp_29,novel-2hp_31,novel-2hp_32,novel-2hp_34,novel-2hp_38,novel-2hp_39,novel-2hp_4,novel-2hp_42,novel-2hp_44,novel-2hp_46,novel-2hp_49,novel-2hp_5,novel-2hp_50,novel-2hp_6,novel-2hp_7,novel-2hp_8,novel-2hp_9
180	no	2	-	0.42	novel-3hp_12,novel-3hp_26
28	**	12	-	0.42	novel-3hp_10,novel-3hp_14,novel-3hp_17,novel-3hp_18,novel-3hp_21,novel-3hp_24,novel-3hp_25,novel-3hp_27,novel-3hp_29,novel-3hp_30,novel-3hp_32,novel-3hp_46
288	**	34	-	0.43	novel-2hp_1,novel-2hp_11,novel-2hp_12,novel-2hp_14,novel-2hp_15,novel-2hp_16,novel-2hp_17,novel-2hp_2,novel-2hp_20,novel-2hp_21,novel-2hp_22,novel-2hp_23,novel-2hp_24,novel-2hp_25,novel-2hp_26,novel-2hp_28,novel-2hp_29,novel-2hp_31,novel-2hp_32,novel-2hp_34,novel-2hp_38,novel-2hp_39,novel-2hp_4,novel-2hp_42,novel-2hp_44,novel-2hp_45,novel-2hp_46,novel-2hp_49,novel-2hp_5,novel-2hp_50,novel-2hp_6,novel-2hp_7,novel-2hp_8,novel-2hp_9
33	**	3	-	0.43	novel-3hp_20,novel-3hp_22,novel-3hp_37
4	**	11	-	0.43	novel-3hp_1,novel-3hp_13,novel-3hp_23,novel-3hp_28,novel-3hp_34,novel-3hp_35,novel-3hp_38,novel-3hp_40,novel-3hp_42,novel-3hp_43,novel-3hp_7
130	**	14	-	0.44	novel-3hp_10,novel-3hp_14,novel-3hp_15,novel-3hp_17,novel-3hp_18,novel-3hp_21,novel-3hp_24,novel-3hp_25,novel-3hp_27,novel-3hp_29,novel-3hp_30,novel-3hp_32,novel-3hp_46,novel-3hp_5
75	**	6	-	0.44	novel-3hp_19,novel-3hp_31,novel-3hp_33,novel-3hp_36,novel-3hp_39,novel-3hp_50
90	**	5	-	0.44	novel-2hp_10,novel-2hp_13,novel-2hp_35,novel-2hp_36,novel-2hp_41
115	**	45	-	0.44	novel-2hp_1,novel-2hp_11,novel-2hp_12,novel-2hp_14,novel-2hp_15,novel-2hp_16,novel-2hp_17,novel-2hp_18,novel-2hp_19,novel-2hp_2,novel-2hp_20,novel-2hp_21,novel-2hp_22,novel-2hp_23,novel-2hp_24,novel-2hp_25,novel-2hp_26,novel-2hp_27,novel-2hp_28,novel-2hp_29,novel-2hp_3,novel-2hp_30,novel-2hp_31,novel-2hp_32,novel-2hp_33,novel-2hp_34,novel-2hp_37,novel-2hp_38,novel-2hp_39,novel-2hp_4,novel-2hp_40,novel-2hp_42,novel-2hp_43,novel-2hp_44,novel-2hp_45,novel-2hp_46,novel-2hp_47,novel-2hp_48,novel-2hp_49,novel-2hp_5,novel-2hp_50,novel-2hp_6,novel-2hp_7,novel-2hp_8,novel-2hp_9
138	**	6	-	0.44	novel-3hp_2,novel-3hp_3,novel-3hp_4,novel-3hp_47,novel-3hp_49,novel-3hp_6
204	**	7	-	0.45	novel-3hp_19,novel-3hp_31,novel-3hp_33,novel-3hp_36,novel-3hp_39,novel-3hp_44,novel-3hp_50
238	**	50	-	0.45	novel-2hp_1,novel-2hp_10,novel-2hp_11,novel-2hp_12,novel-2hp_13,novel-2hp_14,novel-2hp_15,novel-2hp_16,novel-2hp_17,novel-2hp_18,novel-2hp_19,novel-2hp_2,novel-2hp_20,novel-2hp_21,novel-2hp_22,novel-2hp_23,novel-2hp_24,novel-2hp_25,novel-2hp_26,novel-2hp_27,novel-2hp_28,novel-2hp_29,novel-2hp_3,novel-2hp_30,novel-2hp_31,novel-2hp_32,novel-2hp_33,novel-2hp_34,novel-2hp_35,novel-2hp_36,novel-2hp_37,novel-2hp_38,novel-2hp_39,novel-2hp_4,novel-2hp_40,novel-2hp_41,novel-2hp_42,novel-2hp_43,novel-2hp_44,novel-2hp_45,novel-2hp_46,novel-2hp_47,novel-2hp_48,novel-2hp_49,novel-2hp_5,novel-2hp_50,novel-2hp_6,novel-2hp_7,novel-2hp_8,novel-2hp_9
25	**	13	-	0.45	novel-3hp_1,novel-3hp_12,novel-3hp_13,novel-3hp_23,novel-3hp_26,novel-3hp_28,novel-3hp_34,novel-3hp_35,novel-3hp_38,novel-3hp_40,novel-3hp_42,novel-3hp_43,novel-3hp_7
150	**	17	-	0.45	novel-3hp_10,novel-3hp_14,novel-3hp_15,novel-3hp_17,novel-3hp_18,novel-3hp_20,novel-3hp_21,novel-3hp_22,novel-3hp_24,novel-3hp_25,novel-3hp_27,novel-3hp_29,novel-3hp_30,novel-3hp_32,novel-3hp_37,novel-3hp_46,novel-3hp_5
39	**	21	-	0.47	novel-3hp_10,novel-3hp_11,novel-3hp_14,novel-3hp_15,novel-3hp_16,novel-3hp_17,novel-3hp_18,novel-3hp_20,novel-3hp_21,novel-3hp_22,novel-3hp_24,novel-3hp_25,novel-3hp_27,novel-3hp_29,novel-3hp_30,novel-3hp_32,novel-3hp_37,novel-3hp_41,novel-3hp_45,novel-3hp_46,novel-3hp_5
27	**	9	-	0.48	novel-3hp_19,novel-3hp_31,novel-3hp_33,novel-3hp_36,novel-3hp_39,novel-3hp_44,novel-3hp_48,novel-3hp_50,novel-3hp_9
269	**	19	-	0.48	novel-3hp_1,novel-3hp_12,novel-3hp_13,novel-3hp_2,novel-3hp_23,novel-3hp_26,novel-3hp_28,novel-3hp_3,novel-3hp_34,novel-3hp_35,novel-3hp_38,novel-3hp_4,novel-3hp_40,novel-3hp_42,novel-3hp_43,novel-3hp_47,novel-3hp_49,novel-3hp_6,novel-3hp_7
3	**	100	-	0.49	novel-1hp_1,novel-1hp_10,novel-1hp_11,novel-1hp_12,novel-1hp_13,novel-1hp_14,novel-1hp_15,novel-1hp_16,novel-1hp_17,novel-1hp_18,novel-1hp_19,novel-1hp_2,novel-1hp_20,novel-1hp_21,novel-1hp_22,novel-1hp_23,novel-1hp_24,novel-1hp_25,novel-1hp_26,novel-1hp_27,novel-1hp_28,novel-1hp_29,novel-1hp_3,novel-1hp_30,novel-1hp_31,novel-1hp_32,novel-1hp_33,novel-1hp_34,novel-1hp_35,novel-1hp_36,novel-1hp_37,novel-1hp_38,novel-1hp_39,novel-1hp_4,novel-1hp_40,novel-1hp_41,novel-1hp_42,novel-1hp_43,novel-1hp_44,novel-1hp_45,novel-1hp_46,novel-1hp_47,novel-1hp_48,novel-1hp_49,novel-1hp_5,novel-1hp_50,novel-1hp_6,novel-1hp_7,novel-1hp_8,novel-1hp_9,novel-2hp_1,novel-2hp_10,novel-2hp_11,novel-2hp_12,novel-2hp_13,novel-2hp_14,novel-2hp_15,novel-2hp_16,novel-2hp_17,novel-2hp_18,novel-2hp_19,novel-2hp_2,novel-2hp_20,novel-2hp_21,novel-2hp_22,novel-2hp_23,novel-2hp_24,novel-2hp_25,novel-2hp_26,novel-2hp_27,novel-2hp_28,novel-2hp_29,novel-2hp_3,novel-2hp_30,novel-2hp_31,novel-2hp_32,novel-2hp_33,novel-2hp_34,novel-2hp_35,novel-2hp_36,novel-2hp_37,novel-2hp_38,novel-2hp_39,novel-2hp_4,novel-2hp_40,novel-2hp_41,novel-2hp_42,novel-2hp_43,novel-2hp_44,novel-2hp_45,novel-2hp_46,novel-2hp_47,novel-2hp_48,novel-2hp_49,novel-2hp_5,novel-2hp_50,novel-2hp_6,novel-2hp_7,novel-2hp_8,novel-2hp_9
268	**	40	-	0.49	novel-3hp_1,novel-3hp_10,novel-3hp_11,novel-3hp_12,novel-3hp_13,novel-3hp_14,novel-3hp_15,novel-3hp_16,novel-3hp_17,novel-3hp_18,novel-3hp_2,novel-3hp_20,novel-3hp_21,novel-3hp_22,novel-3hp_23,novel-3hp_24,novel-3hp_25,novel-3hp_26,novel-3hp_27,novel-3hp_28,novel-3hp_29,novel-3hp_3,novel-3hp_30,novel-3hp_32,novel-3hp_34,novel-3hp_35,novel-3hp_37,novel-3hp_38,novel-3hp_4,novel-3hp_40,novel-3hp_41,novel-3hp_42,novel-3hp_43,novel-3hp_45,novel-3hp_46,novel-3hp_47,novel-3hp_49,novel-3hp_5,novel-3hp_6,novel-3hp_7
84	**	49	-	0.51	novel-3hp_1,novel-3hp_10,novel-3hp_11,novel-3hp_12,novel-3hp_13,novel-3hp_14,novel-3hp_15,novel-3hp_16,novel-3hp_17,novel-3hp_18,novel-3hp_19,novel-3hp_2,novel-3hp_20,novel-3hp_21,novel-3hp_22,novel-3hp_23,novel-3hp_24,novel-3hp_25,novel-3hp_26,novel-3hp_27,novel-3hp_28,novel-3hp_29,novel-3hp_3,novel-3hp_30,novel-3hp_31,novel-3hp_32,novel-3hp_33,novel-3hp_34,novel-3hp_35,novel-3hp_36,novel-3hp_37,novel-3hp_38,novel-3hp_39,novel-3hp_4,novel-3hp_40,novel-3hp_41,novel-3hp_42,novel-3hp_43,novel-3hp_44,novel-3hp_45,novel-3hp_46,novel-3hp_47,novel-3hp_48,novel-3hp_49,novel-3hp_5,novel-3hp_50,novel-3hp_6,novel-3hp_7,novel-3hp_9
275	**	50	-	0.51	novel-3hp_1,novel-3hp_10,novel-3hp_11,novel-3hp_12,novel-3hp_13,novel-3hp_14,novel-3hp_15,novel-3hp_16,novel-3hp_17,novel-3hp_18,novel-3hp_19,novel-3hp_2,novel-3hp_20,novel-3hp_21,novel-3hp_22,novel-3hp_23,novel-3hp_24,novel-3hp_25,novel-3hp_26,novel-3hp_27,novel-3hp_28,novel-3hp_29,novel-3hp_3,novel-3hp_30,novel-3hp_31,novel-3hp_32,novel-3hp_33,novel-3hp_34,novel-3hp_35,novel-3hp_36,novel-3hp_37,novel-3hp_38,novel-3hp_39,novel-3hp_4,novel-3hp_40,novel-3hp_41,novel-3hp_42,novel-3hp_43,novel-3hp_44,novel-3hp_45,novel-3hp_46,novel-3hp_47,novel-3hp_48,novel-3hp_49,novel-3hp_5,novel-3hp_50,novel-3hp_6,novel-3hp_7,novel-3hp_8,novel-3hp_9
