query,cripple,nn_seed,length_norm,alg,kernel,gamma,alpha,c,sensitivity,precision,max_in_cluster
rfam75id_embed-rename,0,7,false,labelSpreading,rbf,0.5,0.69999999999999996,1.2,0.80981595092,0.836163424032,0.832310838446
rfam75id_embed-rename,0,7,false,labelSpreading,rbf,0.5,0.69999999999999996,1.3,0.812883435583,0.842646627217,0.849693251534
rfam75id_embed-rename,0,7,false,labelSpreading,rbf,0.5,0.69999999999999996,1.3999999999999999,0.812883435583,0.842646627217,0.850715746421
rfam75id_embed-rename,0,7,false,labelSpreading,rbf,0.5,0.69999999999999996,1.5,0.812883435583,0.842646627217,0.852760736196
rfam75id_embed-rename,0,7,false,labelSpreading,rbf,0.5,0.80000000000000004,1.0,0.864008179959,0.879562814822,0.645194274029
rfam75id_embed-rename,0,7,false,labelSpreading,rbf,0.5,0.80000000000000004,1.1000000000000001,0.829243353783,0.844312543784,0.806748466258
rfam75id_embed-rename,0,7,false,labelSpreading,rbf,0.5,0.80000000000000004,1.2,0.814928425358,0.828137843346,0.832310838446
rfam75id_embed-rename,0,7,false,labelSpreading,rbf,0.5,0.80000000000000004,1.3,0.81799591002,0.834708354656,0.849693251534
rfam75id_embed-rename,0,7,false,labelSpreading,rbf,0.5,0.80000000000000004,1.3999999999999999,0.81799591002,0.834708354656,0.850715746421
rfam75id_embed-rename,0,7,false,labelSpreading,rbf,0.5,0.80000000000000004,1.5,0.81799591002,0.834708354656,0.852760736196
rfam75id_embed-rename,0,7,false,labelSpreading,rbf,0.5,0.89999999999999991,1.0,0.856850715746,0.882048352982,0.667689161554
rfam75id_embed-rename,0,7,false,labelSpreading,rbf,0.5,0.89999999999999991,1.1000000000000001,0.821063394683,0.866911585556,0.848670756646
rfam75id_embed-rename,0,7,false,labelSpreading,rbf,0.5,0.89999999999999991,1.2,0.80981595092,0.848559721932,0.862985685072
rfam75id_embed-rename,0,7,false,labelSpreading,rbf,0.5,0.89999999999999991,1.3,0.810838445808,0.853616015332,0.878323108384
rfam75id_embed-rename,0,7,false,labelSpreading,rbf,0.5,0.89999999999999991,1.3999999999999999,0.812883435583,0.866639580043,0.881390593047
rfam75id_embed-rename,0,7,false,labelSpreading,rbf,0.5,0.89999999999999991,1.5,0.812883435583,0.866639580043,0.883435582822
rfam75id_embed-rename,0,7,false,labelSpreading,rbf,0.5,1.0,1.0,0.790388548057,0.891916178395,0.699386503067
rfam75id_embed-rename,0,7,false,labelSpreading,rbf,0.5,1.0,1.1000000000000001,0.763803680982,0.882286683785,0.832310838446
rfam75id_embed-rename,0,7,false,labelSpreading,rbf,0.5,1.0,1.2,0.753578732106,0.823295032031,0.867075664622
rfam75id_embed-rename,0,7,false,labelSpreading,rbf,0.5,1.0,1.3,0.755623721881,0.827994607637,0.882413087935
rfam75id_embed-rename,0,7,false,labelSpreading,rbf,0.5,1.0,1.3999999999999999,0.755623721881,0.827994607637,0.88445807771
rfam75id_embed-rename,0,7,false,labelSpreading,rbf,0.5,1.0,1.5,0.755623721881,0.827994607637,0.885480572597
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.40000000000000002,1.0,0.846625766871,0.858621492504,0.588957055215
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.40000000000000002,1.1000000000000001,0.791411042945,0.806862613154,0.758691206544
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.40000000000000002,1.2,0.784253578732,0.813233871657,0.78936605317
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.40000000000000002,1.3,0.786298568507,0.816680924497,0.806748466258
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.40000000000000002,1.3999999999999999,0.786298568507,0.816680924497,0.807770961145
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.40000000000000002,1.5,0.786298568507,0.816680924497,0.80981595092
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.5,1.0,0.846625766871,0.858621492504,0.588957055215
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.5,1.1000000000000001,0.791411042945,0.806862613154,0.758691206544
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.5,1.2,0.784253578732,0.813233871657,0.78936605317
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.5,1.3,0.786298568507,0.816680924497,0.806748466258
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.5,1.3999999999999999,0.786298568507,0.816680924497,0.807770961145
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.5,1.5,0.786298568507,0.816680924497,0.80981595092
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.59999999999999998,1.0,0.846625766871,0.858621492504,0.588957055215
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.59999999999999998,1.1000000000000001,0.791411042945,0.806862613154,0.758691206544
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.59999999999999998,1.2,0.784253578732,0.813233871657,0.78936605317
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.59999999999999998,1.3,0.786298568507,0.816680924497,0.806748466258
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.59999999999999998,1.3999999999999999,0.786298568507,0.816680924497,0.807770961145
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.59999999999999998,1.5,0.786298568507,0.816680924497,0.80981595092
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.69999999999999996,1.0,0.846625766871,0.858621492504,0.588957055215
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.69999999999999996,1.1000000000000001,0.791411042945,0.806862613154,0.758691206544
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.69999999999999996,1.2,0.784253578732,0.813233871657,0.78936605317
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.69999999999999996,1.3,0.786298568507,0.816680924497,0.806748466258
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.69999999999999996,1.3999999999999999,0.786298568507,0.816680924497,0.807770961145
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.69999999999999996,1.5,0.786298568507,0.816680924497,0.80981595092
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.80000000000000004,1.0,0.846625766871,0.858621492504,0.588957055215
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.80000000000000004,1.1000000000000001,0.791411042945,0.806862613154,0.758691206544
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.80000000000000004,1.2,0.784253578732,0.813233871657,0.78936605317
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.80000000000000004,1.3,0.786298568507,0.816680924497,0.806748466258
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.80000000000000004,1.3999999999999999,0.786298568507,0.816680924497,0.807770961145
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.80000000000000004,1.5,0.786298568507,0.816680924497,0.80981595092
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.89999999999999991,1.0,0.846625766871,0.857592303582,0.583844580777
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.89999999999999991,1.1000000000000001,0.790388548057,0.805523948438,0.758691206544
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.89999999999999991,1.2,0.783231083845,0.811921126921,0.788343558282
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.89999999999999991,1.3,0.78527607362,0.815368179761,0.80572597137
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.89999999999999991,1.3999999999999999,0.78527607362,0.815368179761,0.806748466258
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,0.89999999999999991,1.5,0.78527607362,0.815368179761,0.808793456033
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,1.0,1.0,0.846625766871,0.857059082424,0.58282208589
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,1.0,1.1000000000000001,0.790388548057,0.805417198792,0.757668711656
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,1.0,1.2,0.782208588957,0.809806094105,0.788343558282
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,1.0,1.3,0.784253578732,0.813253146945,0.80572597137
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,1.0,1.3999999999999999,0.784253578732,0.813253146945,0.806748466258
rfam75id_embed-rename,0,7,false,labelPropagation,rbf,0.5,1.0,1.5,0.784253578732,0.813253146945,0.808793456033
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.40000000000000002,1.0,0.893660531697,0.910403709575,0.493865030675
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.40000000000000002,1.1000000000000001,0.844580777096,0.8626055582,0.771983640082
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.40000000000000002,1.2,0.820040899796,0.834946126496,0.795501022495
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.40000000000000002,1.3,0.821063394683,0.840806839157,0.815950920245
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.40000000000000002,1.3999999999999999,0.816973415133,0.842467445085,0.821063394683
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.40000000000000002,1.5,0.816973415133,0.843439029486,0.822085889571
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.5,1.0,0.891615541922,0.90428312056,0.494887525562
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.5,1.1000000000000001,0.844580777096,0.864475158446,0.770961145194
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.5,1.2,0.821063394683,0.835392813866,0.796523517382
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.5,1.3,0.822085889571,0.841319596688,0.816973415133
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.5,1.3999999999999999,0.81799591002,0.842786732261,0.822085889571
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.5,1.5,0.81799591002,0.843755860725,0.823108384458
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.59999999999999998,1.0,0.88854805726,0.909293550662,0.493865030675
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.59999999999999998,1.1000000000000001,0.848670756646,0.866279740811,0.779141104294
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.59999999999999998,1.2,0.830265848671,0.843836941568,0.808793456033
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.59999999999999998,1.3,0.829243353783,0.849256554362,0.827198364008
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.59999999999999998,1.3999999999999999,0.827198364008,0.848317524174,0.833333333333
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.59999999999999998,1.5,0.827198364008,0.849268006421,0.834355828221
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.69999999999999996,1.0,0.875255623722,0.902977208653,0.496932515337
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.69999999999999996,1.1000000000000001,0.855828220859,0.874600572539,0.78527607362
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.69999999999999996,1.2,0.835378323108,0.849140594165,0.81390593047
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.69999999999999996,1.3,0.834355828221,0.853837636799,0.833333333333
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.69999999999999996,1.3999999999999999,0.832310838446,0.852900126694,0.839468302658
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.69999999999999996,1.5,0.832310838446,0.853844776912,0.840490797546
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.80000000000000004,1.0,0.89263803681,0.910144233651,0.503067484663
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.80000000000000004,1.1000000000000001,0.857873210634,0.875454852956,0.78527607362
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.80000000000000004,1.2,0.838445807771,0.852514935152,0.820040899796
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.80000000000000004,1.3,0.837423312883,0.856682085569,0.838445807771
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.80000000000000004,1.3999999999999999,0.835378323108,0.855772619949,0.844580777096
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.80000000000000004,1.5,0.835378323108,0.856748472389,0.846625766871
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.89999999999999991,1.0,0.89672801636,0.908875250137,0.520449897751
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.89999999999999991,1.1000000000000001,0.859918200409,0.882008259736,0.784253578732
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.89999999999999991,1.2,0.843558282209,0.848376269375,0.829243353783
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.89999999999999991,1.3,0.839468302658,0.85659630437,0.848670756646
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.89999999999999991,1.3999999999999999,0.839468302658,0.85659630437,0.856850715746
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,0.89999999999999991,1.5,0.839468302658,0.857286538713,0.857873210634
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,1.0,1.0,0.885480572597,0.903338121096,0.550102249489
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,1.0,1.1000000000000001,0.844580777096,0.880794898352,0.78936605317
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,1.0,1.2,0.825153374233,0.874776614928,0.822085889571
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,1.0,1.3,0.820040899796,0.829042334333,0.845603271984
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,1.0,1.3999999999999999,0.819018404908,0.829248469244,0.847648261759
rfam75id_embed-rename,0,7,true,labelSpreading,rbf,0.5,1.0,1.5,0.819018404908,0.829311458301,0.850715746421
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.40000000000000002,1.0,0.860940695297,0.876445511491,0.528629856851
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.40000000000000002,1.1000000000000001,0.843558282209,0.860208834414,0.745398773006
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.40000000000000002,1.2,0.826175869121,0.831178776414,0.779141104294
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.40000000000000002,1.3,0.825153374233,0.828488001767,0.80572597137
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.40000000000000002,1.3999999999999999,0.824130879346,0.827682220427,0.812883435583
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.40000000000000002,1.5,0.825153374233,0.828887252381,0.815950920245
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.5,1.0,0.860940695297,0.876445511491,0.528629856851
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.5,1.1000000000000001,0.843558282209,0.860208834414,0.745398773006
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.5,1.2,0.826175869121,0.831178776414,0.779141104294
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.5,1.3,0.825153374233,0.828488001767,0.80572597137
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.5,1.3999999999999999,0.824130879346,0.827682220427,0.812883435583
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.5,1.5,0.825153374233,0.828887252381,0.815950920245
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.59999999999999998,1.0,0.858895705521,0.874920145401,0.520449897751
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.59999999999999998,1.1000000000000001,0.843558282209,0.859519278213,0.744376278119
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.59999999999999998,1.2,0.826175869121,0.831178776414,0.779141104294
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.59999999999999998,1.3,0.825153374233,0.828488001767,0.80572597137
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.59999999999999998,1.3999999999999999,0.824130879346,0.827682220427,0.812883435583
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.59999999999999998,1.5,0.825153374233,0.828887252381,0.815950920245
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.69999999999999996,1.0,0.858895705521,0.874920145401,0.520449897751
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.69999999999999996,1.1000000000000001,0.843558282209,0.859519278213,0.744376278119
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.69999999999999996,1.2,0.826175869121,0.831178776414,0.779141104294
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.69999999999999996,1.3,0.825153374233,0.828488001767,0.80572597137
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.69999999999999996,1.3999999999999999,0.824130879346,0.827682220427,0.812883435583
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.69999999999999996,1.5,0.825153374233,0.828887252381,0.815950920245
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.80000000000000004,1.0,0.858895705521,0.874920145401,0.520449897751
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.80000000000000004,1.1000000000000001,0.843558282209,0.859519278213,0.744376278119
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.80000000000000004,1.2,0.826175869121,0.831178776414,0.779141104294
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.80000000000000004,1.3,0.825153374233,0.828488001767,0.80572597137
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.80000000000000004,1.3999999999999999,0.824130879346,0.827682220427,0.812883435583
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.80000000000000004,1.5,0.825153374233,0.828887252381,0.815950920245
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.89999999999999991,1.0,0.858895705521,0.874920145401,0.520449897751
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.89999999999999991,1.1000000000000001,0.843558282209,0.859519278213,0.744376278119
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.89999999999999991,1.2,0.826175869121,0.831178776414,0.779141104294
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.89999999999999991,1.3,0.825153374233,0.828488001767,0.80572597137
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.89999999999999991,1.3999999999999999,0.824130879346,0.827682220427,0.812883435583
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,0.89999999999999991,1.5,0.825153374233,0.828887252381,0.815950920245
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,1.0,1.0,0.858895705521,0.874920145401,0.520449897751
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,1.0,1.1000000000000001,0.843558282209,0.859519278213,0.744376278119
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,1.0,1.2,0.826175869121,0.831178776414,0.779141104294
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,1.0,1.3,0.825153374233,0.828488001767,0.80572597137
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,1.0,1.3999999999999999,0.824130879346,0.827682220427,0.812883435583
rfam75id_embed-rename,0,7,true,labelPropagation,rbf,0.5,1.0,1.5,0.825153374233,0.828887252381,0.815950920245
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.40000000000000002,1.0,0.89263803681,0.906906064578,0.678936605317
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.40000000000000002,1.1000000000000001,0.881390593047,0.888406570447,0.827198364008
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.40000000000000002,1.2,0.859918200409,0.858765860157,0.865030674847
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.40000000000000002,1.3,0.865030674847,0.868795120798,0.875255623722
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.40000000000000002,1.3999999999999999,0.862985685072,0.866850598417,0.882413087935
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.40000000000000002,1.5,0.864008179959,0.867486267729,0.88445807771
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.5,1.0,0.894683026585,0.912840272431,0.695296523517
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.5,1.1000000000000001,0.885480572597,0.897013797662,0.831288343558
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.5,1.2,0.862985685072,0.865236498707,0.870143149284
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.5,1.3,0.866053169734,0.872520373407,0.88036809816
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.5,1.3999999999999999,0.865030674847,0.871396339666,0.88854805726
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.5,1.5,0.865030674847,0.871396339666,0.889570552147
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.59999999999999998,1.0,0.90081799591,0.919728754875,0.676891615542
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.59999999999999998,1.1000000000000001,0.88854805726,0.902381039629,0.839468302658
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.59999999999999998,1.2,0.865030674847,0.865815394134,0.876278118609
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.59999999999999998,1.3,0.870143149284,0.875360006144,0.883435582822
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.59999999999999998,1.3999999999999999,0.869120654397,0.874175570735,0.891615541922
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.59999999999999998,1.5,0.869120654397,0.874175570735,0.89263803681
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.69999999999999996,1.0,0.899795501022,0.919000104386,0.680981595092
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.69999999999999996,1.1000000000000001,0.883435582822,0.893509857402,0.844580777096
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.69999999999999996,1.2,0.868098159509,0.872870966384,0.877300613497
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.69999999999999996,1.3,0.868098159509,0.871461783635,0.885480572597
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.69999999999999996,1.3999999999999999,0.866053169734,0.867849097732,0.893660531697
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.69999999999999996,1.5,0.866053169734,0.867849097732,0.894683026585
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.80000000000000004,1.0,0.894683026585,0.9102416845,0.678936605317
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.80000000000000004,1.1000000000000001,0.879345603272,0.888639764831,0.855828220859
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.80000000000000004,1.2,0.862985685072,0.85892171679,0.883435582822
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.80000000000000004,1.3,0.860940695297,0.853837609435,0.88854805726
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.80000000000000004,1.3999999999999999,0.858895705521,0.848490524493,0.893660531697
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.80000000000000004,1.5,0.858895705521,0.848490524493,0.894683026585
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.89999999999999991,1.0,0.907975460123,0.922498262103,0.674846625767
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.89999999999999991,1.1000000000000001,0.881390593047,0.890427984091,0.857873210634
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.89999999999999991,1.2,0.872188139059,0.870463236769,0.883435582822
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.89999999999999991,1.3,0.867075664622,0.860468936865,0.890593047035
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.89999999999999991,1.3999999999999999,0.867075664622,0.860468936865,0.893660531697
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,0.89999999999999991,1.5,0.867075664622,0.860468936865,0.894683026585
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,1.0,1.0,0.90081799591,0.914395434366,0.674846625767
rfam75id_embed-rename,0,19,false,labelSpreading,rbf,0.5,1.0,1.1000000000000001,0.873210633947,0.889696292443,0.870143149284
