query,cripple,nn_seed,length_norm,alg,kernel,gamma,alpha,c,sensitivity,precision,max_in_cluster
fam40_typedistributed_embed+bg_weak,6,7,false,labelSpreading,rbf,0.5,0.80000000000000004,1.5,0.55,0.731764944296,0.785
fam40_typedistributed_embed+bg_weak,6,7,false,labelSpreading,rbf,0.5,0.89999999999999991,1.0,0.922,0.950632131757,0.703
fam40_typedistributed_embed+bg_weak,6,7,false,labelSpreading,rbf,0.5,0.89999999999999991,1.1000000000000001,0.773,0.929236235843,0.735
fam40_typedistributed_embed+bg_weak,6,7,false,labelSpreading,rbf,0.5,0.89999999999999991,1.2,0.618,0.768338369606,0.757
fam40_typedistributed_embed+bg_weak,6,7,false,labelSpreading,rbf,0.5,0.89999999999999991,1.3,0.567,0.753468980625,0.756
fam40_typedistributed_embed+bg_weak,6,7,false,labelSpreading,rbf,0.5,0.89999999999999991,1.3999999999999999,0.562,0.764375597442,0.759
fam40_typedistributed_embed+bg_weak,6,7,false,labelSpreading,rbf,0.5,0.89999999999999991,1.5,0.575,0.761346191168,0.765
fam40_typedistributed_embed+bg_weak,6,7,false,labelSpreading,rbf,0.5,1.0,1.0,0.963,0.971341260333,0.695
fam40_typedistributed_embed+bg_weak,6,7,false,labelSpreading,rbf,0.5,1.0,1.1000000000000001,0.854,0.929499618674,0.704
fam40_typedistributed_embed+bg_weak,6,7,false,labelSpreading,rbf,0.5,1.0,1.2,0.657,0.909741922311,0.762
fam40_typedistributed_embed+bg_weak,6,7,false,labelSpreading,rbf,0.5,1.0,1.3,0.559,0.811158310059,0.779
fam40_typedistributed_embed+bg_weak,6,7,false,labelSpreading,rbf,0.5,1.0,1.3999999999999999,0.555,0.813243035463,0.782
fam40_typedistributed_embed+bg_weak,6,7,false,labelSpreading,rbf,0.5,1.0,1.5,0.554,0.811424853645,0.782
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.40000000000000002,1.0,0.937,0.951836487335,0.634
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.40000000000000002,1.1000000000000001,0.768,0.902203405116,0.66
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.40000000000000002,1.2,0.657,0.822901884565,0.697
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.40000000000000002,1.3,0.588,0.793966300147,0.688
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.40000000000000002,1.3999999999999999,0.571,0.792664224949,0.682
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.40000000000000002,1.5,0.585,0.785483778454,0.689
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.5,1.0,0.937,0.951836487335,0.634
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.5,1.1000000000000001,0.768,0.902203405116,0.66
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.5,1.2,0.657,0.822901884565,0.697
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.5,1.3,0.588,0.793966300147,0.688
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.5,1.3999999999999999,0.571,0.792664224949,0.682
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.5,1.5,0.585,0.785483778454,0.689
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.59999999999999998,1.0,0.937,0.951836487335,0.637
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.59999999999999998,1.1000000000000001,0.768,0.901183644254,0.662
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.59999999999999998,1.2,0.658,0.823242802362,0.698
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.59999999999999998,1.3,0.59,0.795501037054,0.689
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.59999999999999998,1.3999999999999999,0.573,0.793761245663,0.684
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.59999999999999998,1.5,0.586,0.785905747476,0.691
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.69999999999999996,1.0,0.937,0.951836487335,0.637
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.69999999999999996,1.1000000000000001,0.768,0.901183644254,0.662
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.69999999999999996,1.2,0.658,0.823242802362,0.698
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.69999999999999996,1.3,0.59,0.795501037054,0.689
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.69999999999999996,1.3999999999999999,0.573,0.793761245663,0.684
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.69999999999999996,1.5,0.586,0.785905747476,0.691
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.80000000000000004,1.0,0.937,0.951836487335,0.637
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.80000000000000004,1.1000000000000001,0.768,0.901183644254,0.662
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.80000000000000004,1.2,0.658,0.823242802362,0.698
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.80000000000000004,1.3,0.59,0.795501037054,0.689
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.80000000000000004,1.3999999999999999,0.573,0.793761245663,0.684
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.80000000000000004,1.5,0.586,0.785905747476,0.691
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.89999999999999991,1.0,0.937,0.951836487335,0.637
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.89999999999999991,1.1000000000000001,0.768,0.901183644254,0.662
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.89999999999999991,1.2,0.658,0.823242802362,0.698
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.89999999999999991,1.3,0.59,0.795501037054,0.689
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.89999999999999991,1.3999999999999999,0.573,0.793761245663,0.684
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,0.89999999999999991,1.5,0.586,0.785905747476,0.691
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,1.0,1.0,0.933,0.949621544483,0.642
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,1.0,1.1000000000000001,0.768,0.901183644254,0.665
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,1.0,1.2,0.658,0.823150022335,0.701
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,1.0,1.3,0.59,0.797341602541,0.689
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,1.0,1.3999999999999999,0.573,0.793781669447,0.685
fam40_typedistributed_embed+bg_weak,6,7,false,labelPropagation,rbf,0.5,1.0,1.5,0.586,0.785405232015,0.69
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.40000000000000002,1.0,0.925,0.959013626379,0.653
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.40000000000000002,1.1000000000000001,0.783,0.894085329696,0.703
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.40000000000000002,1.2,0.672,0.851313872928,0.762
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.40000000000000002,1.3,0.604,0.779398784717,0.778
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.40000000000000002,1.3999999999999999,0.526,0.70510965032,0.802
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.40000000000000002,1.5,0.515,0.679444838941,0.804
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.5,1.0,0.923,0.957614743173,0.662
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.5,1.1000000000000001,0.771,0.908557190033,0.704
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.5,1.2,0.621,0.796391145684,0.76
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.5,1.3,0.606,0.798255760462,0.775
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.5,1.3999999999999999,0.528,0.770202636247,0.799
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.5,1.5,0.518,0.745099684977,0.801
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.59999999999999998,1.0,0.928,0.955611681364,0.666
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.59999999999999998,1.1000000000000001,0.728,0.836327352984,0.717
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.59999999999999998,1.2,0.625,0.803347169223,0.759
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.59999999999999998,1.3,0.535,0.777846382568,0.793
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.59999999999999998,1.3999999999999999,0.515,0.748964992701,0.805
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.59999999999999998,1.5,0.527,0.740699000919,0.8
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.69999999999999996,1.0,0.922,0.958313261153,0.665
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.69999999999999996,1.1000000000000001,0.717,0.893316223241,0.726
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.69999999999999996,1.2,0.632,0.79706495383,0.761
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.69999999999999996,1.3,0.542,0.738436976319,0.792
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.69999999999999996,1.3999999999999999,0.526,0.713051375021,0.79
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.69999999999999996,1.5,0.526,0.713051375021,0.798
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.80000000000000004,1.0,0.916,0.953814012024,0.653
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.80000000000000004,1.1000000000000001,0.777,0.92111983517,0.703
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.80000000000000004,1.2,0.629,0.787738633751,0.757
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.80000000000000004,1.3,0.564,0.759014543967,0.772
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.80000000000000004,1.3999999999999999,0.544,0.731703882829,0.771
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.80000000000000004,1.5,0.541,0.719941354577,0.779
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.89999999999999991,1.0,0.944,0.961703023885,0.646
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.89999999999999991,1.1000000000000001,0.809,0.905673224026,0.708
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.89999999999999991,1.2,0.667,0.844113834157,0.736
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.89999999999999991,1.3,0.576,0.803398317347,0.781
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.89999999999999991,1.3999999999999999,0.56,0.779703453335,0.78
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,0.89999999999999991,1.5,0.56,0.779703453335,0.788
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,1.0,1.0,0.907,0.947374820849,0.648
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,1.0,1.1000000000000001,0.828,0.938031355659,0.71
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,1.0,1.2,0.648,0.810858517204,0.722
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,1.0,1.3,0.587,0.769260270165,0.768
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,1.0,1.3999999999999999,0.549,0.74324047021,0.765
fam40_typedistributed_embed+bg_weak,6,7,true,labelSpreading,rbf,0.5,1.0,1.5,0.549,0.74324047021,0.765
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.40000000000000002,1.0,0.89,0.936094004108,0.621
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.40000000000000002,1.1000000000000001,0.719,0.867715732018,0.671
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.40000000000000002,1.2,0.584,0.847623233274,0.749
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.40000000000000002,1.3,0.515,0.748415706835,0.789
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.40000000000000002,1.3999999999999999,0.506,0.747394220013,0.781
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.40000000000000002,1.5,0.503,0.747385640898,0.782
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.5,1.0,0.89,0.936094004108,0.621
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.5,1.1000000000000001,0.719,0.867715732018,0.671
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.5,1.2,0.585,0.847627527567,0.748
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.5,1.3,0.516,0.748418603572,0.788
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.5,1.3999999999999999,0.507,0.747397104318,0.78
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.5,1.5,0.504,0.747388488382,0.781
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.59999999999999998,1.0,0.892,0.938171743112,0.613
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.59999999999999998,1.1000000000000001,0.722,0.871177433729,0.665
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.59999999999999998,1.2,0.585,0.847627527567,0.741
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.59999999999999998,1.3,0.516,0.748418603572,0.788
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.59999999999999998,1.3999999999999999,0.513,0.758106337506,0.791
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.59999999999999998,1.5,0.497,0.726350792032,0.792
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.69999999999999996,1.0,0.892,0.938171743112,0.613
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.69999999999999996,1.1000000000000001,0.722,0.871177433729,0.665
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.69999999999999996,1.2,0.585,0.847627527567,0.741
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.69999999999999996,1.3,0.516,0.748418603572,0.788
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.69999999999999996,1.3999999999999999,0.513,0.758106337506,0.791
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.69999999999999996,1.5,0.497,0.726350792032,0.792
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.80000000000000004,1.0,0.892,0.938171743112,0.613
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.80000000000000004,1.1000000000000001,0.722,0.871177433729,0.665
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.80000000000000004,1.2,0.585,0.847627527567,0.741
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.80000000000000004,1.3,0.516,0.748418603572,0.788
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.80000000000000004,1.3999999999999999,0.513,0.758106337506,0.791
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.80000000000000004,1.5,0.497,0.726350792032,0.792
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.89999999999999991,1.0,0.892,0.938171743112,0.613
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.89999999999999991,1.1000000000000001,0.722,0.871177433729,0.665
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.89999999999999991,1.2,0.585,0.847627527567,0.741
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.89999999999999991,1.3,0.516,0.748418603572,0.788
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.89999999999999991,1.3999999999999999,0.513,0.758106337506,0.791
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,0.89999999999999991,1.5,0.497,0.726350792032,0.792
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,1.0,1.0,0.889,0.943522083386,0.609
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,1.0,1.1000000000000001,0.713,0.862523587575,0.665
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,1.0,1.2,0.585,0.847036606367,0.741
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,1.0,1.3,0.516,0.749056732476,0.789
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,1.0,1.3999999999999999,0.513,0.758106337506,0.791
fam40_typedistributed_embed+bg_weak,6,7,true,labelPropagation,rbf,0.5,1.0,1.5,0.497,0.726350792032,0.792
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.40000000000000002,1.0,0.937,0.953379668106,0.691
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.40000000000000002,1.1000000000000001,0.807,0.897899796926,0.723
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.40000000000000002,1.2,0.671,0.815377598192,0.728
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.40000000000000002,1.3,0.647,0.776850903432,0.73
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.40000000000000002,1.3999999999999999,0.643,0.787452796676,0.73
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.40000000000000002,1.5,0.643,0.787452796676,0.73
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.5,1.0,0.938,0.951492081785,0.686
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.5,1.1000000000000001,0.822,0.908032659684,0.716
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.5,1.2,0.67,0.831813397505,0.729
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.5,1.3,0.649,0.7911604583,0.73
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.5,1.3999999999999999,0.646,0.802499883855,0.73
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.5,1.5,0.646,0.802499883855,0.73
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.59999999999999998,1.0,0.932,0.946258415397,0.694
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.59999999999999998,1.1000000000000001,0.81,0.896516984538,0.717
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.59999999999999998,1.2,0.673,0.807342529364,0.741
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.59999999999999998,1.3,0.647,0.796416332734,0.735
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.59999999999999998,1.3999999999999999,0.644,0.807947433952,0.735
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.59999999999999998,1.5,0.644,0.807947433952,0.735
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.69999999999999996,1.0,0.941,0.956294292488,0.696
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.69999999999999996,1.1000000000000001,0.8,0.88843913355,0.713
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.69999999999999996,1.2,0.673,0.847497826638,0.725
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.69999999999999996,1.3,0.653,0.813118364775,0.732
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.69999999999999996,1.3999999999999999,0.65,0.82465355362,0.732
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.69999999999999996,1.5,0.65,0.82465355362,0.732
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.80000000000000004,1.0,0.937,0.950912509514,0.702
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.80000000000000004,1.1000000000000001,0.806,0.908911231606,0.715
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.80000000000000004,1.2,0.651,0.809341550835,0.726
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.80000000000000004,1.3,0.638,0.796526451335,0.734
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.80000000000000004,1.3999999999999999,0.637,0.797307757367,0.734
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.80000000000000004,1.5,0.637,0.797307757367,0.734
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.89999999999999991,1.0,0.936,0.954587351206,0.692
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.89999999999999991,1.1000000000000001,0.819,0.904879051406,0.718
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.89999999999999991,1.2,0.658,0.765207461241,0.739
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.89999999999999991,1.3,0.636,0.784714002717,0.74
fam40_typedistributed_embed+bg_weak,6,19,false,labelSpreading,rbf,0.5,0.89999999999999991,1.3999999999999999,0.635,0.784612511933,0.74
