query,unformatted,cripple,nn_seed,inc_centroids,components,length_norm,alg,kernel,gamma,alpha,multilabel,c,merge,sensitivity,precision,max_in_cluster
rfam75id_embed-rename,False,0,19,True,100,True,labelSpreading,rbf,0.3,0.6,True,1.2,True,0.8824130879345603,0.92957112428460675,0.89570552147239269
rfam75id-rename,False,0,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.2,True,1.0,1.0,0.9785276073619632
rfam75id_dinuc3000-rename,False,0,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.2,True,0.99693251533742333,0.99739263803680989,0.98057259713701428
rfam75id-rename,False,0,19,True,100,True,labelSpreading,rbf,0.4,1.0,True,1.2,True,1.0,1.0,0.9795501022494888
rfam75id_dinuc3000-rename,False,0,19,True,100,True,labelSpreading,rbf,0.5,0.7,True,1.1,True,0.9795501022494888,0.98981827252699484,0.89570552147239269
rfam75id-rename,False,0,19,True,100,True,labelSpreading,rbf,0.4,0.6,True,1.2,True,1.0,1.0,0.98670756646216773
novel-1-2-3hp,True,0,19,True,100,True,labelSpreading,rbf,0.4,1.0,True,1.2,True,0.33333333333333331,0.11111111111111109,1.0
rfam75id-rename,False,0,19,True,100,True,labelSpreading,rbf,0.3,0.6,True,1.2,True,1.0,1.0,0.9785276073619632
rfam75id_dinuc3000-rename,False,0,19,True,100,True,labelSpreading,rbf,0.3,0.6,True,1.1,True,0.98261758691206547,0.9905644872302648,0.89979550102249484
rfam75id-rename,False,0,19,True,100,True,labelSpreading,rbf,0.5,0.6,True,1.1,True,1.0,1.0,0.82413087934560325
rfam75id_dinuc3000-rename,False,0,19,True,100,True,labelSpreading,rbf,0.4,0.6,True,1.1,True,0.98568507157464214,0.99214987796028753,0.88650306748466257
rfam75id-rename,False,0,19,True,100,True,labelSpreading,rbf,0.4,1.0,True,1.1,True,1.0,1.0,0.93762781186094069
novel-1-2-3hp,True,0,19,True,100,True,labelSpreading,rbf,0.3,0.6,True,1.2,True,0.34666666666666668,0.44594594594594594,0.98666666666666669
novel-1-2-3hp,True,0,19,True,100,True,labelSpreading,rbf,0.4,0.7,True,1.2,True,0.33333333333333331,0.11111111111111109,1.0
rfam75id-rename,False,0,19,True,100,True,labelSpreading,rbf,0.5,1.0,True,1.1,True,1.0,1.0,0.93865030674846628
rfam75id_embed-rename,False,0,19,True,100,True,labelSpreading,rbf,0.4,1.0,True,1.2,True,0.87525562372188137,0.88531884359847457,0.90081799591002043
rfam75id_embed-rename,False,0,19,True,100,True,labelSpreading,rbf,0.5,1.0,True,1.2,True,0.87525562372188137,0.9071661377421022,0.88445807770961149
rfam75id_embed-rename,False,0,19,True,100,True,labelSpreading,rbf,0.3,0.6,True,1.1,True,0.88548057259713697,0.93009813865528934,0.86809815950920244
rfam75id-rename,False,0,19,True,100,True,labelSpreading,rbf,0.4,0.7,True,1.2,True,1.0,1.0,0.9795501022494888
