ClustID	SigLvl	Count	MFE	AvgDist	Members
5361	**	3	-	0.45	RF00006_1,RF00006_29,RF00006_36
3790	**	4	-	0.45	RF00004_29,RF00004_31,RF00004_44,RF00004_6
4186	**	3	-	0.45	RF00015_14,RF00015_55,RF00015_9
3912	**	3	-	0.45	RF00032_16,RF00032_43,RF00032_5
4653	**	3	-	0.45	RF00005_33,RF00005_90,RF00005_98
2311	**	3	-	0.46	RF00006_16,RF00006_28,RF00006_44
5076	**	4	-	0.46	RF00004_33,RF00004_45,RF00004_48,RF00004_56
907	**	3	-	0.46	RF00010_57,RF00010_72,RF00010_9
6268	**	3	-	0.46	RF00013_10,RF00013_31,RF00013_62
1672	**	3	-	0.46	RF00020_11,RF00020_20,RF00020_31
3706	**	3	-	0.46	RF00010_14,RF00010_67,RF00010_97
3246	**	3	-	0.47	RF00012_22,RF00012_36,RF00012_8
3688	**	3	-	0.47	RF00010_41,RF00010_78,RF00010_85
7450	**	4	-	0.47	RF00001_37,RF00001_63,RF00001_71,RF00001_97
4293	**	3	-	0.47	RF00020_32,RF00020_49,RF00020_64
6948	**	3	-	0.47	RF00001_56,RF00001_65,RF00001_98
6306	**	3	-	0.48	RF00015_29,RF00015_36,RF00015_44
6523	*	3	-	0.48	RF00010_33,RF00010_48,RF00010_96
7561	*	3	-	0.48	RF00013_27,RF00013_33,RF00013_55
5179	*	3	-	0.48	RF00005_35,RF00005_67,RF00005_89
6549	*	3	-	0.49	RF00004_12,RF00004_20,RF00004_57
2837	**	4	-	0.49	RF00005_22,RF00005_28,RF00005_46,RF00005_8
3806	*	3	-	0.49	RF00001_39,RF00001_73,RF00001_89
875	*	3	-	0.49	RF00011_1,RF00011_2,RF00011_30
3661	*	3	-	0.49	RF00001_12,RF00001_48,RF00001_83
1536	*	3	-	0.50	RF00007_15,RF00007_20,RF00007_5
6028	*	3	-	0.50	RF00002_10,RF00002_2,RF00002_5
2931	*	3	-	0.50	RF00010_5,RF00010_64,RF00010_65
6352	*	3	-	0.50	RF00001_44,RF00001_46,RF00001_68
4370	*	3	-	0.50	RF00015_2,RF00015_53,RF00015_58
5035	*	3	-	0.50	RF00005_15,RF00005_57,RF00005_93
6516	*	3	-	0.51	RF00008_2,RF00008_8,RF00008_9
623	*	3	-	0.51	RF00011_20,RF00011_3,RF00011_4
1521	**	4	-	0.51	RF00013_11,RF00013_14,RF00013_37,RF00013_70
251	*	3	-	0.51	RF00006_35,RF00006_46,RF00006_5
7625	*	3	-	0.51	RF00032_19,RF00032_28,RF00032_42
7188	*	3	-	0.51	RF00013_24,RF00013_56,RF00013_86
4226	**	4	-	0.51	RF00015_31,RF00015_39,RF00015_41,RF00015_6
6681	*	3	-	0.51	RF00017_16,RF00017_6,dinucShuff_2330
1289	**	4	-	0.52	RF00015_12,RF00015_21,RF00015_56,RF00015_57
250	*	4	-	0.54	RF00010_36,RF00010_40,RF00010_52,RF00010_89
5144	*	4	-	0.55	RF00015_16,RF00015_19,RF00015_38,RF00015_48
7526	*	4	-	0.55	RF00004_2,RF00004_3,RF00004_49,RF00004_62
7112	*	4	-	0.55	RF00007_10,RF00007_12,RF00007_17,dinucShuff_433
3979	*	5	-	0.56	RF00005_11,RF00005_14,RF00005_38,RF00005_76,RF00005_96
6018	*	4	-	0.56	RF00017_13,RF00017_3,RF00017_8,dinucShuff_942
4857	*	5	-	0.57	RF00013_19,RF00013_4,RF00013_50,RF00013_53,RF00013_9
1559	*	5	-	0.57	RF00001_21,RF00001_30,RF00001_32,RF00001_36,RF00001_55
4208	*	5	-	0.58	RF00001_20,RF00001_70,RF00001_75,RF00001_81,RF00001_85
6808	*	6	-	0.59	RF00005_55,RF00005_66,RF00005_68,RF00005_81,RF00005_82,RF00005_9
