ClustID	SigLvl	Count	MFE	AvgDist	Members
72	**	14	-	0.00	QRF00023_AGTH01000033.1,QRF00023_AGTI01000029.1,QRF00023_AGTJ01000345.1,QRF00023_AGTK01000236.1,QRF00023_AJ304858.2,QRF00023_AP009048.1,QRF00023_AP009240.1,QRF00023_AP009378.1,QRF00023_AP010953.1,QRF00023_AP010958.1,QRF00023_AP010960.1,QRF00023_AP012030.1,QRF00023_BAAV01002786.1,QRF00023_CADZ01000057.1
77	no	2	-	0.00	QRF01695_CADW01000082.1,QRF01695_CADX01000071.1
78	no	2	-	0.00	QRF01695_CADW01000337.1,QRF01695_CADX01000041.1
81	**	4	-	0.00	QRF00162_AEFM01000010.1,QRF00162_AEFO01000033.1,QRF00162_AEFP01000007.1,QRF00162_AEFQ01000012.1
82	**	5	-	0.00	QRF00162_ABQK01000005.1,QRF00162_ABQL01000005.1,QRF00162_ABQM01000007.1,QRF00162_ABQN01000007.1,QRF00162_AGFW01000009.1
86	**	5	-	0.00	QRF02012_ACOQ01000207.1,QRF02012_AFBO01000076.1,QRF02012_AFXH01000073.1,QRF02012_AGCS01000026.1,QRF02012_CP002474.1
93	no	2	-	0.00	QRF02001_ACXP02000002.1,QRF02001_CP000923.1
95	**	6	-	0.00	QRF01998_AEYS01000047.1,QRF01998_AEYS01000059.1,QRF01998_AEYS01000076.1,QRF01998_AEYS01000087.1,QRF01998_AEYS01000117.1,QRF01998_CP000924.1
103	**	12	-	0.00	QRF02012_AAJT02000104.1,QRF02012_AB011549.2,QRF02012_ABHT01000073.1,QRF02012_ABKY02000010.1,QRF02012_ADAZ01000087.1,QRF02012_ADBC01000011.1,QRF02012_ADUD01000719.1,QRF02012_AELC01000037.1,QRF02012_AERP01000010.1,QRF02012_AF074613.1,QRF02012_CP001062.1,QRF02012_CP001065.1
677	**	20	-	0.00	QRF00023_AGTH01000033.1,QRF00023_AGTI01000029.1,QRF00023_AGTJ01000345.1,QRF00023_AGTK01000236.1,QRF00023_AJ304858.2,QRF00023_AP009048.1,QRF00023_AP009240.1,QRF00023_AP009378.1,QRF00023_AP010953.1,QRF00023_AP010958.1,QRF00023_AP010960.1,QRF00023_AP012030.1,QRF00023_BAAV01002786.1,QRF00023_CADZ01000057.1,QRF00023_CAFL01000074.1,QRF00023_CP000038.1,QRF00023_CP000243.1,QRF00023_CP000802.1,QRF00023_CP000948.1,QRF00023_CP000970.1
108	**	37	-	0.00	QRF00023_AGTH01000033.1,QRF00023_AGTI01000029.1,QRF00023_AGTJ01000345.1,QRF00023_AGTK01000236.1,QRF00023_AJ304858.2,QRF00023_AP009048.1,QRF00023_AP009240.1,QRF00023_AP009378.1,QRF00023_AP010953.1,QRF00023_AP010958.1,QRF00023_AP010960.1,QRF00023_AP012030.1,QRF00023_BAAV01002786.1,QRF00023_CADZ01000057.1,QRF00023_CAFL01000074.1,QRF00023_CP000038.1,QRF00023_CP000243.1,QRF00023_CP000802.1,QRF00023_CP000948.1,QRF00023_CP000970.1,QRF00023_CP001383.1,QRF00023_CP001396.1,QRF00023_CP001637.1,QRF00023_CP001671.1,QRF00023_CP001855.1,QRF00023_CP001969.1,QRF00023_CP002167.1,QRF00023_CP002185.1,QRF00023_CP002211.1,QRF00023_CP002212.1,QRF00023_CP002516.1,QRF00023_CP002729.1,QRF00023_CP002797.2,QRF00023_CP003034.1,QRF00023_CU651637.1,QRF00023_CU928158.2,QRF00023_CU928161.2
114	**	10	-	0.00	QRF02012_AAYH02000046.1,QRF02012_ACPW01000063.1,QRF02012_ACRP01000004.1,QRF02012_ACRP01000019.1,QRF02012_ACRP01000043.1,QRF02012_ACRP01000105.1,QRF02012_ACRP01000144.1,QRF02012_ACRP01000158.1,QRF02012_ADCJ01000019.1,QRF02012_ADCJ01000061.1
117	**	28	-	0.00	QRF00023_AGTH01000033.1,QRF00023_AGTI01000029.1,QRF00023_AGTJ01000345.1,QRF00023_AGTK01000236.1,QRF00023_AJ304858.2,QRF00023_AP009048.1,QRF00023_AP009240.1,QRF00023_AP009378.1,QRF00023_AP010953.1,QRF00023_AP010958.1,QRF00023_AP010960.1,QRF00023_AP012030.1,QRF00023_BAAV01002786.1,QRF00023_CADZ01000057.1,QRF00023_CAFL01000074.1,QRF00023_CP000038.1,QRF00023_CP000243.1,QRF00023_CP000802.1,QRF00023_CP000948.1,QRF00023_CP000970.1,QRF00023_CP001383.1,QRF00023_CP001396.1,QRF00023_CP001637.1,QRF00023_CP001671.1,QRF00023_CP001855.1,QRF00023_CP001969.1,QRF00023_CP002167.1,QRF00023_CP002185.1
138	**	8	-	0.00	QRF02012_AAYH02000046.1,QRF02012_ACPW01000063.1,QRF02012_ACRP01000004.1,QRF02012_ACRP01000019.1,QRF02012_ACRP01000043.1,QRF02012_ACRP01000105.1,QRF02012_ACRP01000144.1,QRF02012_ACRP01000158.1
170	no	2	-	0.00	QRF01419_CU227729.1,QRF01419_EF489041.1
149	**	10	-	0.00	QRF00005_CP003022.1,QRF00005_EF196803.1,QRF00005_FQ312002.1,QRF00005_FQ312006.1,QRF00005_FQ670178.1,QRF00005_FQ670204.1,QRF00005_L42023.1,QRF00005_M15314.1,QRF00005_M19391.1,QRF00005_X53782.1
157	**	3	-	0.00	QRF02012_AAJT02000104.1,QRF02012_AB011549.2,QRF02012_ABHT01000073.1
159	**	3	-	0.00	QRF01734_AAAA02038864.1,QRF01734_ABOK01328903.1,QRF01734_ABOK01334023.1
160	no	2	-	0.00	QRF00001_EU439277.1,QRF00001_EU439278.1
163	**	3	-	0.00	QRF00005_ADTV01000009.1,QRF00005_AFCH01000046.1,QRF00005_AM889285.1
171	no	2	-	0.00	QRF00174_AACY020310359.1,QRF00174_AACY022232050.1
174	**	11	-	0.00	QRF02012_AAJT02000104.1,QRF02012_AB011549.2,QRF02012_ABHT01000073.1,QRF02012_ABKY02000010.1,QRF02012_ADAZ01000087.1,QRF02012_ADBC01000011.1,QRF02012_ADUD01000719.1,QRF02012_AELC01000037.1,QRF02012_AERP01000010.1,QRF02012_AF074613.1,QRF02012_CP001062.1
176	no	2	-	0.00	QRF01704_AACY020575673.1,QRF01704_AACY022415810.1
182	**	5	-	0.00	QRF00005_ADTV01000009.1,QRF00005_AFCH01000046.1,QRF00005_AM889285.1,QRF00005_AP012159.1,QRF00005_CP001189.1
187	no	2	-	0.00	QRF00010_ABKZ01000485.1,QRF00010_ACWU01000204.1
188	no	2	-	0.00	QRF00023_ADUS01000034.1,QRF00023_AFAF01000014.1
189	**	4	-	0.00	QRF00005_CP003022.1,QRF00005_EF196803.1,QRF00005_FQ312002.1,QRF00005_FQ312006.1
196	**	11	-	0.00	QRF00023_AGTH01000033.1,QRF00023_AGTI01000029.1,QRF00023_AGTJ01000345.1,QRF00023_AGTK01000236.1,QRF00023_AJ304858.2,QRF00023_AP009048.1,QRF00023_AP009240.1,QRF00023_AP009378.1,QRF00023_AP010953.1,QRF00023_AP010958.1,QRF00023_AP010960.1
199	no	2	-	0.00	QRF01725_AENH01000001.1,QRF01725_CP002346.1
201	no	2	-	0.00	QRF02001_CP002466.1,QRF02001_CP002991.1
263	**	8	-	0.00	QRF02012_AAJT02000104.1,QRF02012_AB011549.2,QRF02012_ABHT01000073.1,QRF02012_ABKY02000010.1,QRF02012_ADAZ01000087.1,QRF02012_ADBC01000011.1,QRF02012_ADUD01000719.1,QRF02012_AELC01000037.1
219	no	2	-	0.00	QRF00005_CP003022.1,QRF00005_EF196803.1
66	**	8	-	0.00	QRF00162_ABQK01000005.1,QRF00162_ABQL01000005.1,QRF00162_ABQM01000007.1,QRF00162_ABQN01000007.1,QRF00162_AGFW01000009.1,QRF00162_AL009126.3,QRF00162_CP002468.1,QRF00162_CP002905.1
490	**	26	-	0.00	QRF00023_AGTH01000033.1,QRF00023_AGTI01000029.1,QRF00023_AGTJ01000345.1,QRF00023_AGTK01000236.1,QRF00023_AJ304858.2,QRF00023_AP009048.1,QRF00023_AP009240.1,QRF00023_AP009378.1,QRF00023_AP010953.1,QRF00023_AP010958.1,QRF00023_AP010960.1,QRF00023_AP012030.1,QRF00023_BAAV01002786.1,QRF00023_CADZ01000057.1,QRF00023_CAFL01000074.1,QRF00023_CP000038.1,QRF00023_CP000243.1,QRF00023_CP000802.1,QRF00023_CP000948.1,QRF00023_CP000970.1,QRF00023_CP001383.1,QRF00023_CP001396.1,QRF00023_CP001637.1,QRF00023_CP001671.1,QRF00023_CP001855.1,QRF00023_CP001969.1
237	no	2	-	0.00	QRF01734_ACMQ01000234.1,QRF01734_AY279975.2
249	no	2	-	0.00	QRF00005_ADTV01000009.1,QRF00005_AFCH01000046.1
258	**	14	-	0.00	QRF00010_ABKZ01000485.1,QRF00010_ACWU01000204.1,QRF00010_AE004091.2,QRF00010_AEEX01000069.1,QRF00010_AEVV01000076.1,QRF00010_AEVW01000050.1,QRF00010_AFNF01000315.1,QRF00010_AFXI01000001.1,QRF00010_AFXJ01000001.1,QRF00010_AFXK01000001.1,QRF00010_AP012280.1,QRF00010_BADP01000198.1,QRF00010_CP000438.1,QRF00010_CP002496.1
271	**	15	-	0.00	QRF00010_ABKZ01000485.1,QRF00010_ACWU01000204.1,QRF00010_AE004091.2,QRF00010_AEEX01000069.1,QRF00010_AEVV01000076.1,QRF00010_AEVW01000050.1,QRF00010_AFNF01000315.1,QRF00010_AFXI01000001.1,QRF00010_AFXJ01000001.1,QRF00010_AFXK01000001.1,QRF00010_AP012280.1,QRF00010_BADP01000198.1,QRF00010_CP000438.1,QRF00010_CP002496.1,QRF00010_FM209186.1
273	**	21	-	0.00	QRF00023_AGTH01000033.1,QRF00023_AGTI01000029.1,QRF00023_AGTJ01000345.1,QRF00023_AGTK01000236.1,QRF00023_AJ304858.2,QRF00023_AP009048.1,QRF00023_AP009240.1,QRF00023_AP009378.1,QRF00023_AP010953.1,QRF00023_AP010958.1,QRF00023_AP010960.1,QRF00023_AP012030.1,QRF00023_BAAV01002786.1,QRF00023_CADZ01000057.1,QRF00023_CAFL01000074.1,QRF00023_CP000038.1,QRF00023_CP000243.1,QRF00023_CP000802.1,QRF00023_CP000948.1,QRF00023_CP000970.1,QRF00023_CP001383.1
278	**	4	-	0.00	QRF00010_ABKZ01000485.1,QRF00010_ACWU01000204.1,QRF00010_AE004091.2,QRF00010_AEEX01000069.1
279	**	12	-	0.00	QRF00162_AEFM01000010.1,QRF00162_AEFO01000033.1,QRF00162_AEFP01000007.1,QRF00162_AEFQ01000012.1,QRF00162_AEFR01000024.1,QRF00162_AEFS01000009.1,QRF00162_AEFT01000003.1,QRF00162_AEFU01000032.1,QRF00162_AEFV01000022.1,QRF00162_AEFW01000007.1,QRF00162_AEFX01000007.1,QRF00162_AEFY01000010.1
50	no	2	-	0.00	QRF01419_AY450953.1,QRF01419_AY582139.1
286	**	11	-	0.00	QRF00001_ABXC01005835.1,QRF00001_ABXC01005838.1,QRF00001_ABXC01005839.1,QRF00001_ABXC01005841.1,QRF00001_ABXC01005844.1,QRF00001_ABXC01005845.1,QRF00001_ABXC01009117.1,QRF00001_ABXC01009119.1,QRF00001_ABXC01009135.1,QRF00001_ABXC01009775.1,QRF00001_ABXC01010155.1
289	**	5	-	0.00	QRF00001_ABXC01005835.1,QRF00001_ABXC01005838.1,QRF00001_ABXC01005839.1,QRF00001_ABXC01005841.1,QRF00001_ABXC01005844.1
297	**	19	-	0.00	QRF00023_AGTH01000033.1,QRF00023_AGTI01000029.1,QRF00023_AGTJ01000345.1,QRF00023_AGTK01000236.1,QRF00023_AJ304858.2,QRF00023_AP009048.1,QRF00023_AP009240.1,QRF00023_AP009378.1,QRF00023_AP010953.1,QRF00023_AP010958.1,QRF00023_AP010960.1,QRF00023_AP012030.1,QRF00023_BAAV01002786.1,QRF00023_CADZ01000057.1,QRF00023_CAFL01000074.1,QRF00023_CP000038.1,QRF00023_CP000243.1,QRF00023_CP000802.1,QRF00023_CP000948.1
300	**	4	-	0.00	QRF00001_ABXC01005835.1,QRF00001_ABXC01005838.1,QRF00001_ABXC01005839.1,QRF00001_ABXC01005841.1
306	no	2	-	0.00	QRF01734_AAAA02038864.1,QRF01734_ABOK01328903.1
307	**	19	-	0.00	QRF00001_ABXC01005835.1,QRF00001_ABXC01005838.1,QRF00001_ABXC01005839.1,QRF00001_ABXC01005841.1,QRF00001_ABXC01005844.1,QRF00001_ABXC01005845.1,QRF00001_ABXC01009117.1,QRF00001_ABXC01009119.1,QRF00001_ABXC01009135.1,QRF00001_ABXC01009775.1,QRF00001_ABXC01010155.1,QRF00001_AF550715.1,QRF00001_AJ409525.1,QRF00001_AY034674.1,QRF00001_AY316209.1,QRF00001_EF524209.1,QRF00001_EU093153.1,QRF00001_EU924818.1,QRF00001_HQ270648.1
89	**	4	-	0.00	QRF02012_AAYH02000046.1,QRF02012_ACPW01000063.1,QRF02012_ACRP01000004.1,QRF02012_ACRP01000019.1
316	no	2	-	0.00	QRF00162_ADGO01109370.1,QRF00162_CP001982.1
329	no	2	-	0.00	QRF01695_ADUM01000119.1,QRF01695_AERT01000006.1
1262	**	7	-	0.00	QRF02012_AAJT02000104.1,QRF02012_AB011549.2,QRF02012_ABHT01000073.1,QRF02012_ABKY02000010.1,QRF02012_ADAZ01000087.1,QRF02012_ADBC01000011.1,QRF02012_ADUD01000719.1
331	**	4	-	0.00	QRF01998_AEYS01000005.1,QRF01998_AEYS01000099.1,QRF01998_AEYS01000103.1,QRF01998_AEYS01000169.1
332	**	3	-	0.00	QRF02012_AAYH02000046.1,QRF02012_ACPW01000063.1,QRF02012_ACRP01000004.1
340	no	2	-	0.00	QRF01704_BX569692.1,QRF01704_FJ869257.1
343	**	10	-	0.00	QRF00001_ABXC01005835.1,QRF00001_ABXC01005838.1,QRF00001_ABXC01005839.1,QRF00001_ABXC01005841.1,QRF00001_ABXC01005844.1,QRF00001_ABXC01005845.1,QRF00001_ABXC01009117.1,QRF00001_ABXC01009119.1,QRF00001_ABXC01009135.1,QRF00001_ABXC01009775.1
353	**	7	-	0.00	QRF00001_ABXC01005835.1,QRF00001_ABXC01005838.1,QRF00001_ABXC01005839.1,QRF00001_ABXC01005841.1,QRF00001_ABXC01005844.1,QRF00001_ABXC01005845.1,QRF00001_ABXC01009117.1
360	no	2	-	0.00	QRF01717_ADHP01000280.1,QRF01717_ADHP01001080.1
366	**	5	-	0.00	QRF02012_AAJT02000104.1,QRF02012_AB011549.2,QRF02012_ABHT01000073.1,QRF02012_ABKY02000010.1,QRF02012_ADAZ01000087.1
65	**	5	-	0.00	QRF00010_ABKZ01000485.1,QRF00010_ACWU01000204.1,QRF00010_AE004091.2,QRF00010_AEEX01000069.1,QRF00010_AEVV01000076.1
374	**	8	-	0.00	QRF00001_ABXC01005835.1,QRF00001_ABXC01005838.1,QRF00001_ABXC01005839.1,QRF00001_ABXC01005841.1,QRF00001_ABXC01005844.1,QRF00001_ABXC01005845.1,QRF00001_ABXC01009117.1,QRF00001_ABXC01009119.1
375	**	6	-	0.00	QRF00001_EU439277.1,QRF00001_EU439278.1,QRF00001_EU439279.1,QRF00001_EU439280.1,QRF00001_EU439282.1,QRF00001_EU439284.1
376	no	2	-	0.00	QRF02012_CABR01000115.1,QRF02012_CABR01000124.1
382	no	2	-	0.00	QRF01419_AY780259.1,QRF01419_HM347959.1
393	**	12	-	0.00	QRF00001_ABXC01005835.1,QRF00001_ABXC01005838.1,QRF00001_ABXC01005839.1,QRF00001_ABXC01005841.1,QRF00001_ABXC01005844.1,QRF00001_ABXC01005845.1,QRF00001_ABXC01009117.1,QRF00001_ABXC01009119.1,QRF00001_ABXC01009135.1,QRF00001_ABXC01009775.1,QRF00001_ABXC01010155.1,QRF00001_AF550715.1
398	**	3	-	0.00	QRF00162_AEFM01000010.1,QRF00162_AEFO01000033.1,QRF00162_AEFP01000007.1
404	no	2	-	0.00	QRF01717_AACY020892510.1,QRF01717_AACY020938794.1
416	**	18	-	0.00	QRF00001_ABXC01005835.1,QRF00001_ABXC01005838.1,QRF00001_ABXC01005839.1,QRF00001_ABXC01005841.1,QRF00001_ABXC01005844.1,QRF00001_ABXC01005845.1,QRF00001_ABXC01009117.1,QRF00001_ABXC01009119.1,QRF00001_ABXC01009135.1,QRF00001_ABXC01009775.1,QRF00001_ABXC01010155.1,QRF00001_AF550715.1,QRF00001_AJ409525.1,QRF00001_AY034674.1,QRF00001_AY316209.1,QRF00001_EF524209.1,QRF00001_EU093153.1,QRF00001_EU924818.1
419	**	3	-	0.00	QRF00162_ABQK01000005.1,QRF00162_ABQL01000005.1,QRF00162_ABQM01000007.1
420	**	3	-	0.00	QRF02001_ACXP02000002.1,QRF02001_CP000923.1,QRF02001_CP000924.1
423	**	23	-	0.00	QRF00023_AGTH01000033.1,QRF00023_AGTI01000029.1,QRF00023_AGTJ01000345.1,QRF00023_AGTK01000236.1,QRF00023_AJ304858.2,QRF00023_AP009048.1,QRF00023_AP009240.1,QRF00023_AP009378.1,QRF00023_AP010953.1,QRF00023_AP010958.1,QRF00023_AP010960.1,QRF00023_AP012030.1,QRF00023_BAAV01002786.1,QRF00023_CADZ01000057.1,QRF00023_CAFL01000074.1,QRF00023_CP000038.1,QRF00023_CP000243.1,QRF00023_CP000802.1,QRF00023_CP000948.1,QRF00023_CP000970.1,QRF00023_CP001383.1,QRF00023_CP001396.1,QRF00023_CP001637.1
426	**	9	-	0.00	QRF00010_ABKZ01000485.1,QRF00010_ACWU01000204.1,QRF00010_AE004091.2,QRF00010_AEEX01000069.1,QRF00010_AEVV01000076.1,QRF00010_AEVW01000050.1,QRF00010_AFNF01000315.1,QRF00010_AFXI01000001.1,QRF00010_AFXJ01000001.1
428	**	8	-	0.00	QRF01998_AEYS01000047.1,QRF01998_AEYS01000059.1,QRF01998_AEYS01000076.1,QRF01998_AEYS01000087.1,QRF01998_AEYS01000117.1,QRF01998_CP000924.1,QRF01998_CP001936.1,QRF01998_CP002210.1
429	**	7	-	0.00	QRF02012_AAYH02000046.1,QRF02012_ACPW01000063.1,QRF02012_ACRP01000004.1,QRF02012_ACRP01000019.1,QRF02012_ACRP01000043.1,QRF02012_ACRP01000105.1,QRF02012_ACRP01000144.1
1230	**	10	-	0.00	QRF00162_AEFM01000010.1,QRF00162_AEFO01000033.1,QRF00162_AEFP01000007.1,QRF00162_AEFQ01000012.1,QRF00162_AEFR01000024.1,QRF00162_AEFS01000009.1,QRF00162_AEFT01000003.1,QRF00162_AEFU01000032.1,QRF00162_AEFV01000022.1,QRF00162_AEFW01000007.1
437	**	3	-	0.00	QRF02012_CABR01000115.1,QRF02012_CABR01000124.1,QRF02012_CABR01000167.1
441	**	7	-	0.00	QRF00001_EU439277.1,QRF00001_EU439278.1,QRF00001_EU439279.1,QRF00001_EU439280.1,QRF00001_EU439282.1,QRF00001_EU439284.1,QRF00001_EU439286.1
444	**	5	-	0.00	QRF00001_AJ390135.1,QRF00001_EF064556.1,QRF00001_EF064678.1,QRF00001_EF064680.1,QRF00001_EF064687.1
449	no	2	-	0.00	QRF01734_ACMG01000086.1,QRF01734_ACMI01000190.1
457	**	3	-	0.00	QRF01725_AENH01000001.1,QRF01725_CP002346.1,QRF01725_CP002562.1
459	**	14	-	0.00	QRF00001_ABXC01005835.1,QRF00001_ABXC01005838.1,QRF00001_ABXC01005839.1,QRF00001_ABXC01005841.1,QRF00001_ABXC01005844.1,QRF00001_ABXC01005845.1,QRF00001_ABXC01009117.1,QRF00001_ABXC01009119.1,QRF00001_ABXC01009135.1,QRF00001_ABXC01009775.1,QRF00001_ABXC01010155.1,QRF00001_AF550715.1,QRF00001_AJ409525.1,QRF00001_AY034674.1
462	**	12	-	0.00	QRF02012_AAYH02000046.1,QRF02012_ACPW01000063.1,QRF02012_ACRP01000004.1,QRF02012_ACRP01000019.1,QRF02012_ACRP01000043.1,QRF02012_ACRP01000105.1,QRF02012_ACRP01000144.1,QRF02012_ACRP01000158.1,QRF02012_ADCJ01000019.1,QRF02012_ADCJ01000061.1,QRF02012_ADCJ01000063.1,QRF02012_ADMO01000023.1
464	**	5	-	0.00	QRF00023_ADBT01000188.1,QRF00023_ADTQ01000184.1,QRF00023_AM946981.2,QRF00023_CP000819.1,QRF00023_CP001509.3
475	**	3	-	0.00	QRF00010_ABKZ01000485.1,QRF00010_ACWU01000204.1,QRF00010_AE004091.2
477	**	3	-	0.00	QRF00023_ADUS01000034.1,QRF00023_AFAF01000014.1,QRF00023_AFAG01000033.1
480	**	7	-	0.00	QRF00010_ABKZ01000485.1,QRF00010_ACWU01000204.1,QRF00010_AE004091.2,QRF00010_AEEX01000069.1,QRF00010_AEVV01000076.1,QRF00010_AEVW01000050.1,QRF00010_AFNF01000315.1
487	**	7	-	0.00	QRF01118_CP001746.1,QRF01118_CP001903.1,QRF01118_CP001907.1,QRF01118_CP002508.1,QRF01118_S43429.1,QRF01118_X64646.1,QRF01118_X89895.1
489	**	7	-	0.00	QRF00005_CP003022.1,QRF00005_EF196803.1,QRF00005_FQ312002.1,QRF00005_FQ312006.1,QRF00005_FQ670178.1,QRF00005_FQ670204.1,QRF00005_L42023.1
494	**	10	-	0.00	QRF02012_AAJT02000104.1,QRF02012_AB011549.2,QRF02012_ABHT01000073.1,QRF02012_ABKY02000010.1,QRF02012_ADAZ01000087.1,QRF02012_ADBC01000011.1,QRF02012_ADUD01000719.1,QRF02012_AELC01000037.1,QRF02012_AERP01000010.1,QRF02012_AF074613.1
507	no	2	-	0.00	QRF02012_AAJT02000104.1,QRF02012_AB011549.2
508	no	2	-	0.00	QRF00162_CP001983.1,QRF00162_CP003017.1
516	no	2	-	0.00	QRF02012_AAYH02000046.1,QRF02012_ACPW01000063.1
517	no	2	-	0.00	QRF00162_ADGS01000027.1,QRF00162_CP002183.1
522	**	13	-	0.00	QRF00010_ABKZ01000485.1,QRF00010_ACWU01000204.1,QRF00010_AE004091.2,QRF00010_AEEX01000069.1,QRF00010_AEVV01000076.1,QRF00010_AEVW01000050.1,QRF00010_AFNF01000315.1,QRF00010_AFXI01000001.1,QRF00010_AFXJ01000001.1,QRF00010_AFXK01000001.1,QRF00010_AP012280.1,QRF00010_BADP01000198.1,QRF00010_CP000438.1
524	no	2	-	0.00	QRF00023_ADBT01000188.1,QRF00023_ADTQ01000184.1
525	**	4	-	0.00	QRF01734_ADBX01000005.1,QRF01734_CP002773.1,QRF01734_CP002774.1,QRF01734_CP002775.1
538	**	6	-	0.00	QRF00005_CP003022.1,QRF00005_EF196803.1,QRF00005_FQ312002.1,QRF00005_FQ312006.1,QRF00005_FQ670178.1,QRF00005_FQ670204.1
543	**	24	-	0.00	QRF00023_AGTH01000033.1,QRF00023_AGTI01000029.1,QRF00023_AGTJ01000345.1,QRF00023_AGTK01000236.1,QRF00023_AJ304858.2,QRF00023_AP009048.1,QRF00023_AP009240.1,QRF00023_AP009378.1,QRF00023_AP010953.1,QRF00023_AP010958.1,QRF00023_AP010960.1,QRF00023_AP012030.1,QRF00023_BAAV01002786.1,QRF00023_CADZ01000057.1,QRF00023_CAFL01000074.1,QRF00023_CP000038.1,QRF00023_CP000243.1,QRF00023_CP000802.1,QRF00023_CP000948.1,QRF00023_CP000970.1,QRF00023_CP001383.1,QRF00023_CP001396.1,QRF00023_CP001637.1,QRF00023_CP001671.1
546	no	2	-	0.00	QRF01701_ADHP01001126.1,QRF01701_ADHP01001148.1
551	**	9	-	0.00	QRF00162_ABQK01000005.1,QRF00162_ABQL01000005.1,QRF00162_ABQM01000007.1,QRF00162_ABQN01000007.1,QRF00162_AGFW01000009.1,QRF00162_AL009126.3,QRF00162_CP002468.1,QRF00162_CP002905.1,QRF00162_CP002906.1
559	**	3	-	0.00	QRF01734_ACMQ01000234.1,QRF01734_AY279975.2,QRF01734_FJ591125.1
562	no	2	-	0.00	QRF01118_CP001746.1,QRF01118_CP001903.1
565	**	10	-	0.00	QRF00023_AGTH01000033.1,QRF00023_AGTI01000029.1,QRF00023_AGTJ01000345.1,QRF00023_AGTK01000236.1,QRF00023_AJ304858.2,QRF00023_AP009048.1,QRF00023_AP009240.1,QRF00023_AP009378.1,QRF00023_AP010953.1,QRF00023_AP010958.1
566	**	11	-	0.00	QRF00005_CP003022.1,QRF00005_EF196803.1,QRF00005_FQ312002.1,QRF00005_FQ312006.1,QRF00005_FQ670178.1,QRF00005_FQ670204.1,QRF00005_L42023.1,QRF00005_M15314.1,QRF00005_M19391.1,QRF00005_X53782.1,QRF00005_Z71579.1
583	**	8	-	0.00	QRF01118_CP001746.1,QRF01118_CP001903.1,QRF01118_CP001907.1,QRF01118_CP002508.1,QRF01118_S43429.1,QRF01118_X64646.1,QRF01118_X89895.1,QRF01118_X94448.1
586	**	3	-	0.00	QRF01998_AEYS01000047.1,QRF01998_AEYS01000059.1,QRF01998_AEYS01000076.1
603	**	4	-	0.00	QRF01118_CP001746.1,QRF01118_CP001903.1,QRF01118_CP001907.1,QRF01118_CP002508.1
606	no	2	-	0.00	QRF00174_AACY020522527.1,QRF00174_AACY021717775.1
614	no	2	-	0.00	QRF01734_ADBX01000005.1,QRF01734_CP002773.1
627	no	2	-	0.00	QRF02001_AEYS01000018.1,QRF02001_AEYS01000059.1
