ID	Len	GC	Group
QRF01419_AF239794.1	187	0.353	QRF01419
QRF01419_AF528924.1	187	0.364	QRF01419
QRF01419_AF528928.1	187	0.369	QRF01419
QRF01419_AF528937.1	187	0.369	QRF01419
QRF01419_AF528938.1	187	0.385	QRF01419
QRF01419_AF528941.1	187	0.385	QRF01419
QRF01419_AJ459487.1	187	0.369	QRF01419
QRF01419_AJ970307.1	187	0.374	QRF01419
QRF01419_AY147639.1	187	0.342	QRF01419
QRF01419_AY450953.1	187	0.358	QRF01419
QRF01419_AY582139.1	187	0.358	QRF01419
QRF01419_AY780259.1	187	0.374	QRF01419
QRF01419_CACC01012117.1	187	0.374	QRF01419
QRF01419_CU227729.1	187	0.374	QRF01419
QRF01419_DQ069647.1	187	0.364	QRF01419
QRF01419_DQ119058.1	187	0.374	QRF01419
QRF01419_DQ400350.1	187	0.342	QRF01419
QRF01419_DQ865975.1	187	0.374	QRF01419
QRF01419_DQ865976.1	187	0.374	QRF01419
QRF01419_EF489041.1	187	0.374	QRF01419
QRF01419_EU016754.1	187	0.358	QRF01419
QRF01419_EU117376.1	187	0.385	QRF01419
QRF01419_EU431223.1	187	0.364	QRF01419
QRF01419_FJ695500.1	187	0.380	QRF01419
QRF01419_GQ997085.1	187	0.358	QRF01419
QRF01419_GQ997500.1	187	0.374	QRF01419
QRF01419_GQ997964.1	187	0.380	QRF01419
QRF01419_GQ998106.1	187	0.358	QRF01419
QRF01419_GQ998470.1	187	0.385	QRF01419
QRF01419_GU195652.1	187	0.364	QRF01419
QRF01419_HM100350.1	187	0.364	QRF01419
QRF01419_HM347959.1	187	0.374	QRF01419
QRF01419_HQ207704.1	187	0.369	QRF01419
QRF01419_HQ244500.2	187	0.374	QRF01419
QRF01419_HQ285842.1	187	0.380	QRF01419
QRF01419_HQ336404.2	187	0.374	QRF01419
QRF01419_JF940517.1	187	0.374	QRF01419
QRF01419_JF940518.1	187	0.374	QRF01419
QRF01419_JF940519.1	187	0.374	QRF01419
QRF01419_JF940520.1	187	0.374	QRF01419
QRF01419_JF940521.1	187	0.374	QRF01419
QRF01419_JN160603.1	187	0.358	QRF01419
QRF01419_JN160604.1	187	0.348	QRF01419
QRF01419_JN160605.1	187	0.348	QRF01419
QRF01419_JN637765.1	187	0.348	QRF01419
QRF01695_ACOQ01000013.1	87	0.632	QRF01695
QRF01695_ADMI01000085.1	87	0.586	QRF01695
QRF01695_ADUM01000119.1	88	0.659	QRF01695
QRF01695_ADWS01000024.1	88	0.648	QRF01695
QRF01695_AEAF01000460.1	87	0.621	QRF01695
QRF01695_AEAH01001308.1	87	0.667	QRF01695
QRF01695_AEAI01000880.1	87	0.586	QRF01695
QRF01695_AEAI01001819.1	87	0.586	QRF01695
QRF01695_AEAZ01000003.1	87	0.655	QRF01695
QRF01695_AEAZ01000014.1	87	0.621	QRF01695
QRF01695_AEDL01000013.1	88	0.682	QRF01695
QRF01695_AELB01000018.1	88	0.659	QRF01695
QRF01695_AERT01000006.1	88	0.659	QRF01695
QRF01695_AF074874.1	88	0.636	QRF01695
QRF01695_AFDY01000012.1	88	0.659	QRF01695
QRF01695_AFOY01000012.1	86	0.640	QRF01695
QRF01695_AFOY01000051.1	87	0.621	QRF01695
QRF01695_AFOY01000061.1	86	0.628	QRF01695
QRF01695_AFOY01000118.1	88	0.648	QRF01695
QRF01695_AFOY01000127.1	87	0.609	QRF01695
QRF01695_AFTG01000021.1	87	0.644	QRF01695
QRF01695_AFTG01000340.1	87	0.609	QRF01695
QRF01695_AGAS01001096.1	87	0.586	QRF01695
QRF01695_AGCS01000002.1	87	0.667	QRF01695
QRF01695_AGCS01000012.1	87	0.632	QRF01695
QRF01695_AGFS01032870.1	87	0.644	QRF01695
QRF01695_AGFS01033379.1	87	0.586	QRF01695
QRF01695_AGFS01092185.1	85	0.659	QRF01695
QRF01695_AGFS01106545.1	85	0.659	QRF01695
QRF01695_AGFS01169096.1	87	0.609	QRF01695
QRF01695_AM181176.4	87	0.621	QRF01695
QRF01695_BABY01000089.1	88	0.648	QRF01695
QRF01695_BAEF01000009.1	88	0.682	QRF01695
QRF01695_CADW01000082.1	86	0.640	QRF01695
QRF01695_CADW01000142.1	87	0.598	QRF01695
QRF01695_CADW01000337.1	88	0.659	QRF01695
QRF01695_CADX01000041.1	88	0.659	QRF01695
QRF01695_CADX01000050.1	87	0.598	QRF01695
QRF01695_CADX01000071.1	86	0.640	QRF01695
QRF01695_CP001600.1	88	0.602	QRF01695
QRF01695_CP001657.1	88	0.614	QRF01695
QRF01695_CP001875.2	88	0.670	QRF01695
QRF01695_CP002154.1	87	0.609	QRF01695
QRF01695_CP002585.1	87	0.632	QRF01695
QRF01695_CP002870.1	87	0.655	QRF01695
QRF01695_CP002956.1	87	0.598	QRF01695
QRF01695_HM236454.1	88	0.659	QRF01695
QRF01695_HM752578.1	87	0.609	QRF01695
QRF01701_AACY020125630.1	70	0.386	QRF01701
QRF01701_AACY020135312.1	70	0.357	QRF01701
QRF01701_AACY020147421.1	69	0.391	QRF01701
QRF01701_AACY020147493.1	70	0.371	QRF01701
QRF01701_AACY020148034.1	71	0.296	QRF01701
QRF01701_AACY020819009.1	67	0.328	QRF01701
QRF01701_AACY020880228.1	69	0.377	QRF01701
QRF01701_AACY021233891.1	67	0.284	QRF01701
QRF01701_AACY021762085.1	70	0.329	QRF01701
QRF01701_AACY021883083.1	69	0.362	QRF01701
QRF01701_AACY021954386.1	69	0.362	QRF01701
QRF01701_AACY022527403.1	69	0.304	QRF01701
QRF01701_AACY022694205.1	69	0.319	QRF01701
QRF01701_AACY022812995.1	71	0.324	QRF01701
QRF01701_AACY023125419.1	70	0.314	QRF01701
QRF01701_AAVW01000032.1	76	0.434	QRF01701
QRF01701_ABMK01035936.1	69	0.304	QRF01701
QRF01701_ABMK01046731.1	65	0.338	QRF01701
QRF01701_ACDW01000001.1	68	0.338	QRF01701
QRF01701_ACDW01000003.1	71	0.310	QRF01701
QRF01701_ACNY01000002.1	69	0.536	QRF01701
QRF01701_ACYA01000028.1	72	0.500	QRF01701
QRF01701_ADHP01000295.1	68	0.368	QRF01701
QRF01701_ADHP01001126.1	68	0.382	QRF01701
QRF01701_ADHP01001130.1	64	0.344	QRF01701
QRF01701_ADHP01001131.1	68	0.368	QRF01701
QRF01701_ADHP01001136.1	65	0.338	QRF01701
QRF01701_ADHP01001148.1	68	0.382	QRF01701
QRF01701_AGIZ01000003.1	76	0.487	QRF01701
QRF01701_AM778880.1	74	0.486	QRF01701
QRF01701_AM778919.1	83	0.434	QRF01701
QRF01701_AP012205.1	69	0.406	QRF01701
QRF01701_CACA01000130.1	92	0.391	QRF01701
QRF01701_CP000117.1	76	0.461	QRF01701
QRF01701_CP000825.1	71	0.324	QRF01701
QRF01701_CP001037.1	76	0.434	QRF01701
QRF01701_CP001291.1	78	0.513	QRF01701
QRF01701_CP002059.1	77	0.390	QRF01701
QRF01701_CP002198.1	78	0.500	QRF01701
QRF01701_DQ366716.1	68	0.338	QRF01701
QRF01701_DQ366718.1	70	0.386	QRF01701
QRF01701_DQ366735.1	69	0.348	QRF01701
QRF01701_GQ233229.1	69	0.522	QRF01701
QRF01701_GQ233939.1	69	0.522	QRF01701
QRF01701_GQ234362.1	69	0.522	QRF01701
QRF01701_GQ238557.1	69	0.522	QRF01701
QRF01704_AACY020212823.1	62	0.468	QRF01704
QRF01704_AACY020313707.1	62	0.629	QRF01704
QRF01704_AACY020575673.1	58	0.552	QRF01704
QRF01704_AACY021622950.1	62	0.484	QRF01704
QRF01704_AACY022014507.1	62	0.484	QRF01704
QRF01704_AACY022415810.1	58	0.552	QRF01704
QRF01704_AACY023835177.1	64	0.609	QRF01704
QRF01704_ABMN01086741.1	60	0.467	QRF01704
QRF01704_ABVN01004790.1	61	0.639	QRF01704
QRF01704_ABVT01000061.1	57	0.544	QRF01704
QRF01704_ACDW01000004.1	62	0.484	QRF01704
QRF01704_ACNY01000003.1	61	0.607	QRF01704
QRF01704_ACNY01000004.1	60	0.583	QRF01704
QRF01704_ACNY01000005.1	62	0.581	QRF01704
QRF01704_ADHP01000854.1	63	0.492	QRF01704
QRF01704_ADHP01000860.1	64	0.453	QRF01704
QRF01704_ADHP01000878.1	59	0.559	QRF01704
QRF01704_ADHP01001127.1	63	0.508	QRF01704
QRF01704_ADXL01000046.1	61	0.689	QRF01704
QRF01704_ADXL01000065.1	61	0.656	QRF01704
QRF01704_ADXM01000029.1	71	0.606	QRF01704
QRF01704_BX569692.1	62	0.645	QRF01704
QRF01704_CP000825.1	58	0.569	QRF01704
QRF01704_DQ325539.1	60	0.633	QRF01704
QRF01704_EU795157.1	64	0.594	QRF01704
QRF01704_FJ869257.1	62	0.645	QRF01704
QRF01704_GQ237222.1	58	0.621	QRF01704
QRF01704_GU936714.1	59	0.644	QRF01704
QRF01717_AACY020342010.1	96	0.458	QRF01717
QRF01717_AACY020414121.1	93	0.441	QRF01717
QRF01717_AACY020892510.1	96	0.417	QRF01717
QRF01717_AACY020938794.1	96	0.417	QRF01717
QRF01717_AACY021675312.1	91	0.407	QRF01717
QRF01717_AACY021716027.1	86	0.430	QRF01717
QRF01717_AACY022595026.1	96	0.417	QRF01717
QRF01717_AACY022722874.1	96	0.406	QRF01717
QRF01717_AACY023901257.1	96	0.406	QRF01717
QRF01717_ABLZ01014225.1	97	0.474	QRF01717
QRF01717_ABMD01080641.1	96	0.375	QRF01717
QRF01717_ABMD01091740.1	85	0.424	QRF01717
QRF01717_ABMN01080846.1	97	0.381	QRF01717
QRF01717_ABMN01097116.1	96	0.375	QRF01717
QRF01717_ABMN01142691.1	96	0.375	QRF01717
QRF01717_ADHP01000280.1	95	0.432	QRF01717
QRF01717_ADHP01000284.1	97	0.412	QRF01717
QRF01717_ADHP01000285.1	94	0.415	QRF01717
QRF01717_ADHP01000287.1	96	0.406	QRF01717
QRF01717_ADHP01000834.1	95	0.442	QRF01717
QRF01717_ADHP01000841.1	97	0.392	QRF01717
QRF01717_ADHP01000988.1	95	0.442	QRF01717
QRF01717_ADHP01001027.1	96	0.448	QRF01717
QRF01717_ADHP01001028.1	96	0.427	QRF01717
QRF01717_ADHP01001029.1	95	0.421	QRF01717
QRF01717_ADHP01001071.1	94	0.415	QRF01717
QRF01717_ADHP01001072.1	96	0.458	QRF01717
QRF01717_ADHP01001073.1	95	0.432	QRF01717
QRF01717_ADHP01001074.1	95	0.442	QRF01717
QRF01717_ADHP01001075.1	95	0.411	QRF01717
QRF01717_ADHP01001076.1	95	0.432	QRF01717
QRF01717_ADHP01001078.1	95	0.400	QRF01717
QRF01717_ADHP01001079.1	96	0.417	QRF01717
QRF01717_ADHP01001080.1	95	0.432	QRF01717
QRF01717_ADHP01001105.1	95	0.411	QRF01717
QRF01717_ADHP01001107.1	96	0.365	QRF01717
QRF01717_ADHP01001120.1	94	0.468	QRF01717
QRF01717_AJ628769.1	96	0.458	QRF01717
QRF01717_AJ629221.1	96	0.458	QRF01717
QRF01717_GQ923926.1	96	0.385	QRF01717
QRF01717_GU071099.1	100	0.430	QRF01717
QRF01717_GU071105.1	96	0.427	QRF01717
QRF01717_GU071106.1	95	0.442	QRF01717
QRF01717_GU071108.1	96	0.438	QRF01717
QRF01725_AACY020225991.1	93	0.430	QRF01725
QRF01725_AACY020459833.1	94	0.330	QRF01725
QRF01725_AACY020576098.1	71	0.451	QRF01725
QRF01725_AACY021157243.1	95	0.463	QRF01725
QRF01725_AACY021735716.1	99	0.394	QRF01725
QRF01725_AACY022970239.1	94	0.351	QRF01725
QRF01725_AACY023213910.1	94	0.330	QRF01725
QRF01725_ABCE01000017.1	130	0.577	QRF01725
QRF01725_ABEF01000072.1	114	0.509	QRF01725
QRF01725_ABEF01001233.1	104	0.587	QRF01725
QRF01725_ABEF01016903.1	106	0.632	QRF01725
QRF01725_ABEF01017755.1	104	0.596	QRF01725
QRF01725_ABEF01032110.1	100	0.610	QRF01725
QRF01725_ABMD01096985.1	92	0.424	QRF01725
QRF01725_ABPQ01004559.1	104	0.673	QRF01725
QRF01725_ABSN01000253.1	109	0.670	QRF01725
QRF01725_ABSR01010975.1	102	0.627	QRF01725
QRF01725_ABXL01000032.1	131	0.557	QRF01725
QRF01725_ACCU01000016.1	124	0.629	QRF01725
QRF01725_ACCY01000014.1	100	0.610	QRF01725
QRF01725_ACQA01000002.1	111	0.559	QRF01725
QRF01725_ADEZ01000034.1	109	0.615	QRF01725
